"preD"	"Dd3"	"Dd6"	"Dd30"	"NonD"
"inhba(1of2)"	0.228959489942237	0.453694577686278	-1.71864085517267	0.87251989566706	0.163466891877094
"nup85"	1.18815398600125	-1.09693367231821	-0.761074461815269	0.874111642544961	-0.204257494412739
"cecr2"	-0.428640314982632	0.597219922149492	0.39355390736782	0.973268549353922	-1.5354020638886
"cela3b(2of2)"	-0.447213595499958	-0.447213595499958	-0.447213595499958	-0.447213595499958	1.78885438199983
"hnrnpd"	0.161240658089523	-0.668137747577443	1.41127691256962	-1.20283611458537	0.298456291503677
"inpp5d"	-1.31427215098607	0.177229407215081	-0.516817555320253	1.37763475294855	0.276225546142691
"fuz"	1.11916839898597	-1.25281587661146	-0.35229146817977	-0.441039615466822	0.926978561272078
"rps17(2of2)"	-1.07099167005486	0.499357638342583	0.919016107634443	0.747908395706945	-1.09529047162911
"mxra8(2of3)"	-1.03025273477042	1.55511303470813	0.286398437052698	-0.172061051014977	-0.639197685975428
"mrpl23"	-0.0737763521847483	-0.287396634533565	1.6699596275764	-0.289198967421162	-1.01958767343692
"pdlim3(1of2)"	0.564056493073558	1.08459023367008	0.34694393874117	-1.44161013022823	-0.553980535256578
"wnk1(2of2)"	-1.26935909682939	0.300958319271006	0.270581218851679	1.34426431646713	-0.646444757760426
"usp47(4of4)"	1.13800233675541	-1.27660293018203	-0.437949723414001	-0.3105697906387	0.887120107479314
"vps11"	1.02255829322021	-0.663567936510894	-0.606355777583732	-0.904857511399032	1.15222293227345
"arrb1(1of3)"	1.32323307086547	-0.980451088586536	-0.980451088586536	0.567002461410824	0.0706666448967809
"tomm40"	0.965648572478218	-1.11307923635177	-0.511253244470242	-0.492322613196215	1.15100652154001
"pcdhgc5(1of5)"	0.60808641667464	-0.22688543183207	-0.352154817741383	-1.32873749815501	1.29969133105383
"tbl1x"	1.04739471037809	-0.18846017081233	-0.246870485446784	-1.45040758712104	0.838343533002065
"gorasp2(1of2)"	0.727944159783667	-0.480608395300425	-1.51323221804948	0.360924138433535	0.904972315132707
"asb3"	-0.524497251172983	-1.11376388705129	0.022622643901084	1.57553566004654	0.0401028342766528
"nms"	-0.958259540192856	-0.958259540192856	0.961742250934689	1.10298003591203	-0.148203206461007
"hmgxb3(4of4)"	1.36550546236001	-0.195493121708281	-1.1934301401146	-0.568216774657083	0.591634574119952
"sgk1(1of3)"	-0.599329839352927	-0.292419719184527	1.03418106945982	1.04135347820752	-1.18378498912989
"mchr1(3of3)"	-0.584105816217633	0.495009752111074	0.294154478666223	1.18320684781962	-1.38826526237929
"cdkn1b(1of3)"	-0.891954660415424	0.699959398112185	0.809756113600235	0.657544565374366	-1.27530541667136
"rln3(4of4)"	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958
"bmp7(3of5)"	-0.783028349623107	1.20574583616676	0.895277943597569	-0.296392551687507	-1.02160287845371
"zdhhc8(2of3)"	1.27474573078862	-1.04493971140621	-0.530612103565125	-0.54109278825472	0.841898872437429
"thbs1(2of2)"	0.495805712847632	0.170408050075491	-0.434788071331222	-1.44034830493948	1.20892261334758
"hoxc12"	-1.0555657304849	0.960889950366815	1.13472301550997	-0.261154882562913	-0.778892352828973
"taf5l"	0.935786430367531	-0.482997011580728	-0.952464282844598	-0.714266283492367	1.21394114755016
"kif20b"	0.948955788158419	-0.782284176584145	-0.926849899805016	-0.438301999369643	1.19848028760039
"lmf1"	1.01474502396776	-1.58411793760118	-0.294091310732358	0.403554428860934	0.459909795504848
"dctn2"	0.650438744870538	-1.25302689298516	-0.592401802565064	-0.0887676048115623	1.28375755549125
"rps6kb1"	0.95100501869763	-1.24443879652717	-0.529200682659863	-0.270058013578374	1.09269247406778
"cntfr"	1.01544035946758	-0.0577340283316719	-0.311852707249123	-1.47612499429855	0.830271370411774
"slc1a1(2of5)"	-0.751741955381712	0.188438922325786	0.9214436570015	0.935870053872672	-1.29401067781825
"smpd5"	1.46529503578911	-0.831104290876372	-0.363905961941236	-0.839848583699682	0.569563800728176
"ddb2"	-0.412845997629292	0.191648082707599	1.01790834807813	0.706026518239658	-1.50273695139609
"bhmt(1of2)"	-0.956505099738039	0.39722629673239	0.798202592838783	0.943938216864207	-1.18286200669734
"fcrl5(3of5)"	-1.45196712489505	0.950216707470388	0.786332775331012	0.263951903629528	-0.548534261535874
"pde4dip(3of3)"	-1.16536417192529	1.44354433200375	0.502374889132464	-0.366905675325462	-0.413649373885461
"tnrc6c(1of2)"	-0.731978877625734	0.225459448974809	-0.498435774137842	-0.650771994059968	1.65572719684873
"znf333(2of2)"	1.00444409116106	-0.270468268608753	-1.08052512974827	-0.746061034883356	1.09261034207932
"lyve1(1of2)"	-0.422209092772897	0.246582079286702	1.26483031905957	0.340824545071217	-1.43002785064459
"mettl7a(1of2)"	1.78885438199983	-0.447213595499958	-0.447213595499958	-0.447213595499958	-0.447213595499958
"scg2(1of2)"	-1.72617673337896	0.550868171479461	0.750998985127421	0.389410759596246	0.0348988171758333
"dtx4(1of3)"	-0.428359109828839	1.7851151032521	-0.354027790190083	-0.53140524142021	-0.471322961812967
"pigr(5of6)"	-1.55137572253977	0.621704999110832	0.169490901726876	1.04681789705123	-0.286638075349168
"rxra(3of3)"	-1.13640940564625	-0.336617517529976	0.284733084201725	1.54498030566468	-0.356686466690177
"LOC107396766"	0.116426896278398	-1.40644533812605	-0.484109183372222	1.2034734932275	0.570654131992369
"sytl5"	-0.114371746325446	0.901851131165861	0.53211916121005	0.345129251239351	-1.66472779728982
"afap1l2(2of2)"	-1.48640309308423	0.559654601767924	0.714492034157595	0.793284434587921	-0.581027977429207
"ddx46"	0.894246519306817	-0.528634470203384	-0.568567166219022	-1.03364462590879	1.23659974302438
"ide"	0.918907409331495	-0.986033440964542	-0.879249411641511	-0.220517712494098	1.16689315576866
"tmem222(1of2)"	-0.925259298211776	0.557622989397703	0.868972438215438	0.737302020136952	-1.23863814953832
"slc1a7(3of5)"	-0.355513238636759	-0.0527085914955473	0.650732760494885	1.1860266849842	-1.42853761534678
"gas2l1"	-0.928505708455293	1.15634551512776	-0.452065680791314	0.9984650674084	-0.774239193289558
"rps6ka1"	-0.400195171786559	1.31605772821972	-0.139463667043787	-1.33344759949956	0.557048710110193
"prlhr(2of4)"	-0.250065196725956	0.381429233110141	0.362064284132891	-1.57696842879644	1.08354010827936
"tprg1l(2of2)"	1.15503589497137	-0.447137502969055	-0.909982718731282	-0.798255492815594	1.00033981954457
"pvrl2(1of2)"	-0.204799846318554	1.66806647996814	-0.931198405775159	-0.554939350026553	0.0228711221521242
"ppp1r12a"	-1.09141260696685	0.346820007734196	0.529676762836423	1.19944750654895	-0.984531670152716
"pcdhac2(3of5)"	0.552233855610705	0.202761076855901	-1.05211258058083	-0.970111230919477	1.2672288790337
"pcdha8(2of6)"	-0.589035861002305	0.729176884439788	-0.0889598494720998	-1.27301076770561	1.22182959374023
"tsc22d2(1of2)"	-0.880278545162309	0.205525810811703	0.666828867078558	1.17404242065638	-1.16611855338433
"col6a1(1of2)"	0.589755724407716	-0.147450561927008	-1.05319882914202	-0.774975123042445	1.38586878970376
"pdlim7(2of2)"	-1.18663950752232	0.191220437482376	0.943751859223123	0.937787305261735	-0.886120094444915
"utrn"	0.523653469544879	0.603702434228448	0.114828039081913	-1.75613260114912	0.513948658293881
"pfdn1"	0.997242463554902	-1.13924678462983	-0.722183492502143	-0.205348226735526	1.06953604031259
"zw10"	1.19933250471968	-0.969675856984411	-0.665006477111885	-0.518644283735339	0.953994113111955
"foxa2(1of2)"	0.588168095589523	0.797538638101919	0.366106559006036	-0.0544653845161909	-1.69734790818129
"opn5(7of8)"	-0.264486953635697	-0.586339011837338	-1.20198613659865	0.895135759703846	1.15767634236784
"ppp1r12c(2of2)"	1.64160538941703	-0.825859966122748	-0.757669191697594	-0.182885497002551	0.124809265405866
"LOC107395032"	-0.618767700842395	0.0366986620095352	0.118084771741336	1.55377029708711	-1.08978602999559
"fam98c"	-1.29672018063124	0.723401377083837	0.849869631791958	0.580991104434412	-0.857541932678966
"arhgap19(1of2)"	1.03244200965619	-0.524832772667846	-1.06454221110555	-0.549264377829217	1.10619735194642
"xk(2of2)"	0.355588674910031	0.948087098627626	0.832487681350322	-1.07330930298467	-1.06285415190331
"znf235(33of148)"	-0.653768232896311	0.658043050084464	1.07657106502177	0.295174830943281	-1.37602071315321
"txn1(2of2)"	-0.762994245583105	0.953465564783486	1.05282945276107	-1.18173740448679	-0.0615633674746612
"nlrx1(2of2)"	-1.62213119241448	1.12940962779548	0.233799786253554	0.0797532261382006	0.179168552227242
"ywhab(3of3)"	0.81315050205438	-0.899040629024919	-0.827107911225434	-0.38896594253101	1.30196398072698
"nacc2(1of2)"	0.0399586092368825	1.11417075793006	-1.00559920034879	-1.00559920034879	0.857069033530646
"LOC107376084"	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958
"tacc1(2of2)"	-1.02574927370196	0.709505770685789	1.01263308545807	-1.11518077474097	0.418791192299072
"tnfaip8l2"	-1.56086788326319	1.11259727678189	0.507660674784012	-0.211815598430012	0.152425530127303
"rab3il1"	-0.797738100333244	1.15568374313786	0.908605113142861	-0.185854799100422	-1.08069595684705
"yme1l1(2of2)"	-0.0882355679074342	-0.977607386089992	1.1815450419935	0.845962020295567	-0.961664108291643
"kif23(1of2)"	1.01098311748044	-0.229865523851534	-1.12255478126639	-0.725567092672757	1.06700428031023
"bcap31"	-1.00410425681558	0.883077173430966	0.832444815409488	0.439881286574987	-1.15129901859987
"ddx6(1of2)"	1.13900785466398	-1.25885599050831	-0.760280846533189	0.163837932220023	0.716291050157505
"cryba1(2of4)"	0.434424598811612	-0.451470141769706	-0.221960213083461	-1.20895897072296	1.44796472676451
"slc7a11(1of2)"	0.234616549120512	0.580141169420138	0.485300651110824	0.474203596719883	-1.77426196637136
"zmym4(4of4)"	1.16959804319511	-0.860819709327752	-1.10070309074971	-0.0317700970148742	0.823694853897223
"pus10"	1.13944060164953	-0.851958189179069	-0.770507322975072	-0.553944737926898	1.0369696484315
"sspo(2of4)"	-0.00204741935202758	0.820719229177302	0.640305724621386	-1.69180799984306	0.232830465396404
"npffr2(1of3)"	0.802881784380881	-0.167142319185273	-1.66756327231821	0.431215877120757	0.600607930001845
"pdia6"	1.09600882592915	-1.31400944304516	-0.375761823989632	-0.317394764030532	0.911157205136173
"pomp"	-1.03116263458214	-0.216820974930876	0.635206499610965	1.37840933262133	-0.765632222719273
"colec12(2of3)"	-0.447213595499958	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958
"plat"	0.922024264023327	-0.333475336106512	-1.2180527763832	-0.508921355377439	1.13842520384383
"alg3"	-0.33569964362481	0.159057319401276	0.3975954416789	1.24589990876108	-1.46685302621645
"gdi2(1of2)"	0.0505738829505902	-1.02768363206971	-0.876885963968678	1.40330111543474	0.450694597653063
"zc3h11a"	0.663208179395921	-0.141021565195632	0.703766328404885	0.457887776675299	-1.68384071928047
"cox6b1(1of3)"	0.455276858137536	-0.331619646159765	-1.28605205860747	-0.241371906754399	1.4037667533841
"snrpd3"	0.861033724574249	-0.886289444113289	-0.707583245385646	-0.556594987357261	1.28943395228195
"calm3(3of4)"	0.932626967653708	-0.898915876933102	-0.835391484664518	-0.406294403245263	1.20797479718918
"gpr158(2of2)"	-1.03263773843091	0.641495791077249	0.611109301964145	0.920670254357612	-1.14063760896809
"phc1(2of3)"	-0.318648725548085	-0.0992441083040456	0.146728876096056	1.51947490963535	-1.24831095187928
"pik3ca(2of3)"	0.971688670031534	-1.09992001192557	-0.836037719795738	-0.101873437983748	1.06614249967352
"lrrc15(2of2)"	-0.158727527335165	0.657129974104262	0.525046410839154	-1.68296058210433	0.659511724496075
"ccdc167"	0.936129488505907	-0.815909619652722	-0.805100377697546	-0.545038139523731	1.22991864836809
"si(2of2)"	0.401165175177888	-1.78083119642949	0.370192328679344	0.401912180380473	0.607561512191789
"rab22a"	-0.210632511050318	1.53382096071243	-0.479844263336741	-1.13482073839952	0.29147655207415
"pbk"	1.02171056511279	-0.590892561844102	-1.07363925385602	-0.468412986017868	1.1112342366052
"recql5"	0.874905320183309	-1.3492847124235	-0.425475202715771	1.09338403704074	-0.193529442084773
"fga"	1.01581449276559	-0.356299384589546	-1.53958876423347	0.235619018345431	0.644454637711991
"vash2"	1.09247318374536	-0.79865087983924	-0.06084335177927	-1.15036993467711	0.917390982550257
"slc2a12"	0.36725100399577	0.404478109435074	-0.0942930963174025	-1.65461564750846	0.977179630395022
"usp45"	-0.593093905708322	1.21102689209405	-0.239140168240536	0.823698716281228	-1.20249153442642
"panx1(2of2)"	-0.799603249035957	0.673387802865289	0.895874962584301	0.566065524380847	-1.33572504079448
"dyrk2(1of2)"	0.337926168942379	0.986813565004707	0.0154232612935231	-1.67351275793951	0.333349762698896
"oit3(2of2)"	-1.4222852976757	0.953336886723472	0.926908729908271	-0.000693396854108173	-0.457266922101934
"nrp1(3of3)"	0.997906372222351	0.362982384532588	-0.36716615937277	-1.55607642602229	0.562353828640123
"zbed4(18of38)"	0.901471202956452	-1.48381356888839	0.216160267265429	-0.477165354341398	0.843347453007909
"atg3"	-1.01721844205091	1.01920602727637	0.929214240005056	0.0954152153305203	-1.02661704056103
"snx24"	0.531866630924279	1.27759737369214	-0.113530280315014	-1.41094026937541	-0.284993454925993
"ccdc103"	-1.13249691172513	0.895849718602067	1.18979943934767	-0.326523268257566	-0.626628977967032
"cklf"	-0.477735147812131	-0.0379833815064069	0.873459769045217	1.03426684675641	-1.39200808648308
"iscu(2of2)"	-0.748880081109188	0.600225370913621	0.893121270243697	0.628798012032492	-1.37326457208062
"ppp6c(1of2)"	-0.55244045360757	0.155982731469859	0.657614811753512	1.1351070755843	-1.3962641652001
"fhl2(1of3)"	-0.390991160453343	1.23692859974287	0.888073241674239	-0.978949407228348	-0.755061273735422
"emilin1(2of2)"	0.0214893955606139	1.16081318038767	0.736421136210012	-0.592629982320801	-1.32609372983749
"atg4d(1of2)"	-1.41182782515234	0.868603032769681	0.31801803842129	0.862862148942961	-0.637655394981589
"ddx47"	-0.617202632714927	0.848210027955553	0.88312902214934	0.30867823530744	-1.42281465269741
"cenph"	0.932215422162696	-0.219416033782376	-0.647292601943128	-1.18637762335947	1.12087083692228
"net1(1of2)"	0.270912709693992	1.05273536007258	0.473558275404827	-1.59828946000762	-0.198916885163785
"slc43a1(2of2)"	-0.763166462943481	-0.0985491630486277	0.579987591175804	1.37208172024996	-1.09035368543365
"calca(1of2)"	-0.194609708318232	0.703000701177454	-1.32794677957115	1.23701382778834	-0.417458041076407
"mrps22"	1.00217420979577	-1.11597907815185	-0.822208337801258	-0.0959750626460236	1.03198826880336
"plekha5(1of2)"	-0.630394313408625	0.597428533625753	0.743157600073405	0.749714645443609	-1.45990646573414
"slc44a2(2of3)"	-0.727440732962161	0.798707745022019	0.245805492867885	1.00812738609154	-1.32519989101929
"cep55"	1.07178279988747	-0.729019851801553	-0.960816832991322	-0.467390276786352	1.08544416169175
"otof(1of2)"	-0.573565044058038	1.38218992503683	0.73471856785436	-0.649589217718588	-0.893754231114561
"rspo3(1of2)"	1.24647809049256	-0.533284964789206	-1.13534052598106	-0.414944347738453	0.837091748016166
"ddr2(2of3)"	1.32403322992216	0.364831511048935	-0.571949307396791	0.204089960901829	-1.32100539447614
"crebbp(3of4)"	-0.315297647611692	-0.402257812847539	-1.07487667671237	1.59514728554876	0.197284851622848
"gimap7(2of11)"	-1.06832053416779	0.22523407910471	0.490422644921923	-0.942877770044284	1.29554158018544
"dbnl(1of2)"	-1.35129664787912	0.859799564014183	0.401729123162147	-0.751773614657483	0.841541575360278
"slc12a3(1of6)"	-0.447213595499958	-0.447213595499958	-0.447213595499958	1.78885438199983	-0.447213595499958
"znf235(35of148)"	1.08113992238334	-0.714953557078698	-0.969299110072064	-0.472576892375181	1.07568963714261
"snx2"	0.446609609700855	-0.900556787596293	-0.71737534396187	-0.360095504737763	1.53141802659507
"s100z(1of5)"	-1.48725924799077	0.603327767475858	0.809196881424187	-0.58168977019912	0.656424369289849
"rab3gap1(1of2)"	-0.447182586162048	1.3666352016867	0.721629000429546	-1.00083655220279	-0.640245063751411
"LOC107388533"	0.225877321629088	1.00704095258171	-1.20167723005393	0.847609397684227	-0.878850441841097
"optn"	-0.801100306949165	0.518920258142701	0.881351481253293	0.733050818976048	-1.33222225142288
"stx17"	-1.01243822488136	0.942861533701607	0.901777161945202	0.264524517138029	-1.09672498790348
"tmem117(2of2)"	0.7965898786855	-1.07856653459223	0.918278044200656	-1.07856653459223	0.442265146298301
"irx5"	1.01596079250289	0.395775806302438	-0.838040458348644	-1.27282721266136	0.699131072204675
"dusp16(1of2)"	-1.37698362462653	0.344603527659256	0.63768002550844	1.06355861860595	-0.668858547147115
"dnajb12(1of2)"	-0.724774090174771	-0.258665563165775	-0.80884075634269	1.65358219669819	0.138698212985048
"smcr8(1of2)"	-1.01017818363321	0.695008484922356	0.712170420656446	0.778871561205961	-1.17587228315156
"LOC107383164"	-0.447213595499958	1.78885438199983	-0.447213595499958	-0.447213595499958	-0.447213595499958
"dnajc9"	1.0332897414539	-0.984646063311292	-0.85741394057114	-0.266648066933045	1.07541832936158
"arhgef12(2of2)"	-0.555367164526686	0.253970438621043	0.463581234695658	1.22255778688612	-1.38474229567613
"celsr2(2of2)"	0.962616176726419	-0.323742058948207	-1.27533004178538	-0.436608572780723	1.0730644967879
"slc35b4"	0.855071412974472	-1.0890415676652	-0.818097933893627	-0.129760695569842	1.18182878415419
"car10(2of2)"	-0.906848660259408	1.11783868327015	0.848639515819789	0.0387209717561249	-1.09835051058666
"pcbp3(3of3)"	0.0877386271764584	-0.488325260239397	-0.929041608148885	-0.336876059521514	1.66650430073334
"rtl1(16of17)"	-1.04740312136317	-1.04740312136317	0.849811014228699	1.01537678353755	0.229618444960102
"edc3(2of2)"	-0.871332366621034	0.158335812746793	1.05453399260168	0.840503703058084	-1.18204114178552
"kiaa0101"	0.999104195527889	-0.254915800170749	-1.08239979027433	-0.755022529977954	1.09323392489515
"anxa1(2of2)"	-1.72731214725262	0.767676099622423	0.600818463571563	0.20863460714807	0.150182976910565
"eif3f"	-0.979547680547952	0.588906848801088	0.637517444593474	0.938816969351309	-1.18569358219792
"taf12"	0.378043956695768	-0.896382746712924	-0.393738981924893	-0.658099216168598	1.57017698811065
"p2rx5"	0.401790210036225	0.599779678272358	-0.517900730013122	-1.48554673860411	1.00187758030865
"alpi(2of2)"	0.330893678033416	-1.45071768541842	-0.492282525294098	0.456666839879914	1.15543969279919
"c16orf72(2of2)"	-0.0407427601455051	-0.943172732279825	-0.394354064319915	-0.311724005624534	1.68999356236978
"cnr1(2of2)"	1.5022198774904	0.160784947478022	-1.13472115595712	0.11687635475079	-0.645160023762093
"fam19a1(1of2)"	0.770591767880304	0.198578666155232	-0.0188621534566319	-1.68239399750957	0.73208571693066
"tsku"	-0.21960297636872	0.975446139725551	0.797174302352491	-0.0153054523394514	-1.53771201336987
"mei1(1of4)"	-0.133893801521751	0.701430726023217	0.0939462664129384	0.946454841979208	-1.60793803289361
"zbed4(22of38)"	-1.16572244340103	-0.0781411869977879	0.308047896731185	1.49314347133535	-0.557327737667723
"ypel3"	-0.812078018062166	0.747924031456291	0.994404073579172	0.35937991769995	-1.28963000467325
"psmd2"	0.946313139086228	-0.8780118432211	-0.685979491833727	-0.605561144210628	1.22323934017923
"ppp1cb(1of2)"	-0.963462614995122	0.516082194374485	0.729259472018811	0.915907596835354	-1.19778664823353
"egfr(2of2)"	-0.0421539115505671	1.41251558751174	0.499347371338322	-0.988562087074514	-0.881146960224984
"sertad4"	0.869368818511591	-0.0905344968370669	-1.57369294362372	-0.0735227922310567	0.868381414180249
"gsn(1of3)"	-1.13893887940065	0.877433884348285	0.846960454466064	0.429839550440494	-1.0152950098542
"cep162"	1.00766580475167	-0.728540308621493	-0.00621921534119316	-1.23567128229385	0.962765001504873
"chac1(2of2)"	-1.47092157453257	0.934143037216729	0.58393859702241	0.533945838105262	-0.581105897811828
"sln"	-1.0921250836147	0.840333533015903	0.723481112597154	0.620435521616349	-1.0921250836147
"star(1of2)"	0.999091413131576	0.581765997354332	-0.775917947328727	-1.33449769303371	0.529558229876526
"tmem87b"	-0.766100163213105	0.451254686640972	0.694378883867746	0.962464807317175	-1.34199821461279
"abtb2(1of2)"	-1.02907191419362	1.10213418602539	0.781741822968285	0.184907487635465	-1.03971158243552
"kcnb2(1of2)"	0.550690339695661	-1.70607101632795	0.139910264628558	0.861922215952572	0.15354819605116
"gsg1l(4of7)"	0.330382983849469	0.686973654152689	-1.66585665476792	0.789846267160629	-0.141346250394871
"kcnab1(3of3)"	-0.423513044122613	0.82887732290651	0.587388105422436	-1.56777612920973	0.575023745003397
"sesn1(2of2)"	-1.03044782957047	0.43348520112393	0.681630868811904	1.02585660580203	-1.1105248461674
"wfdc3(3of7)"	0.643823452637428	-0.751236520220191	-1.35999022174118	0.51584223755446	0.951561051769487
"zc3h7b(2of2)"	1.18633486165155	-0.818607984878123	-1.18112620801647	0.0931536499975803	0.720245681245456
"mcph1"	0.954838632507168	-1.00188544025576	-0.971197143292253	-0.0489436511852156	1.06718760222606
"armc4(1of3)"	-0.718236701463964	1.33330456384447	-0.718236701463964	-0.718236701463964	0.821405540547421
"rap2a(1of2)"	0.410715082970877	0.77176355079462	0.921172388226615	-1.34717425594832	-0.756476766043795
"sv2b(3of3)"	0.221929246159359	0.247590344900354	-1.7352227069947	0.436069446105816	0.829633669829171
"lacc1"	1.05627472701505	0.271949716223072	-1.05132823136104	-1.05132823136104	0.774432019483965
"pa2g4(2of2)"	0.411340204091543	-1.04969733640546	0.255426583363335	-0.946597574468634	1.32952812341922
"brd1(2of2)"	1.19704739792365	0.0342259470877904	0.128324766051282	-1.58123828096072	0.221640169898001
"cnnm1(1of2)"	-0.714585183539013	0.574143233119581	1.33581995063801	-1.17251433927924	-0.0228636609393434
"mag(1of6)"	0.80979002322189	-1.51807423894439	-0.416204228608984	0.220025262496509	0.904463181834975
"rps28"	-1.05365972997419	0.262347797904522	0.694211367968191	1.12890465057402	-1.03180408647254
"wee1(2of2)"	1.0580583433613	-1.37144848028565	-0.291653624732485	-0.302267667025302	0.907311428682139
"uqcrc2(2of2)"	-0.155505177219884	-1.55414439872874	0.346234910234633	1.18723920096756	0.176175464746425
"ncoa7(1of3)"	-0.016737291008993	1.45257730148887	-0.0893858918971793	0.0250851423400494	-1.37153926092275
"dtnbp1(3of3)"	0.155547773584195	0.459396676756183	-0.148144624675719	-1.58133568932129	1.11453586365663
"lrrc10b"	0.121641540381134	-0.943107608024244	-0.943107608024244	1.45212860823937	0.312445067427985
"dusp14(3of3)"	-0.405454949209712	0.400951660722618	0.0487973372123707	1.33274815395004	-1.37704220267531
"asb16(2of2)"	-0.32675170842615	-1.15353896769844	1.52493687814045	0.321298818441236	-0.365945020457093
"nsmce1"	1.19006970687175	-0.701364590262023	-1.03317437057555	-0.38963739238395	0.934106646349772
"apoa4(1of4)"	-0.85323627025279	0.130498011689056	0.524570549759604	1.31566690828472	-1.11749919948059
"LOC107385501"	-0.656396819572427	0.467798603453957	0.790568195226878	0.826872643900382	-1.42884262300879
"LOC107397330"	-1.4280601118819	0.274655386296337	0.131667269128482	-0.309466188408193	1.33120364486528
"olfm2(2of2)"	1.47308414922081	-0.129845689879147	-0.378220490388598	-1.258551060199	0.293533091245927
"slc45a3"	-1.20454267539658	0.499133262598457	0.0098291514813047	1.3621693415876	-0.66658908027078
"fgf6(2of4)"	0.629149834319645	1.05525473573518	-0.323209702311075	-1.53491519765479	0.173720329911036
"gfi1(2of4)"	-0.199424024644377	1.06145432012524	0.751271479506508	-0.111034383889327	-1.50226739109804
"acap2(3of3)"	-0.629081151051213	0.325407699354924	1.434912235879	0.0666554755484095	-1.19789425973112
"cga"	-1.07505166363118	-0.0471271639225568	-0.400363711127345	-0.11127785784659	1.63382039652768
"frs2(2of2)"	-0.155275323045399	-1.16127301175162	0.758001749767209	1.25312666180519	-0.694580076775381
"fgl2(2of3)"	0.759291544515251	0.739050608245988	0.395864871359551	-1.62775078759601	-0.266456236524784
"stoml1"	0.869384530424876	0.63220830988724	-1.08307095580543	-1.09916549105412	0.680643606547436
"sorcs3(1of2)"	-1.48309598616915	-0.124692117023041	0.0015249006090411	1.30054245182315	0.305720750759998
"gldn(2of2)"	-0.375343339720951	1.16745436337219	0.774168425751966	-0.204254900868888	-1.36202454853432
"wscd2"	1.11417263958584	-0.829626261945521	-1.00968380808564	-0.265111958313611	0.990249388758934
"ptpn12(2of2)"	1.10600105596596	-0.436514369967229	-1.00195850872035	-0.707556758374198	1.04002858109582
"gja3(6of9)"	0.487320842553109	-0.30429929013936	-1.25569611451973	-0.33482064042837	1.40749520253435
"ufd1l"	0.774090271567637	-0.861256158124332	-1.11628199295032	0.0148708088820965	1.18857707062492
"ehmt2(2of2)"	-0.895474703085252	0.796719973940145	0.870489180151772	0.4824138047693	-1.25414825577597
"wdr81"	1.41633691722463	-0.478300422962596	-0.700332290562302	-0.908314412814716	0.67061020911498
"ppp1r3a(3of4)"	0.606715609131711	0.140029650567301	-0.73519745002213	-1.24506924900074	1.23352143932386
"fez2(2of2)"	-0.640053654016114	1.25810196692148	-0.252068428131862	0.785772575033966	-1.15175245980747
"traf3ip1"	1.41879014914043	-1.12533524317724	-0.774212644534039	0.29369810882914	0.187059629741706
"zp4(4of4)"	-0.652056898500076	-0.19611266028953	1.42179215767994	-1.10850079158122	0.534878192690883
"agpat4(2of2)"	-0.792843048352113	0.808979790732546	0.658928293375699	0.676101711468207	-1.35116674722434
"kifap3(1of2)"	1.5297113175079	0.284754864976808	-0.0721542953408812	-1.03828815707787	-0.704023730065959
"tuft1(2of2)"	-0.815662846218341	1.01453293578358	1.16756337854405	-0.617480179507119	-0.74895328860217
"n4bp2"	-0.63841913763035	0.827381328789652	0.868208812332928	0.364518449189232	-1.42168945268146
"cd300ld(1of2)"	-0.891027189750378	-0.240197861511472	-0.614429147111379	1.66250996828085	0.0831442300923803
"zeb1(2of2)"	0.921369023868762	0.563551815183306	-0.924043111134843	-1.23499134794945	0.674113620032229
"atrnl1"	0.217057895995038	0.705593074941582	-0.327754122291935	0.961648551179872	-1.55654539982456
"vldlr(2of2)"	-0.977883756887695	0.628211976066476	0.900090188996697	0.643335980098793	-1.19375438827427
"ano8(2of3)"	-0.803141656474796	-0.503508654374181	-0.122861199060799	1.7307764392641	-0.301264929354319
"vps33a"	0.880314825630756	0.889028655244905	-1.07767141272284	-1.06489550977946	0.373223441626639
"LOC107395480"	-0.297822057112212	0.519716174954782	-0.319740515658106	1.37824185213802	-1.28039545432248
"slc38a7"	0.979553759652558	-0.984675883070818	-1.12082394246744	0.262336827871635	0.863609238014066
"hoxc8"	1.12450187884427	0.878342796789966	-0.361842497405447	-1.31377352317009	-0.327228655058702
"cep164(2of2)"	0.651848793753264	-1.15980462518473	-0.0787421253199596	1.30617641011186	-0.719478453360432
"LOC107397037"	0.208343235649547	1.393477156949	0.333537887482945	-0.843660692433492	-1.091697587648
"ptchd4"	1.33552400623999	-0.358572571829279	-1.03018044943832	-0.689315976912953	0.742544991940569
"ctsz(1of3)"	-0.666731442620566	0.888787054079832	0.892902323718013	0.263096013023362	-1.37805394820064
"timm8a"	0.674017240644014	0.114243227636736	-1.17749720052099	-0.822828676766259	1.2120654090065
"pgbd4(6of12)"	1.53899389280027	-0.6866928791826	0.0948861276451012	-1.06620034164279	0.119013200380016
"stx2(2of2)"	-0.394919106381346	0.236013251255139	0.654600151596762	1.02435151321656	-1.52004580968712
"podxl2"	1.05329428575515	-0.837636397292556	-0.890642908685844	-0.426670180017585	1.10165520024084
