"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"serpine3",0.00265571373854159,0.00600501989545829,0.000196094773802603,0.000286706437018189,0.000710660299034692
"tmem106b",0.0115455999922751,0.00360784139169805,0.00376644548459913,0.00334105835059395,0.00210899904220386
"lamp1(2of4)",0.011282944881859,0.00478738532208894,0.00443592282715515,0.000342738389395638,0.000834078566140653
"astl(6of9)",0.000687283534575581,0.00155096938070104,0.00590131150173276,0.00191616170362007,0.0011006491254773
"fdxacb1",0.0110289942189604,0.002489359679024,0.00360158642430168,0.000310553872561965,0.00454484910002346
"LOC107384746",0.00108932883825174,0.00473059530536507,0.00118051143368182,0.00705903106641429,0.00126012119141077
"zc3h7b(1of2)",0.000662008693319962,0.0109939781866486,0.000153305171167208,0.000128161333918295,0.0341347727001671
"krtap4-3",0.00423814228889143,0.00468368855532733,0.00406830169711923,0.000964750848783176,0.000455788383901182
"dcaf6",0.00089728096620566,0.0113161554572598,0.00037042228618484,0.0117864472630201,0.0152245391928714
"gabra2(1of2)",0.00468713573813286,0.000387200220458587,0.00951085065323653,0.00432864770200055,0.0104822243329677
"tmem100(2of2)",0.00332000388130593,0.00460133678603667,0.00868278261102649,0.0105914923960381,8.41248748337862e-05
"rnf165(1of2)",0.00173859839755234,0.0141517215862398,0.000761235649005012,0.0163627622584479,0.00559081697483139
"gfm1",0.00457741362902603,0.00522674376415632,0.00435964534680694,0.00721915252710739,0.00139394932458236
"hbegf",0.012699040058183,0.000467632855578366,8.44754041145438e-06,0.00142469270002639,0.00213937819564144
"camta1(1of2)",0.00647658765139768,0.00226346745390904,0.000395162459452847,0.000285020493613106,1.66154865143789e-05
"pias1(2of2)",0.000199166489395676,0.00228428876687867,0.0336933398317349,0.00547225747750605,0.00257207152312715
"cdca7l",0.00825714120350925,0.000841955029435575,0.000433691923851193,0.00126197747073095,0.00386853832126109
"abcc1(3of3)",0.000487306359344407,0.0206442868828982,0.0058054856757265,0.00809811482792741,4.99678308869769e-05
"wdr75",0.00170087712578219,0.0110245816385741,0.0188827571462782,0.0050011883430128,9.97942052621079e-05
"srp54a",0.0114467677003408,0.00328690316244919,0.00805446124919293,5.4808647092507e-05,2.52610891559849e-05
"mrpl1",0.0105204631385269,1.39328482959811e-09,0.00284067991405766,0.00807642580017508,0.00357139228236588
"med20",0.0110524685965054,0.00178255454846665,0.00170395272525381,0.00579082256818888,8.63323510281754e-05
"kctd9(2of2)",0.000601293021044055,0.00585240279799351,4.36176692495607e-05,0.0314537876507871,0.00123333677610434
"slc18b1",0.00148661255821941,0.00103539222754158,0.00439678323301692,0.0115469371778123,0.000295911722270899
"rlbp1(2of3)",1.46945609439657e-05,3.51634352394846e-06,0.000640046037513538,0.00301702301339499,0.00709652628875136
"ano10(3of3)",0.00943547253295425,0.00108940389408085,0.0111520536603331,0.00256725151981505,0.00271212226732922
"rccd1",0.00777016582296751,0.00323471959639429,5.50467521156582e-07,0.017596220978952,0.000971663319741162
"ttll9",0.00343695338034713,0.00293719400423619,0.000263624085035014,0.0006665944382219,0.00556458528776488
"khdc3",0.00944929428777599,0.00399288683687364,0.00158192803413091,0.00108504846580388,0.000406676802864416
"draxin",0.00562325655135988,0.00442569856951627,0.00107055869974339,0.00729028864094846,0.0234363106858006
"tmem74(1of2)",0.00240734576956054,8.7575376124031e-05,2.15283633272506e-05,0.00728634198430175,0.00872507980486734
"cacna1d(5of5)",0.00999889906332761,0.00197889907251956,0.00136383840318494,0.00378245694692818,0.000617351253969904
"stub1",0.00320255080392641,0.00288503359332004,6.92729294042178e-05,0.00490990932628351,0.0069756948218077
"fbxo32",0.007012703486216,0.000293168507632072,0.0112713058271384,0.00891866845505372,0.00211320843144309
"ppm1d(1of2)",0.00195037134542465,0.00487297803951209,0.0123823427408152,4.51390352223558e-05,0.000214502344275295
"apof",0.00161107974379083,0.00472633902993886,0.00571005680021522,0.00389603684027805,0.000492215019940162
"phyhip",0.000182651472377268,0.00246943234945771,0.000130824263331606,0.000743560531123492,0.00473670988457513
"cfhr1(1of2)",0.00368732705749155,0.013847266910926,0.000195567370593647,0.000331468566051532,0.00104495115717679
"tbc1d10a(3of3)",5.9783825475829e-06,0.00250315841139789,1.83063740031971e-06,0.00542309817605739,0.0514531445901755
"c10orf71",0.00359308224938567,0.00276821049025437,2.80081222837094e-05,0.0130125099928609,0.00785231517956757
"mfap3l(2of2)",0.0020707193465696,0.000126282547210124,3.84222940904571e-06,0.0163299340327484,0.0024647177596653
"ebf3(3of3)",0.0106676273928065,0.000245922408726826,0.0015261790668201,0.00705298711517737,0.000665673282501602
"pard6g",0.00807807329478234,0.00330875138309795,0.00269285595667623,0.00282615003289309,2.74463857397653e-05
"hps3",0.00285481407706256,0.00501956434491122,0.00936049778417731,0.000979284735336536,3.95273122208202e-06
"nat8l(2of2)",9.68080794493613e-05,0.0136027235122532,0.00099138411563082,0.0024091431922643,0.00283882835930916
"jtb",0.0100475022042441,0.00597092777769529,0.00318329011986197,0.000622973529826074,0.00184584667368125
"sec14l2(2of2)",0.000171499852833012,0.000843727884461208,0.000151499342130514,0.0101301006899096,0.00161853302427998
"yrdc(1of2)",0.00307995206495022,0.000476207023051229,5.71618386794621e-06,0.00679264128539605,0.000802188016158728
"adal(1of3)",0.00193801880418192,0.00195412159453924,0.00525755970489018,5.84960144114438e-05,0.00492134973005882
"ppp1r1a",0.00145270142017294,0.00636019651201911,0.0011840990576429,4.59037913843851e-07,0.000890535456393135
"sgcb",0.0103295021618307,0.00680893755765996,0.0059638124330396,0.000300647559463358,0.000464716789988256
"march7",0.00551065831551199,0.00343868676635461,0.0115895048008969,0.00528739717094648,0.0033904907755505
"tollip",0.00958976593931682,0.00446666657565339,0.00844637682255603,0.00429965111862852,0.000155700519406819
"pkd1l2(5of5)",0.0106567959345262,0.00103464071084753,0.00152360712166024,0.00290572494433221,0.000534999566422347
"apoc2",9.91627639443706e-05,0.00270095994624246,0.000856766149478872,0.00367034468364356,0.00858195082154279
"scn4b(1of2)",0.00523957773980707,0.0036702979412671,0.00447245483712638,0.0013637228665605,0.000250329489333408
"hoxb1(2of3)",0.00545163374172927,0.00301050237830275,0.000142550559254613,0.000590502240016923,0.000293553007879845
"LOC107372801",0.00862944473668173,0.00636081360562113,0.00933687254943804,0.000238348984171061,0.0012726217916682
"sirt7",0.00382159345516459,0.00223665433251054,0.0133320980075377,0.00123347845194378,0.00986496512763231
"ubxn11",0.00196347524354216,7.23031158501155e-07,0.00113596734905449,0.00533549502987566,5.51107284100028e-05
"plcd1(2of2)",0.00993779211878546,0.00168329284284383,0.00416220505779733,0.00136873520832116,0.00805130632387026
"dnajc15",0.00561493566285971,0.00157550505437303,0.00608145565619503,0.00632428928696599,0.000284416826630153
"cacna2d1(1of2)",0.00658065253780198,0.0024168121686471,0.00580948191305226,0.000484672074045934,8.48602919052964e-05
"pawr",0.00762503524217994,0.00157219624446019,0.00158871419342804,0.000206735036961262,0.000493937034939621
"slc24a5",0.00373096648904527,0.00814669107769408,0.0074667883935327,0.0025044074165105,0.000446995099535168
"slc5a7(3of3)",0.00704219339304365,0.00502384046658284,0.00152420564566835,0.0156724249429551,0.00385247967805159
"clca3b",0.000925015013105616,0.00402943186150019,0.00161077123460746,0.00282761097897369,0.0301933725202985
"pcdhb16(1of3)",0.00781954091177647,0.0005917873833402,0.00402815314407188,1.72261666346261e-07,0.00167302954815299
"slbp(1of2)",0.011236447858124,0.00698592986212604,0.000592071244042763,5.28221039266554e-05,0.00144895187773101
"gfpt2",0.00156872254501073,0.00420060587125725,0.00169993606556887,0.00305127114729023,0.00258534079316815
"slc9a7",0.00100090364262108,2.22267672292624e-05,0.00805165040653317,0.01056887697707,0.0175977275782008
"erc2(2of2)",0.0088294721071828,0.00458885313886267,0.000678871500636084,0.000303870406027307,6.47006426937133e-05
"hist1h4c(4of12)",0.00672132397725283,0.0029099888224672,0.00646526495578043,0.00397231602158601,0.000320360940035268
"tmf1",9.84526992778083e-05,0.00840919522539797,0.0104306178288241,0.000133776685349247,0.0122052599441381
"gpr176",0.000464526379304384,0.00154425545405246,0.00664889327527823,0.000705092308951188,0.013909665276491
"pgrmc2",0.00945199466903912,0.00424871921266648,0.00744323895799129,0.00608494719587863,0.00081610504552884
"gnat1",0.00445538495503499,0.0028904011837669,6.29526226501712e-06,0.00303210608501105,0.0105542983011541
"ehmt1(2of2)",0.000439963793102979,0.0123191909857935,0.0187865219533829,0.00029049360979725,0.000762145800553698
"prkag2(3of3)",0.00203989345588397,5.65660257010301e-06,0.00154698694247608,0.0144317366031881,0.00442185635916488
"kcnj3(3of3)",0.00776650054666824,0.000450412911267326,0.00145065235090851,5.47237126604414e-05,0.000197195611655958
"cthrc1",0.000473250271463349,0.000711704881415628,0.00325410877185586,0.00346760963537467,0.000851552438325573
"gsx2",0.0103573334356395,0.00548697628100387,0.00184025093354176,9.55533823813428e-05,0.000507522204268613
"ngfr(2of2)",0.00084958797702656,0.00170905017889408,0.0014583769226171,0.00783496758514957,0.0113791683507211
"slc6a11(2of4)",0.01018648956914,0.000923709413245912,0.00329974366778955,0.00290275176937682,5.98081407741915e-05
"tlr13(2of5)",0.00570263273731437,0.00188994375402834,0.00300618776372278,0.000249501843074391,0.000371150191769512
"apoe(2of2)",0.00436740081955513,0.000528423151561372,0.00703872268488761,0.0022314318381353,0.000382293408881931
"znf235(29of148)",0.00980836049235768,0.00273932586887489,0.00573107445139144,0.00125568453720732,0.00014274711901742
"erbb3(2of2)",0.00301901457371535,0.000391032560352031,0.00947801273894447,0.00536016639347164,0.00150080049028341
"slc7a2(2of3)",0.00789461957884287,0.00184515332769965,0.0142617968637435,8.03805744633911e-05,8.11153345653202e-05
"thap6(2of2)",4.45836120468738e-05,2.54588053285228e-06,0.021376198840695,0.00510691775274634,0.0116906173464759
"nfil3(2of5)",0.0107427809192522,0.003183208937653,0.00540293378112597,0.00149813596888378,2.04722163310884e-06
"drgx",0.00014401439950208,0.00845041931966686,0.00145596082082594,0.00139390176172344,0.000691823869101379
"hsd17b12(1of3)",0.000236644924473177,1.26174626905786e-05,0.000200277227814127,0.00437516865168279,0.01630891239528
"cep78",0.00023375678614604,0.0174276271760735,0.0026712514807013,0.00610679478683564,0.00136018935538752
"sv2a(2of2)",0.00665506262406995,0.00453140029876332,0.00133773895838875,0.00291517276954588,0.000320126667484996
"stra6(3of3)",0.00391094685906354,0.00241159535876795,0.00557031718343859,0.0017166421540452,0.00114544315729233
"ikbkg",0.00917756640493781,0.000201251682669007,0.0170780005118339,0.000399020042012476,0.000401715345782296
"znf235(95of148)",0.000811190943807771,0.00644669444352568,0.0115044593350508,0.00311579041792153,0.00481110419279525
"zc3hc1",0.0108877166999467,0.000278630679871551,0.000450477558476025,0.0148634707936414,0.00284819524920547
"bdp1",0.000493244513751357,0.024079024850938,0.00318477343831842,0.00610309320816734,0.00149936330872396
"etaa1(2of2)",6.72782813267831e-05,0.0101224182829804,0.0248744307738812,0.00156248599781672,0.000643793644185577
"nim1k(1of4)",3.99987951285263e-05,0.00447127776772762,0.00274392209879839,0.00274043386858835,0.0161877598223903
"tmem60(1of2)",0.00465333270578052,0.000378347016018719,0.00205262869741263,0.0246630933844213,0.000248207041995759
"tmem42(1of2)",0.00232688025008664,5.81658311509098e-05,0.000239008690082897,0.00778242314344312,0.0185151699043971
"igsf9(2of2)",0.000411284177364078,0.000134603265668361,0.000445768038644355,0.00435323954748534,5.06745761358972e-05
"ndufa8",0.0136228860150982,0.00138937339901789,0.00206269849812559,2.08480248255492e-07,0.00121826990674395
"mrpl12",0.0118801079966924,0.00335921058279713,0.00348782516075927,0.00195755122966272,0.00217560783276081
"pitx2(1of2)",0.00424835108098955,0.0018186502085222,0.000369089536279626,0.0220794784380681,0.00259489765395001
"dennd1a",0.000208135741148814,0.0158006259146979,0.019780054777869,0.000222933139750246,0.000706923804526102
"col5a1",0.000667719521845702,0.0231309496128428,4.74078948200539e-05,0.00470395322958501,0.0129676710876166
"chaf1b",0.000719189518609406,6.94502566300974e-05,1.45568789144692e-05,0.0238405701185491,0.0193467016349175
"mettl23",0.00537012483457291,0.00101896965718861,0.00123646736175544,0.022476743340508,0.00487527323990286
"rab8b(1of2)",0.0110298663029121,0.0020642067347253,0.000223491291119385,0.00425596301506043,0.00353977200332274
"dna2",0.000475802401285846,0.00613636254968124,0.00802425221982276,0.00883512347462161,0.00217135766019509
"lmbrd1",0.00699547334900679,0.00881365279968258,0.00915108551162463,0.00316576173554179,0.00059887739904161
"zdhhc14(2of2)",3.0440592258437e-05,0.00505946229971824,0.0125029891115115,0.00308998278093051,0.000659920924319012
"atf7ip(1of2)",0.00187882449709195,0.0221952369982534,0.00117792989906074,0.00171299499434697,0.00111570265251145
"slc6a11(4of4)",0.00490970652864512,0.0114600053288888,0.00012171108807932,0.00147135312521801,9.81290413690254e-05
"natd1(2of2)",0.0111008370116558,0.00144069568880699,0.00176009897376407,0.00262726138140234,0.000491704320360571
"hsd17b12(3of3)",0.00503137955488603,0.00657336754224751,0.000761073495585461,0.00837816395240037,0.00164222071211185
"pdcd11",0.000314607233009093,0.0257641813547651,0.00032708338552422,0.000626801151592838,0.00257574172433233
"rc3h1",0.00415381800780859,0.00173785857327589,0.0247301556812782,0.00600779353047142,0.000821938910446152
"mtch1",0.0117316108991018,3.20425910402623e-05,0.00534762664290099,0.00118809504540274,0.00297453237129648
"hla-f",0.00447760802566132,0.00414531021295218,0.00367013287536579,0.000501729039010933,0.000291920498984409
"chrnb3(2of2)",0.0119032341444072,0.0032520673462201,0.00184711909827679,0.00120318481005982,0.000121647676710812
"setdb1(4of4)",0.000590673184285179,0.00478027600781824,0.0230761384926577,0.00669562517642853,0.00159298381181285
"LOC107377331",0.00160203669387171,0.00225362179966433,0.00126941158245687,0.00208858319412267,0.00433878498335802
"bub1b(2of2)",0.00544303435933167,0.0109190970919172,0.0050970327555281,6.46230681325491e-05,2.63415726998542e-05
"cryab",0.00350609342685673,0.000413221183357808,6.37095608750166e-05,0.000309728550054243,0.0120551241834555
"alkbh3",0.00369733865028239,0.00158731596545617,0.000367273825292727,0.0265396942842908,0.016992209845329
"rxfp3(5of6)",0.00471412437513472,0.0040786761290977,0.00916036339724029,0.000145637965428909,0.00350695951393701
"ttll5",5.41727416981295e-05,0.000466373709585346,0.0145285140861916,0.00426458070986457,0.00635402730895019
"nup107",0.0113871094261354,9.99437631141557e-05,0.00813891608646859,0.00278222535427794,0.000471529478300201
"lrrc10",5.33585128069665e-06,0.00718740720909486,0.00790348983746253,0.004557795535329,0.00819324950923883
"rax(3of3)",0.00559572911267395,0.00010230035260039,0.00311606089719602,0.00160563459928254,0.00104227608586799
"wdfy4",0.00638646575786976,0.00290956109881646,0.00531641185834763,0.00327840464484163,0.000167230395789459
"slc30a2(1of2)",0.0028549842266989,0.00405773600730261,0.00078661812953286,0.00062720295884794,3.46963669753753e-05
"gmeb2",0.00971371209003714,3.51484717761943e-05,0.00868851815946103,0.00300015120664767,0.00527998528781667
"trim54(2of2)",0.00289951892826616,0.00753367026567804,0.00114972441639832,0.0076698789226096,0.00587042821489994
"LOC107394637",0.00769922304842369,0.00981596951811357,0.00517227575620744,0.000259180996150622,0.000754751293571309
"lrrc28",0.00768217578065519,0.000252804263773217,0.0141848322937682,0.0134897428606875,0.00150303527458058
"rspo3(2of2)",0.000176303406348456,0.00669687620723346,0.00408693004690887,0.00786368797912338,0.00070362957809909
"mid1ip1(3of4)",0.00866751109102756,0.00713579255645214,0.000125546343220129,0.00609135587350837,0.00289462926912138
"lao1(2of3)",0.00095629729083978,0.00550431538503732,0.00683182602948121,0.00535912181274742,0.000923735818645663
"dnmt3a(1of2)",0.00129774999097518,8.59875822994585e-05,1.90139160992761e-05,0.00951156925309685,0.0652579225959593
"slc7a4",0.004755700952761,0.00490106902970632,5.25888528586604e-05,0.00450963577168565,0.000813269222426552
"son(2of2)",0.000262844186951679,0.0243588526041767,0.00322818240560501,0.00223830284750606,0.00528547312222089
"c7orf73",0.00954571627679374,0.00847473279370904,0.000760687415203869,0.00147481019616113,0.00214126776045989
"dnali1(1of2)",0.00477309115319274,0.00133065955101199,2.27350439690553e-06,0.000920120642814145,0.000112372735238268
"wnt3a",0.00217742966855503,0.00201961366034665,0.000158670580185687,0.00973032092842906,0.00210733769578443
"ruvbl1",0.0113805304928346,0.00137486688040006,0.00383916382207754,0.00497953046165217,0.000240097888824102
"clasp2",0.000482758981311953,0.0152344834114898,0.0173034254483779,0.00207034338985551,0.000700216520697972
"slc45a4(1of2)",0.00259281639774674,0.0130086233342222,0.00623618308440148,0.00483571293864053,0.00478174763822044
"cttn(1of2)",0.000749240058914567,0.00255048118134673,0.00246312545637673,8.67330381858203e-05,0.00621089010994841
"LOC107388682",0.0107878713297387,0.000602688991344534,0.00118592858480378,0.00177682946666691,0.00148278210966958
"art4(2of2)",0.00306590318153786,0.000147012085448278,5.92510276711507e-06,7.10163163629563e-06,0.0119388042771248
"LOC107383192",0.0120709498154611,0.00408543676897221,0.00458070627777472,0.00198573860636859,1.86192822377844e-05
"LOC107374011",0.000196494039513917,0.0205223486535668,3.65954564573168e-05,0.00976503444733444,0.0101337134970972
"nop9",0.0108664779617495,0.000813063126988052,0.00152487704101728,0.000243036244930306,3.3731559466739e-06
"slc25a44(1of2)",0.0102299134566289,0.00383644357587883,0.00909632734691929,0.000202347287425319,0.0035552859090991
"gcnt2",0.00794127463670235,0.00144280926943471,0.00697181621748154,0.000107930145435531,0.00114850464087467
"LOC107374475",0.000454849291273019,0.0193385219462561,0.00449184950551995,0.000293259030121106,0.00549374624515271
"fam213a(2of2)",0.0116398266535626,0.00205158948655377,0.000866997324583136,0.0103077148797366,9.00993536006011e-06
"cxxc4(1of2)",5.19957020562007e-07,0.00175529402443059,2.31683921222428e-05,9.98815187995865e-06,0.00314303074660273
"krt8(1of7)",0.000309087339311408,0.00359770045720914,0.00583773927534348,0.00409668048965418,0.0164859118689222
"tmem238(2of4)",0.00173304203792751,0.000652511988678808,0.00089584339691385,0.00567546574500524,0.00257316006632282
"gabrg2",0.00584423637238689,0.00392172278856705,0.00380099173731436,0.00139493834307936,0.0019789659851697
"grm2(1of2)",0.00581968317664662,0.00570682443430749,0.00244069991157567,4.18242373267259e-05,0.00604175023609515
"slc1a3(1of3)",0.00361211922683911,0.00166044401671548,0.0135222921524185,0.00119933606930346,0.00116143512071726
"otud3",0.0039353277493982,0.00964803831284283,0.0124265053271375,0.00148191420150831,0.00807255370573001
"tmem147",0.00649597312147055,0.000356940940164513,0.00395075090000244,0.0144201405305811,6.43739661357988e-05
"plekhg4(5of5)",0.00070016650685591,0.0226905289049321,0.00261516259868321,0.00512279127956382,0.000791258365625636
"znf740",0.0105757955234473,0.0037235679308828,0.000735123339651511,0.000711879215600655,0.000175837898516546
"emx1(2of2)",0.00306787514609225,0.00227411772585139,0.00626616497187641,0.00541669205238332,0.00949094937342978
"pdzd7(1of3)",0.00429326614104328,0.00302738713906683,0.000660726854896058,0.00042361587797476,0.000853204115271967
"notum(1of2)",0.00024805705023712,0.000350009979581874,0.00861174278565243,0.0110753427643553,0.00224964024644372
"olfm4(1of2)",0.0113339681517164,0.00270230291167218,0.00698255308593153,0.000133867801172469,9.4005277877749e-05
"stk19",0.00516946632889582,0.00451828503508635,0.000420961082135676,0.00583846717025104,0.033712901306187
"fgl2(3of3)",0.00525302448139562,0.000573283933361439,0.00707061649873216,0.000806655820120208,0.0030637172865992
"rnf25",0.00473003568374087,3.64474403881199e-05,0.00827632111519751,0.00924846392559349,0.000497193763706087
"nmrk2(2of3)",1.44651959208353e-05,0.00399558010491578,0.000178001131976823,0.00303824817868905,1.28978929000448e-06
"znf235(132of148)",0.00928358347771771,0.00781054667840046,0.00665962953244746,5.54359926998324e-06,0.0004286583088999
"pigx",0.00417135471107567,3.57088436474336e-05,0.000274087317548222,0.0119761907902613,0.000135205675351609
"phgdh",0.00890968939945227,0.00273704337178442,0.0024702086864339,0.00119735269017018,0.00392135815490262
"marco",4.67009361990495e-06,0.00183097896845228,0.000715060945230606,0.0078117725049372,0.000127710988821038
"tmem243",0.000802604762499073,0.00062397644675237,0.000119938559442786,0.0253844182195976,0.00737057993252984
"uggt1(1of2)",0.00383667389431898,0.00198975109418618,0.00297436689726911,0.001421337270204,0.008579849589
"pbx2",0.0133742018957789,0.00263472256244007,0.0024385680886754,0.0030026061262666,1.03947231605739e-05
"me3(2of2)",0.000544773220616735,0.000441712532225175,0.00573738948147253,4.08217309291e-05,0.000748279044683886
"hnrnpa1(2of2)",0.00806795381717239,0.00611646297389324,0.00939855410672661,0.000948850089233179,0.00266694288696299
"leo1",0.0100697584436927,0.00577949833318051,0.000832377639508239,0.00061241737851013,5.98934100341355e-07
"trim16(5of15)",0.00377506770834864,3.02105563099764e-05,0.00012744412751252,8.75751594605295e-05,0.00550103888329734
"pid1",0.00861534008824925,2.71380029676931e-08,0.000140586591161208,0.00662090018684619,0.000816082797535004
"tlr1(1of2)",0.00272557101714192,0.00289790485344448,0.000783278535950186,0.000107975895713428,0.000311699139771424
"znf595(10of11)",0.0113465921944758,0.00369588379697425,0.00543506990396997,0.00106097985698225,3.04744664149144e-05
"fhod3(3of5)",0.00250542439938763,0.000103470771945051,0.00177786184302137,0.000413482790476421,0.000425744707518652
"nxf1",0.000717797831313888,0.0155555970188353,0.00087120406083015,0.00472925982686623,0.00900589383497489
"ifit1",0.00197003363205768,0.000131539827369994,0.00284381209523336,2.07984429647399e-06,0.000785745009996028
"rcor3",0.0116784436116919,0.000942150707894146,0.00773807559534256,0.000532492842048099,0.00154716480051291
"rtel1",0.000161198327090149,0.0171587935644486,0.0166488831031154,0.000285791873542209,0.00412148206563
"chchd3(1of3)",0.00520659775900312,0.000419836747750179,0.0101778184793964,0.000207936249899726,0.00138117637998382
"spata22",0.000182900798005028,5.32231647890861e-05,0.000823116570060071,0.00220094662276425,0.0021220958883376
"rnf115(1of2)",0.00674617223374626,0.00220394901625644,0.000899853902034992,4.04900602275244e-05,0.00154339677982028
"pkd1l2(2of5)",0.00390388235828818,0.00351925091832464,0.000501166730281439,0.000709483232850009,0.00389197728672253
"cd200(4of4)",0.000421436894442364,5.53396160061846e-05,0.000343016007518976,0.0112660296036918,0.00607607101877621
"sco1",0.00510440684254681,0.000565361257222599,0.00159496059244516,0.00808756352899486,3.91971685958012e-07
"wdr37(2of2)",0.00664628785957395,0.000933595228374293,0.0173074439313318,0.00623134843408999,0.000569402623773099
"or10ag1",0.00055188802116832,0.00519928421039593,0.00096069300913934,0.00134779372254681,0.0121302691739413
"mrc2(7of12)",0.00462715258994106,0.00111947167876335,1.16841769905224e-05,0.00262684114047983,0.00125233680478252
"nipal4",0.0107403683399109,1.30473477571052e-06,0.00114010219833715,0.00288034150606816,0.00170867482446504
"rnpepl1",0.000735352728433634,0.0015579410217852,1.23141723265088e-05,0.0121189527403983,0.0010954426103854
"mettl1",0.0108385635842905,0.00343294035201601,0.000508518964971949,0.00690185504926605,0.00164623361402935
"git2(2of2)",0.000188958974843989,0.0170415153319401,0.00379621238930372,0.0143581454466436,0.00107917153533813
"stradb",0.00732263653159031,0.000384871694882869,0.0106539473126569,0.000466928955347167,0.000315221082592097
"zfp513(2of2)",0.00608464137165404,2.37908844888633e-05,4.53110167357569e-05,0.00117145958193833,0.0119597658948547
"pfkfb4(2of2)",0.00633735471985681,0.000519836990355258,0.00964831587805101,0.00295745551424756,0.000335861859351945
"gtse1",0.00497027180855096,0.000232536378219655,0.0075868535029789,0.000126496471942315,0.0139704245780487
"sh2d7",0.00508177082586878,0.000122257025185276,0.00140612695646908,0.000222768532224234,0.00519945232006913
"znf846(5of13)",0.00109130744382486,0.00361024889946237,0.00323053460518031,0.0123004628689729,0.00099022783209935
"rac2(6of6)",4.15447352229283e-05,0.00219242438231416,0.00342270377130903,0.00122944789821083,0.0131426421414597
"hn1(2of2)",0.00854943799137311,0.00153089470172154,4.61196519324957e-06,0.00479843787578193,0.00132937038292972
"gtf2ird1",3.51814949157925e-06,0.0120129535321726,0.0023189017758835,0.02444049651283,0.00292641572940019
"ankrd6(1of2)",0.000467891583181127,0.00424552280348985,0.0324541245161388,0.00123761889154871,0.00124274722215703
"patl2",0.000343529401046076,0.000621113893327553,0.00707559765919798,0.00468135468167465,0.00171466820120233
"hip1r(1of2)",0.000716477854971652,0.00531891546264442,4.84486232678625e-05,0.00182995603852881,0.0414959199533231
"nanos1(2of2)",0.00493807169363002,0.000322577975904373,0.000187469388358321,0.00245058797956746,0.00971769135329207
"pitpnc1(1of3)",0.0028541370386822,0.00111459598201321,2.18293909138345e-05,1.57086518482437e-05,0.0158625639597546
"LOC107396753",0.00307138665591371,0.000107254202189297,0.000501109687753585,0.00421539934250912,0.0156859451886123
"stag2(1of4)",0.00941029021841649,1.66034388775481e-05,0.0146339016456451,0.000230957768832847,0.00191216255467984
"smpx",0.00048950424380532,0.00191932500405565,0.013594338414341,0.0013810063009015,0.00186862090374162
"arhgef3(1of2)",0.00944583631587003,0.00623514539933621,0.00390586245395138,0.00133710080811283,0.000179628958501023
"adra1d",0.0102702318542882,0.00140957508994028,0.00195000160667611,2.22454076087493e-06,0.00016538355653541
"tomm70a",0.0066648524096853,0.00112037093045271,0.00903468459706647,0.00440812416647781,0.0180384729024402
"pecr(2of2)",0.00496044537213549,8.827573637548e-05,0.00345747154571023,0.0324438091756058,0.00224681088571938
"thop1(3of3)",0.00758325127630046,0.00146625364459846,1.12029339171517e-05,0.00506003021476582,0.000471403492290966
"srsf1(2of2)",0.00887316454731165,0.000266278263934697,0.0151260691025932,0.000982223217033035,0.00161111979172927
"dkc1",0.00950436903663216,0.00466995136291974,0.000738889559945069,0.00346597062123901,0.00056111776771077
"tcn2",0.00568106774281651,0.00233790349727944,0.000346210657777466,0.000862103514403058,0.000523801439022693
"tmem56(2of2)",0.0005809160540388,0.0152363120464708,5.52260587502023e-05,0.00373280842767103,0.00213745322575249
"itpr3",0.000355905840122277,0.0118263762025755,0.00158900660686886,4.23379422943751e-07,0.0263737138216503
"plxna2(1of2)",0.00221957661452655,0.011164635181887,0.00366901976185093,0.000186353538912655,0.00586929204160625
"emp3(1of2)",0.00730644421424751,0.00253789795444127,0.000400113785359885,0.000948100955614783,0.00505023233945272
"myl3(1of2)",0.00191678638394445,2.69029994229929e-05,0.0122030958683713,0.00217649831253677,0.00496095485705388
"gnrhr(1of3)",7.38368863074375e-05,0.00894590092852138,0.00246667789186452,0.000803946787182036,0.0025579457413403
"trmt10b",0.0100334785994773,0.0055250546004345,0.00188636165832066,0.00376392118366899,0.00308097164881293
"slc29a1(2of2)",0.00649796583262607,0.0041770589983571,0.00791418670596509,0.00194270221236889,0.000547275114231542
"rmnd1",0.00640260279689206,3.07214825940905e-05,0.00192016030000447,0.015338910372637,0.00115321466773428
"rab5a(2of2)",0.00387068619930658,0.00203958354152495,0.00763721185308688,0.0207493567330222,0.00817911092661144
"zc3h15",0.010749224355867,0.000185700063691772,0.000404139602183766,0.00447722308469761,0.00526020402120137
"bahd1(1of2)",0.00589704177766772,0.0071164234351018,0.00316270978021202,0.015162293724305,0.00493392684712469
"sh3gl1(1of2)",0.000211298113311152,0.0023183571551402,0.00827048757794796,0.0283808532694569,0.000122234716567058
"unk(2of2)",4.55765245295414e-07,0.0124098644544856,0.0133631448122813,0.00749490036536267,0.00281015619444783
"nsun2",0.00747294633427238,0.000474836814610399,0.0223612338891259,0.000890372397094453,1.91417828506026e-05
"stat3(1of2)",0.00392578309587642,0.000162686718080227,0.00541249341835821,6.67198751361912e-05,0.000658516928735822
"LOC107383568",0.00210737731188148,0.000553356522869776,0.00107573779772798,0.000942057679715365,0.000235498856072833
