kegg_id	pathway_name	gene_id
04140	Autophagy - animal	atg16l1(2of2)
04140	Autophagy - animal	ins1
04140	Autophagy - animal	ins2
04140	Autophagy - animal	ins
04140	Autophagy - animal	rptor
04140	Autophagy - animal	pik3r2
04140	Autophagy - animal	ddit4(1of2)
04140	Autophagy - animal	ddit4(2of2)
04140	Autophagy - animal	uvrag
04140	Autophagy - animal	snap29
04140	Autophagy - animal	lamp1(2of4)
04140	Autophagy - animal	lamp1(4of4)
04140	Autophagy - animal	vmp1
04140	Autophagy - animal	atg3
04140	Autophagy - animal	atg16l2
04140	Autophagy - animal	atg5
04140	Autophagy - animal	akt3(1of2)
04140	Autophagy - animal	akt3(2of2)
04140	Autophagy - animal	atg10
04140	Autophagy - animal	cflar
04140	Autophagy - animal	supt20
04140	Autophagy - animal	ppp2ca
04140	Autophagy - animal	zfyve1(1of4)
04140	Autophagy - animal	zfyve1(2of4)
04140	Autophagy - animal	zfyve1(3of4)
04140	Autophagy - animal	zfyve1(4of4)
04140	Autophagy - animal	prkcq
04140	Autophagy - animal	pik3cd
04140	Autophagy - animal	mapk8(1of2)
04140	Autophagy - animal	mapk8(2of2)
04140	Autophagy - animal	tsc1(1of2)
04140	Autophagy - animal	tsc1(2of2)
04140	Autophagy - animal	igf1r(1of2)
04140	Autophagy - animal	igf1r(2of2)
04140	Autophagy - animal	atg12
04140	Autophagy - animal	rps6kb1
04140	Autophagy - animal	mtmr3
04140	Autophagy - animal	eif2s1
04140	Autophagy - animal	stx17
04140	Autophagy - animal	hif1a
04140	Autophagy - animal	hif3a
04140	Autophagy - animal	prkaa2
04140	Autophagy - animal	ctsd(1of2)
04140	Autophagy - animal	ctsd(2of2)
04140	Autophagy - animal	lamp2
04140	Autophagy - animal	pdpk1
04140	Autophagy - animal	rraga
04140	Autophagy - animal	map3k7
04140	Autophagy - animal	mapk3
04140	Autophagy - animal	akt1
04140	Autophagy - animal	rragc
04140	Autophagy - animal	pik3r1(1of2)
04140	Autophagy - animal	pik3r1(2of2)
04140	Autophagy - animal	eif2ak3(1of2)
04140	Autophagy - animal	eif2ak3(2of2)
04140	Autophagy - animal	rubcn
04140	Autophagy - animal	traf6
04962	Vasopressin-regulated water reabsorption	dctn1(1of2)
04962	Vasopressin-regulated water reabsorption	dctn1(2of2)
04962	Vasopressin-regulated water reabsorption	dctn5
04962	Vasopressin-regulated water reabsorption	vamp2
04962	Vasopressin-regulated water reabsorption	vamp5
04962	Vasopressin-regulated water reabsorption	dync2li1
04962	Vasopressin-regulated water reabsorption	dctn2
04962	Vasopressin-regulated water reabsorption	rab11b(1of3)
04962	Vasopressin-regulated water reabsorption	rab11b(2of3)
04962	Vasopressin-regulated water reabsorption	rab11b(3of3)
04962	Vasopressin-regulated water reabsorption	creb3l1
04962	Vasopressin-regulated water reabsorption	creb3l3(1of3)
04962	Vasopressin-regulated water reabsorption	creb3l3(2of3)
04962	Vasopressin-regulated water reabsorption	creb3l3(3of3)
04962	Vasopressin-regulated water reabsorption	dynll2(1of3)
04962	Vasopressin-regulated water reabsorption	dynll2(2of3)
04962	Vasopressin-regulated water reabsorption	dynll2(3of3)
04962	Vasopressin-regulated water reabsorption	dync2h1
04962	Vasopressin-regulated water reabsorption	rab5c(1of2)
04962	Vasopressin-regulated water reabsorption	rab5c(2of2)
04962	Vasopressin-regulated water reabsorption	rab5b
04962	Vasopressin-regulated water reabsorption	dync1i2(1of2)
04962	Vasopressin-regulated water reabsorption	dync1i2(2of2)
04962	Vasopressin-regulated water reabsorption	arhgdia(1of3)
04962	Vasopressin-regulated water reabsorption	arhgdia(2of3)
04962	Vasopressin-regulated water reabsorption	arhgdia(3of3)
04962	Vasopressin-regulated water reabsorption	adcy3(1of3)
04962	Vasopressin-regulated water reabsorption	adcy3(2of3)
04962	Vasopressin-regulated water reabsorption	adcy3(3of3)
04962	Vasopressin-regulated water reabsorption	dync1li1
04962	Vasopressin-regulated water reabsorption	rab25(2of2)
04962	Vasopressin-regulated water reabsorption	rab11a(1of2)
04962	Vasopressin-regulated water reabsorption	rab11a(2of2)
04962	Vasopressin-regulated water reabsorption	rab5a(1of2)
04962	Vasopressin-regulated water reabsorption	rab5a(2of2)
04962	Vasopressin-regulated water reabsorption	stx4
04962	Vasopressin-regulated water reabsorption	creb3l2
04962	Vasopressin-regulated water reabsorption	adcy6(1of2)
04962	Vasopressin-regulated water reabsorption	adcy6(2of2)
04962	Vasopressin-regulated water reabsorption	avpr2
04962	Vasopressin-regulated water reabsorption	creb1(1of5)
04962	Vasopressin-regulated water reabsorption	creb1(2of5)
04962	Vasopressin-regulated water reabsorption	creb1(3of5)
04962	Vasopressin-regulated water reabsorption	creb1(4of5)
04962	Vasopressin-regulated water reabsorption	creb1(5of5)
04962	Vasopressin-regulated water reabsorption	dctn6(1of2)
04962	Vasopressin-regulated water reabsorption	dctn6(2of2)
04962	Vasopressin-regulated water reabsorption	aqp3(3of3)
04962	Vasopressin-regulated water reabsorption	nsf(1of2)
04962	Vasopressin-regulated water reabsorption	nsf(2of2)
04962	Vasopressin-regulated water reabsorption	adcy9(1of2)
04962	Vasopressin-regulated water reabsorption	adcy9(2of2)
04962	Vasopressin-regulated water reabsorption	aqp4(1of2)
04962	Vasopressin-regulated water reabsorption	aqp4(2of2)
04962	Vasopressin-regulated water reabsorption	dync1li2
04962	Vasopressin-regulated water reabsorption	avp(1of2)
04962	Vasopressin-regulated water reabsorption	avp(2of2)
04962	Vasopressin-regulated water reabsorption	gnas(1of2)
04962	Vasopressin-regulated water reabsorption	gnas(2of2)
04962	Vasopressin-regulated water reabsorption	dync1i1(1of2)
04962	Vasopressin-regulated water reabsorption	dync1i1(2of2)
04962	Vasopressin-regulated water reabsorption	dctn4(1of2)
04962	Vasopressin-regulated water reabsorption	dctn4(2of2)
04962	Vasopressin-regulated water reabsorption	creb5
04962	Vasopressin-regulated water reabsorption	atf7(2of3)
04962	Vasopressin-regulated water reabsorption	dync1h1
04962	Vasopressin-regulated water reabsorption	prkaca(1of3)
04962	Vasopressin-regulated water reabsorption	prkaca(2of3)
04962	Vasopressin-regulated water reabsorption	prkaca(3of3)
04962	Vasopressin-regulated water reabsorption	creb3l4
04962	Vasopressin-regulated water reabsorption	prkacb
05016	Huntington's disease	ndufb8
05016	Huntington's disease	rest(1of3)
05016	Huntington's disease	rest(2of3)
05016	Huntington's disease	rest(3of3)
05016	Huntington's disease	ndufb5
05016	Huntington's disease	dctn1(1of2)
05016	Huntington's disease	dctn1(2of2)
05016	Huntington's disease	ap2b1
05016	Huntington's disease	tgm2(1of2)
05016	Huntington's disease	tgm2(2of2)
05016	Huntington's disease	plcb3
05016	Huntington's disease	plcb1(1of2)
05016	Huntington's disease	plcb1(2of2)
05016	Huntington's disease	ppif(1of4)
05016	Huntington's disease	ppif(2of4)
05016	Huntington's disease	ppif(3of4)
05016	Huntington's disease	ppif(4of4)
05016	Huntington's disease	ndufs7
05016	Huntington's disease	crebbp(1of4)
05016	Huntington's disease	crebbp(2of4)
05016	Huntington's disease	crebbp(3of4)
05016	Huntington's disease	crebbp(4of4)
05016	Huntington's disease	dctn2
05016	Huntington's disease	dnah12(1of2)
05016	Huntington's disease	dnah12(2of2)
05016	Huntington's disease	creb3l3(1of3)
05016	Huntington's disease	creb3l3(2of3)
05016	Huntington's disease	creb3l3(3of3)
05016	Huntington's disease	atp5j(1of2)
05016	Huntington's disease	atp5j(2of2)
05016	Huntington's disease	atp5o
05016	Huntington's disease	casp8(1of3)
05016	Huntington's disease	casp8(2of3)
05016	Huntington's disease	casp8(3of3)
05016	Huntington's disease	ndufs2
05016	Huntington's disease	itpr1(1of2)
05016	Huntington's disease	itpr1(2of2)
05016	Huntington's disease	casp7(2of2)
05016	Huntington's disease	casp3(1of2)
05016	Huntington's disease	casp3(2of2)
05016	Huntington's disease	grin2b(1of3)
05016	Huntington's disease	grin2b(2of3)
05016	Huntington's disease	grin2b(3of3)
05016	Huntington's disease	cltc(1of3)
05016	Huntington's disease	cltc(2of3)
05016	Huntington's disease	cltc(3of3)
05016	Huntington's disease	taf4a(5of5)
05016	Huntington's disease	ndufa12
05016	Huntington's disease	tbp(1of2)
05016	Huntington's disease	uqcrfs1
05016	Huntington's disease	ndufb11
05016	Huntington's disease	dctn4(1of2)
05016	Huntington's disease	dctn4(2of2)
05016	Huntington's disease	ndufb10
05016	Huntington's disease	sdhd
05016	Huntington's disease	sod1(1of2)
05016	Huntington's disease	sod1(2of2)
05016	Huntington's disease	ndufb6
05016	Huntington's disease	ndufb2
05016	Huntington's disease	uqcrc1
05016	Huntington's disease	ndufab1
05016	Huntington's disease	polr2a(2of2)
05016	Huntington's disease	ndufs5
05016	Huntington's disease	sdhb
05016	Huntington's disease	cox6a1(1of2)
05016	Huntington's disease	cox6a1(2of2)
05016	Huntington's disease	ift57
05016	Huntington's disease	sdha
05016	Huntington's disease	ndufa13
05016	Huntington's disease	atp5e
05016	Huntington's disease	ndufs6
05016	Huntington's disease	ap2s1(1of2)
05016	Huntington's disease	ap2s1(2of2)
05016	Huntington's disease	grm5(1of2)
05016	Huntington's disease	grm5(2of2)
05016	Huntington's disease	cox7a2(1of2)
05016	Huntington's disease	cox7a2(2of2)
05016	Huntington's disease	vdac1(1of2)
05016	Huntington's disease	ndufa9
05016	Huntington's disease	hdac2(1of2)
05016	Huntington's disease	hdac2(2of2)
05016	Huntington's disease	ndufa6
05016	Huntington's disease	taf4a(1of5)
05016	Huntington's disease	taf4a(2of5)
05016	Huntington's disease	taf4a(3of5)
05016	Huntington's disease	taf4a(4of5)
05016	Huntington's disease	polr2j
05016	Huntington's disease	cox7a2l
05016	Huntington's disease	ndufs1(1of2)
05016	Huntington's disease	ndufs1(2of2)
05016	Huntington's disease	nrf1
05016	Huntington's disease	cox4i1(1of2)
05016	Huntington's disease	cox4i1(2of2)
05016	Huntington's disease	uqcrq
05016	Huntington's disease	atp5a1(1of2)
05016	Huntington's disease	atp5a1(2of2)
05016	Huntington's disease	dnai2
05016	Huntington's disease	cox8b
05016	Huntington's disease	cox8a
05016	Huntington's disease	ndufa4(1of3)
05016	Huntington's disease	ndufa4(2of3)
05016	Huntington's disease	ndufa4(3of3)
05016	Huntington's disease	ndufa4l2
05016	Huntington's disease	cox6c
05016	Huntington's disease	ppargc1a
05016	Huntington's disease	polr2c
05016	Huntington's disease	slc25a5(5of5)
05016	Huntington's disease	plcb4
05016	Huntington's disease	dnal4
05016	Huntington's disease	tbpl1
05016	Huntington's disease	ndufv2
05016	Huntington's disease	ndufv1
05016	Huntington's disease	atp5b
05016	Huntington's disease	ndufb3
05016	Huntington's disease	ndufa8
05016	Huntington's disease	plcb2
05016	Huntington's disease	polr2k
05016	Huntington's disease	polr2h
05016	Huntington's disease	polr2d
05016	Huntington's disease	casp9(1of2)
05016	Huntington's disease	casp9(2of2)
05016	Huntington's disease	slc25a5(1of5)
05016	Huntington's disease	slc25a5(2of5)
05016	Huntington's disease	slc25a5(3of5)
05016	Huntington's disease	slc25a5(4of5)
05016	Huntington's disease	atp5g3(1of2)
05016	Huntington's disease	atp5g3(2of2)
05016	Huntington's disease	dnai1(1of2)
05016	Huntington's disease	dnai1(2of2)
05016	Huntington's disease	atp5h
05016	Huntington's disease	polr2b
05016	Huntington's disease	dnah2
05016	Huntington's disease	dnah8
05016	Huntington's disease	tbpl2
05016	Huntington's disease	tbp(2of2)
05016	Huntington's disease	htt
05016	Huntington's disease	atp5d
05016	Huntington's disease	creb3l1
05016	Huntington's disease	sod2
05016	Huntington's disease	uqcrc2(1of2)
05016	Huntington's disease	uqcrc2(2of2)
05016	Huntington's disease	ap2a1
05016	Huntington's disease	apaf1(1of2)
05016	Huntington's disease	apaf1(2of2)
05016	Huntington's disease	polr2f
05016	Huntington's disease	vdac2(1of3)
05016	Huntington's disease	vdac2(2of3)
05016	Huntington's disease	vdac2(3of3)
05016	Huntington's disease	vdac1(2of2)
05016	Huntington's disease	ndufa2
05016	Huntington's disease	creb3l2
05016	Huntington's disease	bax(1of4)
05016	Huntington's disease	bax(2of4)
05016	Huntington's disease	bax(3of4)
05016	Huntington's disease	bax(4of4)
05016	Huntington's disease	pparg
05016	Huntington's disease	sin3a(1of2)
05016	Huntington's disease	sin3a(2of2)
05016	Huntington's disease	atp5c1
05016	Huntington's disease	dnah11(1of5)
05016	Huntington's disease	dnah11(2of5)
05016	Huntington's disease	dnah11(3of5)
05016	Huntington's disease	dnah11(4of5)
05016	Huntington's disease	dnah11(5of5)
05016	Huntington's disease	ndufs4
05016	Huntington's disease	ndufb4
05016	Huntington's disease	creb5
05016	Huntington's disease	atf7(2of3)
05016	Huntington's disease	cox5a(1of2)
05016	Huntington's disease	cox5a(2of2)
05016	Huntington's disease	sdhc
05016	Huntington's disease	cox6b1(1of3)
05016	Huntington's disease	cox6b1(2of3)
05016	Huntington's disease	cox6b1(3of3)
05016	Huntington's disease	gpx1(1of2)
05016	Huntington's disease	gpx1(2of2)
05016	Huntington's disease	creb3l4
05016	Huntington's disease	ndufb7
05016	Huntington's disease	gnaq(1of4)
05016	Huntington's disease	gnaq(2of4)
05016	Huntington's disease	gnaq(3of4)
05016	Huntington's disease	gnaq(4of4)
05016	Huntington's disease	dnah5
05016	Huntington's disease	atp5f1
05016	Huntington's disease	tfam
05016	Huntington's disease	cox5b(1of3)
05016	Huntington's disease	cox5b(2of3)
05016	Huntington's disease	cox5b(3of3)
05016	Huntington's disease	dnah3
05016	Huntington's disease	dnal1(1of2)
05016	Huntington's disease	dnal1(2of2)
05016	Huntington's disease	dnah10
05016	Huntington's disease	uqcrb
05016	Huntington's disease	bdnf
05016	Huntington's disease	uqcrh
05016	Huntington's disease	ndufc1
05016	Huntington's disease	cox7c
05016	Huntington's disease	hip1
05016	Huntington's disease	polr2g
05016	Huntington's disease	ndufv3
05016	Huntington's disease	ndufa3
05016	Huntington's disease	ndufa11
05016	Huntington's disease	ap2m1
05016	Huntington's disease	ndufs3
05016	Huntington's disease	cycs(1of2)
05016	Huntington's disease	cycs(2of2)
05016	Huntington's disease	creb1(1of5)
05016	Huntington's disease	creb1(2of5)
05016	Huntington's disease	creb1(3of5)
05016	Huntington's disease	creb1(4of5)
05016	Huntington's disease	creb1(5of5)
05016	Huntington's disease	dnali1(1of2)
05016	Huntington's disease	dnali1(2of2)
05016	Huntington's disease	sp1
05016	Huntington's disease	clta
05016	Huntington's disease	cltb
05016	Huntington's disease	ndufs8
05016	Huntington's disease	polr2e
05016	Huntington's disease	ndufc2
05016	Huntington's disease	ndufb9
05016	Huntington's disease	polr2l
05016	Huntington's disease	polr2i
05016	Huntington's disease	ndufa1
05016	Huntington's disease	ap2a2(1of2)
05016	Huntington's disease	ap2a2(2of2)
05016	Huntington's disease	ndufa5
05016	Huntington's disease	grin1(1of2)
05016	Huntington's disease	grin1(2of2)
05016	Huntington's disease	ndufa10
05016	Huntington's disease	cyc1
05016	Huntington's disease	cox7b
05016	Huntington's disease	dlg4(1of2)
05016	Huntington's disease	dlg4(2of2)
05414	Dilated cardiomyopathy	tpm1(1of3)
05414	Dilated cardiomyopathy	lmna(1of2)
05414	Dilated cardiomyopathy	lmna(2of2)
05414	Dilated cardiomyopathy	itgb5
05414	Dilated cardiomyopathy	cacnb4(1of2)
05414	Dilated cardiomyopathy	cacnb4(2of2)
05414	Dilated cardiomyopathy	cacng7(1of2)
05414	Dilated cardiomyopathy	cacng7(2of2)
05414	Dilated cardiomyopathy	mylpf(1of4)
05414	Dilated cardiomyopathy	mylpf(2of4)
05414	Dilated cardiomyopathy	mybpc3
05414	Dilated cardiomyopathy	cacna2d3(1of4)
05414	Dilated cardiomyopathy	cacna2d3(2of4)
05414	Dilated cardiomyopathy	cacna2d3(3of4)
05414	Dilated cardiomyopathy	cacna2d3(4of4)
05414	Dilated cardiomyopathy	pln
05414	Dilated cardiomyopathy	adcy2(1of4)
05414	Dilated cardiomyopathy	adcy2(2of4)
05414	Dilated cardiomyopathy	adcy2(3of4)
05414	Dilated cardiomyopathy	adcy2(4of4)
05414	Dilated cardiomyopathy	cacna2d2(1of2)
05414	Dilated cardiomyopathy	cacna2d2(2of2)
05414	Dilated cardiomyopathy	sgcb
05414	Dilated cardiomyopathy	itga7
05414	Dilated cardiomyopathy	adcy1(1of2)
05414	Dilated cardiomyopathy	adcy1(2of2)
05414	Dilated cardiomyopathy	itgb3(1of2)
05414	Dilated cardiomyopathy	itgb3(2of2)
05414	Dilated cardiomyopathy	myh6(2of2)
05414	Dilated cardiomyopathy	sgcd
05414	Dilated cardiomyopathy	tpm3(1of4)
05414	Dilated cardiomyopathy	tpm3(2of4)
05414	Dilated cardiomyopathy	tpm3(3of4)
05414	Dilated cardiomyopathy	tpm3(4of4)
05414	Dilated cardiomyopathy	actc1(1of5)
05414	Dilated cardiomyopathy	actc1(2of5)
05414	Dilated cardiomyopathy	actc1(3of5)
05414	Dilated cardiomyopathy	actc1(4of5)
05414	Dilated cardiomyopathy	actc1(5of5)
05414	Dilated cardiomyopathy	ttn(1of4)
05414	Dilated cardiomyopathy	ttn(2of4)
05414	Dilated cardiomyopathy	ttn(3of4)
05414	Dilated cardiomyopathy	ttn(4of4)
05414	Dilated cardiomyopathy	myh7(1of3)
05414	Dilated cardiomyopathy	myh7(2of3)
05414	Dilated cardiomyopathy	myh7(3of3)
05414	Dilated cardiomyopathy	myh6(1of2)
05414	Dilated cardiomyopathy	lta(2of2)
05414	Dilated cardiomyopathy	lama2(1of3)
05414	Dilated cardiomyopathy	lama2(3of3)
05414	Dilated cardiomyopathy	itga10
05414	Dilated cardiomyopathy	adrb1(1of2)
05414	Dilated cardiomyopathy	adrb1(2of2)
05414	Dilated cardiomyopathy	cacnb3(1of2)
05414	Dilated cardiomyopathy	cacnb3(2of2)
05414	Dilated cardiomyopathy	actb
05414	Dilated cardiomyopathy	adcy6(1of2)
05414	Dilated cardiomyopathy	adcy6(2of2)
05414	Dilated cardiomyopathy	des(2of4)
05414	Dilated cardiomyopathy	des(4of4)
05414	Dilated cardiomyopathy	itga4
05414	Dilated cardiomyopathy	itgb1(1of3)
05414	Dilated cardiomyopathy	itgb1(2of3)
05414	Dilated cardiomyopathy	itgb1(3of3)
05414	Dilated cardiomyopathy	cacng6(1of2)
05414	Dilated cardiomyopathy	cacng6(2of2)
05414	Dilated cardiomyopathy	adcy9(1of2)
05414	Dilated cardiomyopathy	adcy9(2of2)
05414	Dilated cardiomyopathy	adcy5
05414	Dilated cardiomyopathy	igf1(1of2)
05414	Dilated cardiomyopathy	igf1(2of2)
05414	Dilated cardiomyopathy	emd
05414	Dilated cardiomyopathy	itga1
05414	Dilated cardiomyopathy	tpm1(2of3)
05414	Dilated cardiomyopathy	tpm1(3of3)
05414	Dilated cardiomyopathy	cacng3(1of2)
05414	Dilated cardiomyopathy	cacng3(2of2)
05414	Dilated cardiomyopathy	prkaca(1of3)
05414	Dilated cardiomyopathy	prkaca(2of3)
05414	Dilated cardiomyopathy	prkaca(3of3)
05414	Dilated cardiomyopathy	sgcg
05414	Dilated cardiomyopathy	cacng8(1of2)
05414	Dilated cardiomyopathy	itgb6
05414	Dilated cardiomyopathy	itga5(1of2)
05414	Dilated cardiomyopathy	itga5(2of2)
05414	Dilated cardiomyopathy	itga3(1of2)
05414	Dilated cardiomyopathy	itga3(2of2)
05414	Dilated cardiomyopathy	scn11a
05414	Dilated cardiomyopathy	cacna1f
05414	Dilated cardiomyopathy	cacnb2(1of2)
05414	Dilated cardiomyopathy	cacnb2(2of2)
05414	Dilated cardiomyopathy	cacna1c
05414	Dilated cardiomyopathy	tnnt2(1of4)
05414	Dilated cardiomyopathy	tnnt2(4of4)
05414	Dilated cardiomyopathy	cacna2d1(1of2)
05414	Dilated cardiomyopathy	cacna2d1(2of2)
05414	Dilated cardiomyopathy	itga8(1of2)
05414	Dilated cardiomyopathy	itga8(2of2)
05414	Dilated cardiomyopathy	cacna2d4(1of2)
05414	Dilated cardiomyopathy	cacna2d4(2of2)
05414	Dilated cardiomyopathy	cacna1s
05414	Dilated cardiomyopathy	tgfb1
05414	Dilated cardiomyopathy	itga9
05414	Dilated cardiomyopathy	itgav
05414	Dilated cardiomyopathy	slc8a1(1of4)
05414	Dilated cardiomyopathy	slc8a1(2of4)
05414	Dilated cardiomyopathy	slc8a1(3of4)
05414	Dilated cardiomyopathy	slc8a1(4of4)
05414	Dilated cardiomyopathy	actg1(1of2)
05414	Dilated cardiomyopathy	actg1(2of2)
05414	Dilated cardiomyopathy	dmd(1of3)
05414	Dilated cardiomyopathy	dmd(2of3)
05414	Dilated cardiomyopathy	dmd(3of3)
05414	Dilated cardiomyopathy	ryr2(1of7)
05414	Dilated cardiomyopathy	ryr2(2of7)
05414	Dilated cardiomyopathy	ryr2(3of7)
05414	Dilated cardiomyopathy	ryr2(4of7)
05414	Dilated cardiomyopathy	ryr2(5of7)
05414	Dilated cardiomyopathy	ryr2(6of7)
05414	Dilated cardiomyopathy	ryr2(7of7)
05414	Dilated cardiomyopathy	tgfb3(1of2)
05414	Dilated cardiomyopathy	tgfb3(2of2)
05414	Dilated cardiomyopathy	dag1(1of2)
05414	Dilated cardiomyopathy	dag1(2of2)
05414	Dilated cardiomyopathy	adcy3(1of3)
05414	Dilated cardiomyopathy	adcy3(2of3)
05414	Dilated cardiomyopathy	adcy3(3of3)
05414	Dilated cardiomyopathy	itgb8
05414	Dilated cardiomyopathy	atp2a2(1of4)
05414	Dilated cardiomyopathy	atp2a2(2of4)
05414	Dilated cardiomyopathy	atp2a2(3of4)
05414	Dilated cardiomyopathy	atp2a2(4of4)
05414	Dilated cardiomyopathy	adcy8(1of3)
05414	Dilated cardiomyopathy	adcy8(2of3)
05414	Dilated cardiomyopathy	adcy8(3of3)
05414	Dilated cardiomyopathy	tnnc1(1of2)
05414	Dilated cardiomyopathy	tnnc1(2of2)
05414	Dilated cardiomyopathy	cacng8(2of2)
05414	Dilated cardiomyopathy	cacng2(1of2)
05414	Dilated cardiomyopathy	cacng2(2of2)
05414	Dilated cardiomyopathy	itga11(1of3)
05414	Dilated cardiomyopathy	itga11(2of3)
05414	Dilated cardiomyopathy	itga11(3of3)
05414	Dilated cardiomyopathy	itga2
05414	Dilated cardiomyopathy	itga6(1of3)
05414	Dilated cardiomyopathy	itga6(2of3)
05414	Dilated cardiomyopathy	itga6(3of3)
05414	Dilated cardiomyopathy	cacnb1
05414	Dilated cardiomyopathy	cacng4(1of2)
05414	Dilated cardiomyopathy	cacng4(2of2)
05414	Dilated cardiomyopathy	gnas(1of2)
05414	Dilated cardiomyopathy	gnas(2of2)
05414	Dilated cardiomyopathy	tgfb2
05414	Dilated cardiomyopathy	itgb4
05414	Dilated cardiomyopathy	cacng5(1of2)
05414	Dilated cardiomyopathy	cacng5(2of2)
05414	Dilated cardiomyopathy	cacng1(1of2)
05414	Dilated cardiomyopathy	cacng1(2of2)
05414	Dilated cardiomyopathy	cacna1d(1of5)
05414	Dilated cardiomyopathy	cacna1d(2of5)
05414	Dilated cardiomyopathy	cacna1d(3of5)
05414	Dilated cardiomyopathy	cacna1d(4of5)
05414	Dilated cardiomyopathy	cacna1d(5of5)
05414	Dilated cardiomyopathy	prkacb
03320	PPAR signaling pathway	pck1(1of2)
03320	PPAR signaling pathway	ehhadh
03320	PPAR signaling pathway	lpl(1of2)
03320	PPAR signaling pathway	lpl(2of2)
03320	PPAR signaling pathway	slc27a2(1of3)
03320	PPAR signaling pathway	slc27a2(2of3)
03320	PPAR signaling pathway	slc27a2(3of3)
03320	PPAR signaling pathway	slc27a4
03320	PPAR signaling pathway	fabp6(1of4)
03320	PPAR signaling pathway	fabp6(2of4)
03320	PPAR signaling pathway	fabp6(3of4)
03320	PPAR signaling pathway	fabp6(4of4)
03320	PPAR signaling pathway	sorbs1
03320	PPAR signaling pathway	acadl
03320	PPAR signaling pathway	acsl1
03320	PPAR signaling pathway	cpt1a(1of4)
03320	PPAR signaling pathway	cpt1a(2of4)
03320	PPAR signaling pathway	cpt1a(3of4)
03320	PPAR signaling pathway	cpt1a(4of4)
03320	PPAR signaling pathway	scp2(1of2)
03320	PPAR signaling pathway	scp2(2of2)
03320	PPAR signaling pathway	acsl5
03320	PPAR signaling pathway	scd5(1of2)
03320	PPAR signaling pathway	scd5(2of2)
03320	PPAR signaling pathway	fabp3(2of2)
03320	PPAR signaling pathway	cpt2
03320	PPAR signaling pathway	cyp8b1
03320	PPAR signaling pathway	acox1
03320	PPAR signaling pathway	acadm
03320	PPAR signaling pathway	slc27a6
03320	PPAR signaling pathway	pparg
03320	PPAR signaling pathway	cd36
03320	PPAR signaling pathway	acox3
03320	PPAR signaling pathway	dbi
03320	PPAR signaling pathway	rxrg
03320	PPAR signaling pathway	ppard
03320	PPAR signaling pathway	scd(1of2)
03320	PPAR signaling pathway	scd(2of2)
03320	PPAR signaling pathway	fabp2(1of2)
03320	PPAR signaling pathway	fabp2(2of2)
03320	PPAR signaling pathway	fabp1
03320	PPAR signaling pathway	acsl3(1of2)
03320	PPAR signaling pathway	acsl3(2of2)
03320	PPAR signaling pathway	gk(1of2)
03320	PPAR signaling pathway	gk(2of2)
03320	PPAR signaling pathway	plin2(1of3)
03320	PPAR signaling pathway	plin2(2of3)
03320	PPAR signaling pathway	plin2(3of3)
03320	PPAR signaling pathway	apoa1
03320	PPAR signaling pathway	slc27a1(1of2)
03320	PPAR signaling pathway	slc27a1(2of2)
03320	PPAR signaling pathway	rxra(1of3)
03320	PPAR signaling pathway	rxra(2of3)
03320	PPAR signaling pathway	rxra(3of3)
03320	PPAR signaling pathway	acsbg2
03320	PPAR signaling pathway	acsbg1
03320	PPAR signaling pathway	acsl6(1of2)
03320	PPAR signaling pathway	acsl6(2of2)
03320	PPAR signaling pathway	cyp7a1
03320	PPAR signaling pathway	cyp27a1(1of4)
03320	PPAR signaling pathway	cyp27a1(2of4)
03320	PPAR signaling pathway	cyp27a1(4of4)
03320	PPAR signaling pathway	pck1(2of2)
03320	PPAR signaling pathway	ppara(1of2)
03320	PPAR signaling pathway	ppara(2of2)
03320	PPAR signaling pathway	pdpk1
03320	PPAR signaling pathway	angptl4(1of2)
03320	PPAR signaling pathway	angptl4(2of2)
03320	PPAR signaling pathway	acsl4
03320	PPAR signaling pathway	fabp7(1of2)
03320	PPAR signaling pathway	fabp7(2of2)
03320	PPAR signaling pathway	ilk(1of2)
03320	PPAR signaling pathway	ilk(2of2)
03320	PPAR signaling pathway	acaa1
03320	PPAR signaling pathway	fads2(1of4)
03320	PPAR signaling pathway	fads2(2of4)
03320	PPAR signaling pathway	fads2(3of4)
03320	PPAR signaling pathway	fads2(4of4)
03320	PPAR signaling pathway	pltp
03320	PPAR signaling pathway	me1
04611	Platelet activation	rap1a
04611	Platelet activation	mapk1
04611	Platelet activation	ppp1cb(1of2)
04611	Platelet activation	ppp1cb(2of2)
04611	Platelet activation	adcy2(1of4)
04611	Platelet activation	adcy2(2of4)
04611	Platelet activation	adcy2(3of4)
04611	Platelet activation	adcy2(4of4)
04611	Platelet activation	pik3ca(1of3)
04611	Platelet activation	pik3ca(2of3)
04611	Platelet activation	pik3ca(3of3)
04611	Platelet activation	lcp2(2of2)
04611	Platelet activation	gp9
04611	Platelet activation	adcy1(1of2)
04611	Platelet activation	adcy1(2of2)
04611	Platelet activation	itgb3(1of2)
04611	Platelet activation	itgb3(2of2)
04611	Platelet activation	plcb3
04611	Platelet activation	plcb1(1of2)
04611	Platelet activation	plcb1(2of2)
04611	Platelet activation	fgg
04611	Platelet activation	tln2(1of2)
04611	Platelet activation	tln2(2of2)
04611	Platelet activation	ppp1ca
04611	Platelet activation	p2ry1(1of4)
04611	Platelet activation	p2ry1(2of4)
04611	Platelet activation	p2ry1(3of4)
04611	Platelet activation	lpar4(1of2)
