kegg_id	gene_id
04724	grin1(2of2)
04724	dlg4(1of2)
04724	dlg4(2of2)
04724	cacna1d(1of5)
04724	cacna1d(2of5)
04724	cacna1d(3of5)
04724	cacna1d(4of5)
04724	cacna1d(5of5)
04724	prkacb
04950	pdx1
04950	hnf1b
04950	pklr
04950	gck
04950	rfx6
04950	pax4
04950	foxa2(2of2)
04950	nkx6-1
04950	iapp
04950	ins1
04950	ins2
04950	ins
04950	foxa3
04950	mnx1(1of2)
04950	hnf1a
04950	pax6(1of4)
04950	pax6(2of4)
04950	pax6(3of4)
04950	pax6(4of4)
04950	nkx2-2(1of2)
04950	nkx2-2(2of2)
04950	neurod1
04950	hnf4a
04950	onecut1
04950	nr5a2(1of4)
04950	nr5a2(2of4)
04950	nr5a2(3of4)
04950	nr5a2(4of4)
04950	mafa
04950	slc2a2
04950	bhlha15
04950	hnf4g(1of2)
04950	hnf4g(2of2)
04950	hes1(1of3)
04950	hes1(2of3)
04950	hes1(3of3)
04950	hhex
04120	ube2d2(1of3)
04120	ube2d2(2of3)
04120	ube2d2(3of3)
04120	skp1
04120	ube2l3(1of2)
04120	ube2l3(2of2)
04120	ube2e1
04120	nedd4l(2of2)
04120	rfwd2
04120	ube2s
04120	fbxw11
04120	ube3c
04120	cdc23
04120	cul5
04120	trim37
04120	uba3(1of2)
04120	uba3(2of2)
04120	ube2h(1of2)
04120	ube2h(2of2)
04120	herc2
04120	ube2m(1of2)
04120	ube2m(2of2)
04120	cdc20
04120	cul4b(1of2)
04120	fbxw7(1of3)
04120	fbxw7(2of3)
04120	fbxw7(3of3)
04120	ube2d4(1of2)
04120	ube2d4(2of2)
04120	fbxo6(2of3)
04120	ube2g1(1of2)
04120	ube2g1(2of2)
04120	cul1
04120	itch(1of2)
04120	itch(2of2)
04120	ube2b
04120	skp2
04120	cdc34(1of2)
04120	cdc34(2of2)
04120	cbl(1of3)
04120	cbl(2of3)
04120	cbl(3of3)
04120	syvn1
04120	rhobtb2(1of2)
04120	rhobtb2(2of2)
04120	ube2j1
04120	ube3a(1of2)
04120	ube3a(2of2)
04120	cul4b(2of2)
04120	uba6
04120	ube2q2(1of2)
04120	ube2q2(2of2)
04120	ube2j2
04120	nedd4l(1of2)
04120	fancl
04120	trip12
04120	ube2f
04120	ppil2
04120	rnf7
04120	cul3(1of2)
04120	cul3(2of2)
04120	ube3b
04120	ubr5
04120	birc2
04120	mgrn1
04120	xiap
04120	birc3
04120	socs3
04120	ube2n(1of2)
04120	ube2n(2of2)
04120	ddb2
04120	ube2c
04120	ubox5
04120	ube2w
04120	ube2r2
04120	herc1(1of2)
04120	herc1(2of2)
04120	ube2g2
04120	trim2(1of3)
04120	trim32(1of3)
04120	trim32(2of3)
04120	trim32(3of3)
04120	prpf19
04120	ercc8
04120	det1
04120	wwp2
04120	brca1
04120	fzr1(1of2)
04120	fzr1(2of2)
04120	uba2
04120	mdm2
04120	vhl
04120	cdc26
04120	sae1(1of3)
04120	sae1(2of3)
04120	sae1(3of3)
04120	birc6(1of2)
04120	birc6(2of2)
04120	ube2a(1of2)
04120	ube2a(2of2)
04120	park2
04120	stub1
04120	huwe1
04120	mid1(1of2)
04120	mid1(2of2)
04120	ube2e2(1of2)
04120	ube2e2(2of2)
04120	anapc1
04120	ube4b
04120	anapc10
04120	wwp1
04120	fbxw8(1of2)
04120	fbxw8(2of2)
04120	cul2
04120	anapc4
04120	cdc27
04120	herc4(1of3)
04120	herc4(3of3)
04120	ube4a
04120	siah1
04120	ube2z
04120	ube2o
04120	klhl9(1of2)
04120	pias4
04120	socs1(1of2)
04120	socs1(2of2)
04120	rchy1
04120	ube2ql1
04120	klhl9(2of2)
04120	rbx1
04120	herc3(1of2)
04120	herc3(2of2)
04120	anapc7
04120	anapc2
04120	fbxo4(1of2)
04120	ube2i(1of2)
04120	ube2i(2of2)
04120	anapc5
04120	ddb1
04120	pias2
04120	uba1(1of2)
04120	uba1(2of2)
04120	smurf2(1of2)
04120	smurf2(2of2)
04120	keap1(1of2)
04120	keap1(2of2)
04120	pias1(1of2)
04120	pias1(2of2)
04120	cdc16
04120	anapc13
04120	traf6
04120	anapc11
04120	ube2k(1of2)
04120	ube2k(2of2)
04120	smurf1
04152	stk11
04152	pfkfb4(1of2)
04152	pfkfb4(2of2)
04152	cftr
04152	pck1(1of2)
04152	ccnd1
04152	mtor
04152	prkag3(1of2)
04152	prkag3(2of2)
04152	pik3ca(1of3)
04152	pik3ca(2of3)
04152	pik3ca(3of3)
04152	pfkfb2(1of2)
04152	pfkfb2(2of2)
04152	tbc1d1
04152	akt1s1
04152	fbp2
04152	creb3l1
04152	srebf1
04152	creb3l3(1of3)
04152	creb3l3(2of3)
04152	creb3l3(3of3)
04152	pik3cb(1of2)
04152	pik3cb(2of2)
04152	pfkfb1
04152	ppp2r5e
04152	cpt1a(1of4)
04152	cpt1a(2of4)
04152	cpt1a(3of4)
04152	cpt1a(4of4)
04152	ppp2r2a(1of2)
04152	ppp2r2a(2of2)
04152	scd5(1of2)
04152	scd5(2of2)
04152	fbp1(1of2)
04152	fbp1(2of2)
04152	ulk1(1of2)
04152	ulk1(2of2)
04152	prkab2
04152	irs1(1of3)
04152	irs1(2of3)
04152	irs1(3of3)
04152	ppp2r1a
04152	prkag2(1of3)
04152	prkag2(2of3)
04152	prkag2(3of3)
04152	creb3l2
04152	pparg
04152	lepr
04152	ppp2r2c(1of2)
04152	ppp2r2c(2of2)
04152	elavl1(1of2)
04152	elavl1(2of2)
04152	prkab1(1of2)
04152	prkab1(2of2)
04152	cd36
04152	g6pc3
04152	rptor
04152	ins1
04152	ins2
04152	ins
04152	adra1a(1of2)
04152	adra1a(2of2)
04152	foxo3(1of4)
04152	foxo3(2of4)
04152	foxo3(3of4)
04152	foxo3(4of4)
04152	mlycd
04152	rab2a
04152	igf1(1of2)
04152	igf1(2of2)
04152	cab39(1of2)
04152	cab39(2of2)
04152	acaca
04152	hnf4a
04152	pik3r2
04152	creb5
04152	atf7(2of3)
04152	pfkl
04152	creb3l4
04152	rab10
04152	ppp2r3a(2of2)
04152	g6pc(1of2)
04152	g6pc(2of2)
04152	prkag1
04152	g6pc2
04152	scd(1of2)
04152	scd(2of2)
04152	akt3(1of2)
04152	akt3(2of2)
04152	crtc2
04152	fasn(1of3)
04152	fasn(2of3)
04152	fasn(3of3)
04152	ppp2cb(1of2)
04152	ppp2cb(2of2)
04152	pfkm(1of2)
04152	pfkm(2of2)
04152	prkaa1
04152	sirt1
04152	ppp2r5c
04152	ppp2ca
04152	rab11b(1of3)
04152	rab11b(2of3)
04152	rab11b(3of3)
04152	gys2
04152	insr(1of3)
04152	insr(2of3)
04152	insr(3of3)
04152	tsc1(1of2)
04152	tsc1(2of2)
04152	pik3cd
04152	gys1
04152	igf1r(1of2)
04152	igf1r(2of2)
04152	rheb(1of2)
04152	rheb(2of2)
04152	rps6kb1
04152	eef2(1of2)
04152	eef2(2of2)
04152	ppp2r5a
04152	eef2k
04152	eif4ebp1(1of2)
04152	eif4ebp1(2of2)
04152	camkk1(2of2)
04152	camkk2
04152	strada
04152	ppp2r5b
04152	ppp2r3c
04152	irs2(1of3)
04152	irs2(2of3)
04152	irs2(3of3)
04152	cab39l
04152	prkaa2
04152	foxo1(1of2)
04152	foxo1(2of2)
04152	adipor2
04152	ppp2r2b
04152	ppargc1a
04152	pck1(2of2)
04152	hmgcr(1of2)
04152	hmgcr(2of2)
04152	pdpk1
04152	adipor1
04152	creb1(1of5)
04152	creb1(2of5)
04152	creb1(3of5)
04152	creb1(4of5)
04152	creb1(5of5)
04152	rps6kb2
04152	lipe(1of2)
04152	lipe(2of2)
04152	pik3r3(1of2)
04152	pik3r3(2of2)
04152	map3k7
04152	akt2
04152	acacb
04152	ccna1
04152	ppp2r5d(1of2)
04152	ppp2r5d(2of2)
04152	akt1
04152	ppp2r3a(1of2)
04152	stradb
04152	pfkfb3
04152	pik3r1(1of2)
04152	pik3r1(2of2)
04152	tsc2
04152	pfkp(1of2)
04152	pfkp(2of2)
04152	ppp2r2d
04152	rab14(1of2)
04152	rab14(2of2)
04152	ccna2
05144	lrp1(1of2)
05144	lrp1(2of2)
05144	tlr2(1of3)
05144	tlr2(2of3)
05144	thbs1(1of2)
05144	thbs1(2of2)
05144	icam1
05144	tgfb1
05144	lta(2of2)
05144	myd88
05144	itgal
05144	tnfrsf14(1of2)
05144	cd40(1of6)
05144	cd40(2of6)
05144	cd40(3of6)
05144	cd40(4of6)
05144	cd40(5of6)
05144	met(1of2)
05144	met(2of2)
05144	selp(1of2)
05144	selp(2of2)
05144	tgfb3(1of2)
05144	tgfb3(2of2)
05144	il10
05144	thbs2(1of2)
05144	thbs2(2of2)
05144	hgf(1of2)
05144	hgf(2of2)
05144	vcam1(1of2)
05144	vcam1(2of2)
05144	svep1(3of3)
05144	cd81(1of2)
05144	cd81(2of2)
05144	pecam1(1of2)
05144	pecam1(2of2)
05144	ppbp
05144	tlr13(2of5)
05144	cd36
05144	sdc2
05144	thbs3
05144	tgfb2
05144	thbs4(1of3)
05144	thbs4(2of3)
05144	thbs4(3of3)
05144	il1b
05144	il12a
05144	csf3
05144	itgb2
05012	ndufb8
05012	ndufb5
05012	ube2l3(1of2)
05012	ube2l3(2of2)
05012	ppif(1of4)
05012	ppif(2of4)
05012	ppif(3of4)
05012	ppif(4of4)
05012	ndufs7
05012	atp5j(1of2)
05012	atp5j(2of2)
05012	atp5o
05012	ndufs2
05012	casp7(2of2)
05012	casp3(1of2)
05012	casp3(2of2)
05012	drd2(1of2)
05012	drd2(2of2)
05012	drd4(2of2)
05012	ndufa12
05012	drd1(1of2)
05012	drd1(2of2)
05012	drd5(2of4)
05012	ube2g1(1of2)
05012	ube2g1(2of2)
05012	uqcrfs1
05012	snca(1of3)
05012	snca(2of3)
05012	snca(3of3)
05012	ndufb11
05012	ndufb10
05012	sdhd
05012	ndufb6
05012	prkaca(1of3)
05012	prkaca(2of3)
05012	prkaca(3of3)
05012	ndufb2
05012	uqcrc1
05012	ndufab1
05012	ndufs5
05012	th(1of2)
05012	th(2of2)
05012	sdhb
05012	cox6a1(1of2)
05012	cox6a1(2of2)
05012	sdha
05012	ndufa13
05012	atp5e
05012	ndufs6
05012	gnal(1of2)
05012	gnal(2of2)
05012	ube2j1
05012	cox7a2(1of2)
05012	cox7a2(2of2)
05012	vdac1(1of2)
05012	ndufa9
05012	ndufa6
05012	ube2j2
05012	cox7a2l
05012	ndufs1(1of2)
05012	ndufs1(2of2)
05012	cox4i1(1of2)
05012	cox4i1(2of2)
05012	uqcrq
05012	atp5a1(1of2)
05012	atp5a1(2of2)
05012	cox8b
05012	cox8a
05012	pink1
05012	ndufa4(1of3)
05012	ndufa4(2of3)
05012	ndufa4(3of3)
05012	ndufa4l2
05012	cox6c
05012	slc25a5(5of5)
05012	ndufv2
05012	ndufv1
05012	atp5b
05012	ndufb3
05012	ndufa8
05012	sncaip
05012	gpr37(1of2)
05012	gpr37(2of2)
05012	casp9(1of2)
05012	casp9(2of2)
05012	slc25a5(1of5)
05012	slc25a5(2of5)
05012	slc25a5(3of5)
05012	slc25a5(4of5)
05012	atp5g3(1of2)
05012	atp5g3(2of2)
05012	prkacb
05012	atp5h
05012	ube2g2
05012	atp5d
05012	sept5(1of2)
05012	sept5(2of2)
05012	slc18a1
05012	uqcrc2(1of2)
05012	uqcrc2(2of2)
05012	lrrk2
05012	apaf1(1of2)
05012	apaf1(2of2)
05012	park7
05012	vdac2(1of3)
05012	vdac2(2of3)
05012	vdac2(3of3)
05012	vdac1(2of2)
05012	ndufa2
05012	htra2
05012	park2
05012	adora1(4of5)
05012	adora2a(1of2)
05012	adora2a(2of2)
05012	atp5c1
05012	adcy5
05012	ndufs4
05012	ndufb4
05012	ubb(1of3)
05012	ubb(2of3)
05012	ubb(3of3)
05012	cox5a(1of2)
05012	cox5a(2of2)
05012	cox6b1(1of3)
05012	cox6b1(2of3)
05012	cox6b1(3of3)
05012	sdhc
05012	ndufb7
05012	atp5f1
05012	cox5b(1of3)
05012	cox5b(2of3)
05012	cox5b(3of3)
05012	slc18a2
05012	uqcrb
05012	uqcrh
05012	ndufc1
05012	cox7c
05012	gnai1(1of3)
05012	gnai1(2of3)
05012	gnai1(3of3)
05012	ndufv3
05012	ndufa3
05012	ndufa11
05012	gnai2(1of2)
05012	gnai2(2of2)
05012	ndufs3
05012	cycs(1of2)
05012	cycs(2of2)
05012	ndufs8
05012	ndufc2
05012	ndufb9
05012	uchl1
05012	ndufa1
05012	slc6a3(2of3)
05012	uba1(1of2)
05012	uba1(2of2)
05012	ndufa5
05012	ndufa10
05012	cyc1
05012	cox7b
00591	plb1(1of2)
00591	plb1(2of2)
00591	pla2g4a
00591	pla2g1b(1of3)
00591	pla2g1b(2of3)
00591	pla2g1b(3of3)
00591	cyp2j2(1of13)
00591	cyp2j2(2of13)
00591	cyp2j2(3of13)
00591	cyp2j2(4of13)
00591	cyp2j2(5of13)
00591	cyp2j2(6of13)
00591	cyp2j2(7of13)
00591	cyp2j2(8of13)
00591	cyp2j2(9of13)
00591	cyp2j2(10of13)
00591	cyp2j2(11of13)
00591	cyp2j2(12of13)
00591	cyp2j2(13of13)
00591	pla2g12a
00591	cyp3a4(1of2)
00591	cyp3a4(2of2)
00591	cyp2c8
00591	pla2g12b(1of2)
00591	pla2g12b(2of2)
00591	pla2g3(1of3)
00591	pla2g3(2of3)
00591	pla2g3(3of3)
00591	pla2g4c
00591	pla2g6
00591	pla2g10
00591	cyp2e1
00670	shmt2
00670	gart
00670	mthfr
00670	mthfd1l
00670	mthfd1(1of2)
00670	mthfd1(2of2)
00670	mtr(1of3)
00670	mtr(2of3)
00670	mtr(3of3)
00670	amt
00670	mthfd2l
00670	mtfmt
00670	ftcd(2of2)
00670	mthfs
00670	aldh1l1(1of2)
00670	tyms
00670	shmt1
00670	atic
00670	aldh1l1(2of2)
00670	aldh1l2(1of2)
00670	aldh1l2(2of2)
00670	mthfd2
00670	dhfr(1of3)
00670	dhfr(2of3)
00670	dhfr(3of3)
02010	cftr
02010	abcc9
02010	abcc10
02010	abcb11(1of2)
02010	abcb11(2of2)
02010	abcc8
02010	abcb1
02010	abcb7
02010	abcd1
02010	abcd4
02010	abca4(1of2)
02010	abca4(2of2)
02010	abcb6
02010	abcb8
02010	abcd2
02010	tap2(1of2)
02010	tap2(2of2)
02010	abcc1(1of3)
02010	abcc1(2of3)
02010	abcc1(3of3)
02010	abcc5
02010	abcg1(1of2)
02010	abcg1(2of2)
02010	abcg2(1of3)
02010	abcg2(2of3)
02010	abcg2(3of3)
02010	abca12(1of2)
02010	abca12(2of2)
02010	abcc12
02010	abcc2
02010	abca5
02010	abcg8
02010	abcc4
02010	tap1
02010	abca1(1of5)
02010	abca1(2of5)
02010	abca1(3of5)
02010	abca1(4of5)
02010	abca1(5of5)
02010	abcb10
02010	abca3
02010	abcg4(1of2)
02010	abcg4(2of2)
02010	abcc3
02010	abcb9
02010	abcg5
02010	abcd3(1of2)
02010	abcd3(2of2)
04920	stk11
04920	pck1(1of2)
04920	mtor
04920	prkag3(1of2)
04920	prkag3(2of2)
04920	pomc(1of3)
04920	pomc(2of3)
04920	pomc(3of3)
04920	tnfrsf1b
04920	tnfrsf1a(2of2)
04920	lta(2of2)
04920	ptpn11(1of2)
04920	ptpn11(2of2)
04920	acsl1
04920	cpt1a(1of4)
04920	cpt1a(2of4)
04920	cpt1a(3of4)
04920	cpt1a(4of4)
04920	stat3(1of2)
04920	stat3(2of2)
04920	acsl5
04920	prkab2
04920	irs1(1of3)
04920	irs1(2of3)
04920	irs1(3of3)
04920	prkag2(1of3)
04920	prkag2(2of3)
04920	prkag2(3of3)
04920	lepr
04920	prkab1(1of2)
04920	prkab1(2of2)
04920	cd36
04920	g6pc3
04920	mapk10
04920	nfkbie
04920	rxrg
04920	nfkbia(1of2)
04920	nfkbia(2of2)
04920	g6pc(1of2)
04920	g6pc(2of2)
04920	prkag1
04920	agrp
04920	g6pc2
04920	akt3(1of2)
04920	akt3(2of2)
04920	ikbkg
04920	mapk9
04920	prkaa1
04920	acsl3(1of2)
04920	acsl3(2of2)
04920	prkcq
04920	mapk8(1of2)
04920	mapk8(2of2)
04920	npy(1of2)
04920	npy(2of2)
04920	pyy(1of2)
04920	pyy(2of2)
04920	ikbkb
04920	camkk1(2of2)
04920	camkk2
04920	jak2(1of3)
04920	jak2(2of3)
04920	jak2(3of3)
04920	rxra(1of3)
04920	rxra(2of3)
04920	rxra(3of3)
04920	prkaa2
04920	irs2(1of3)
04920	irs2(2of3)
04920	irs2(3of3)
04920	traf2(1of3)
04920	traf2(2of3)
04920	traf2(3of3)
04920	adipor2
04920	acsl6(1of2)
04920	acsl6(2of2)
04920	acsbg2
04920	acsbg1
04920	pck1(2of2)
04920	nfkb1
04920	ppargc1a
04920	ppara(1of2)
04920	ppara(2of2)
04920	tradd
04920	adipor1
04920	chuk(1of3)
04920	chuk(2of3)
04920	chuk(3of3)
04920	acacb
04920	acsl4
04920	akt2
04920	rela
04920	akt1
04920	slc2a1(1of6)
04920	slc2a1(2of6)
04920	slc2a1(3of6)
04920	slc2a1(4of6)
04920	slc2a1(5of6)
04920	slc2a1(6of6)
04920	socs3
01522	cyp2ab1
01522	ncoa3(1of2)
01522	ncoa3(2of2)
01522	mapk1
01522	ccnd1
01522	adcy2(1of4)
01522	adcy2(2of4)
01522	adcy2(3of4)
01522	adcy2(4of4)
01522	raf1
01522	mmp9
01522	mtor
01522	pik3ca(1of3)
01522	pik3ca(2of3)
01522	pik3ca(3of3)
01522	adcy1(1of2)
01522	adcy1(2of2)
01522	e2f2
01522	shc1(1of2)
01522	src(1of2)
01522	src(2of2)
01522	notch2(1of3)
01522	notch2(3of3)
01522	kras
01522	pik3cb(1of2)
01522	pik3cb(2of2)
01522	e2f3(1of3)
01522	e2f3(2of3)
01522	e2f3(3of3)
01522	mapk14(1of2)
01522	mapk14(2of2)
01522	jag2(1of2)
01522	jag2(2of2)
01522	bad
01522	fos(1of4)
01522	fos(2of4)
01522	fos(3of4)
01522	fos(4of4)
01522	jag1(1of2)
01522	jag1(2of2)
01522	mdm2
01522	bax(1of4)
01522	bax(2of4)
01522	bax(3of4)
01522	bax(4of4)
01522	adcy6(1of2)
01522	adcy6(2of2)
01522	mapk13
01522	araf
01522	erbb2
01522	sos2
01522	adcy9(1of2)
01522	adcy9(2of2)
01522	esr2(1of2)
01522	esr2(2of2)
01522	braf
01522	dll1(1of5)
01522	dll1(2of5)
01522	dll1(3of5)
01522	dll1(4of5)
01522	dll1(5of5)
01522	adcy5
01522	jund(1of2)
01522	jun(1of2)
01522	jun(2of2)
01522	sos1
01522	mapk10
01522	dll4(1of2)
01522	dll4(2of2)
01522	igf1(1of2)
01522	igf1(2of2)
01522	med1(1of2)
01522	med1(2of2)
01522	hras(1of2)
01522	hras(2of2)
01522	cdkn1a
01522	pik3r2
01522	prkaca(1of3)
01522	prkaca(2of3)
01522	prkaca(3of3)
01522	esr1
01522	abcb11(1of2)
01522	abcb11(2of2)
01522	akt3(1of2)
01522	akt3(2of2)
01522	mapk9
01522	ptk2(1of2)
01522	ptk2(2of2)
01522	mmp2
01522	bcl2
01522	ncor1
01522	cdk4
01522	mapk8(1of2)
01522	mapk8(2of2)
01522	pik3cd
01522	e2f1
01522	igf1r(1of2)
01522	igf1r(2of2)
01522	rps6kb1
01522	mapk12(1of3)
01522	mapk12(2of3)
01522	mapk12(3of3)
01522	adcy3(1of3)
01522	adcy3(2of3)
01522	adcy3(3of3)
01522	carm1
01522	shc3
01522	egfr(1of2)
01522	egfr(2of2)
01522	notch1(1of3)
01522	notch1(2of3)
01522	notch1(3of3)
01522	adcy8(1of3)
01522	adcy8(2of3)
01522	adcy8(3of3)
01522	shc2
01522	map2k1
01522	hbegf
01522	gper1(1of2)
01522	gper1(2of2)
01522	rps6kb2
01522	rb1
01522	map2k2
01522	grb2
01522	pik3r3(1of2)
01522	pik3r3(2of2)
01522	sp1
01522	mapk3
01522	akt2
01522	akt1
01522	shc1(2of2)
01522	cdkn1c(2of2)
01522	cdkn1b(1of3)
01522	cdkn1b(2of3)
01522	cdkn1b(3of3)
01522	gnas(1of2)
01522	gnas(2of2)
01522	pik3r1(1of2)
01522	pik3r1(2of2)
01522	mapk11
01522	cdkn2c
01522	prkacb
05132	mapk1
05132	rab7a(1of3)
05132	rab7a(2of3)
05132	rab7a(3of3)
05132	myh10(1of3)
05132	myh10(2of3)
05132	myh10(3of3)
05132	ccl3
05132	arpc3
05132	cxcl1(1of2)
05132	cxcl2
05132	lbp(2of2)
05132	mapk14(1of2)
05132	mapk14(2of2)
05132	arpc4(1of2)
05132	arpc4(2of2)
05132	dync1i2(1of2)
05132	dync1i2(2of2)
05132	fos(1of4)
05132	fos(2of4)
05132	fos(3of4)
05132	fos(4of4)
05132	wasf1
05132	arpc5
05132	actb
05132	rhog(1of2)
05132	rhog(2of2)
05132	pkn2(1of6)
05132	pkn2(2of6)
05132	pkn2(3of6)
05132	pkn2(5of6)
05132	pkn2(6of6)
05132	flnb
05132	mapk13
05132	jund(1of2)
05132	jun(1of2)
05132	jun(2of2)
05132	mapk10
05132	wasl(1of4)
05132	wasl(2of4)
05132	wasl(3of4)
05132	wasl(4of4)
05132	dync1h1
05132	arpc2
05132	was
05132	pfn2(1of4)
05132	pfn2(2of4)
05132	pfn2(3of4)
05132	pfn2(4of4)
05132	mapk9
05132	flnc(1of2)
05132	flnc(2of2)
05132	arpc1a(1of2)
05132	arpc1a(2of2)
05132	casp1
05132	tlr5(1of2)
05132	tlr5(2of2)
05132	ccl3l3
05132	ccl4(2of3)
05132	mapk8(1of2)
05132	mapk8(2of2)
05132	dync2h1
05132	myd88
05132	plekhm2
05132	rac1
05132	myh9(1of2)
05132	myh9(2of2)
05132	actg1(1of2)
05132	actg1(2of2)
05132	cdc42(1of4)
05132	cdc42(2of4)
05132	cdc42(3of4)
05132	cdc42(4of4)
05132	mapk12(1of3)
05132	mapk12(2of3)
05132	mapk12(3of3)
05132	dync1li1
05132	klc2
05132	klc1(1of3)
05132	klc1(2of3)
05132	klc1(3of3)
05132	nfkb1
05132	arpc1b
05132	ppbp
05132	rock1(1of2)
05132	rock1(2of2)
05132	mapk3
05132	rela
05132	wasf2
05132	dync1li2
05132	dync1i1(1of2)
05132	dync1i1(2of2)
05132	tjp1(1of2)
05132	tjp1(2of2)
05132	pycard
05132	il1b
05132	flna
05132	rock2(1of4)
05132	rock2(4of4)
05132	pkn2(4of6)
05132	mapk11
04662	mapk1
04662	nfatc1(1of2)
04662	nfatc1(2of2)
04662	vav3(1of2)
04662	vav3(2of2)
04662	raf1
04662	pik3ca(1of3)
04662	pik3ca(2of3)
04662	pik3ca(3of3)
04662	nfatc2(1of2)
04662	nfatc2(2of2)
04662	rac2(1of6)
04662	rac2(2of6)
04662	rac2(3of6)
04662	rac2(4of6)
04662	rac2(5of6)
04662	rac2(6of6)
04662	nfatc3(1of2)
04662	nfatc3(2of2)
04662	ppp3ca(5of5)
04662	rac3
04662	malt1(1of3)
04662	malt1(2of3)
04662	malt1(3of3)
04662	kras
04662	pik3cb(1of2)
04662	pik3cb(2of2)
04662	fos(1of4)
04662	fos(2of4)
04662	fos(3of4)
04662	fos(4of4)
04662	ppp3ca(1of5)
04662	ppp3ca(2of5)
04662	ppp3ca(3of5)
04662	ppp3ca(4of5)
04662	inppl1(1of2)
04662	inppl1(2of2)
04662	cd81(1of2)
04662	cd81(2of2)
04662	ppp3r1
04662	prkcb(1of2)
04662	prkcb(2of2)
04662	sos2
04662	jund(1of2)
04662	jun(1of2)
04662	jun(2of2)
04662	sos1
04662	hras(1of2)
04662	hras(2of2)
04662	nfkbie
04662	pik3r2
04662	cd79b
04662	cd79a
04662	nfkbia(1of2)
04662	nfkbia(2of2)
04662	akt3(1of2)
04662	akt3(2of2)
04662	ikbkg
04662	card11
04662	ptpn6
04662	plcg2
04662	pik3cd
04662	vav1
04662	rac1
04662	ikbkb
04662	blnk(1of2)
04662	blnk(2of2)
04662	vav2
04662	syk
04662	cd22(1of7)
04662	cd22(2of7)
04662	cd22(3of7)
04662	cd22(4of7)
04662	cd22(5of7)
04662	dapp1
04662	nfkb1
04662	rasgrp3(1of2)
04662	rasgrp3(2of2)
04662	map2k1
04662	inpp5d
04662	bank1
04662	pik3ap1
04662	map2k2
04662	grb2
04662	chuk(1of3)
04662	chuk(2of3)
04662	chuk(3of3)
04662	pik3r3(1of2)
04662	pik3r3(2of2)
04662	gsk3b
04662	akt2
04662	mapk3
04662	rela
04662	akt1
04662	btk
04662	pik3r1(1of2)
04662	pik3r1(2of2)
04662	lyn
04662	bcl10
00240	polr2b
00240	pold3
00240	entpd1
00240	uck2
00240	dctd
00240	polr3e
00240	cad
00240	dut(1of13)
00240	dut(2of13)
00240	dut(3of13)
00240	dut(4of13)
00240	dut(5of13)
00240	dut(6of13)
00240	dut(7of13)
00240	dut(8of13)
00240	dut(9of13)
00240	dut(10of13)
00240	dut(11of13)
00240	dut(12of13)
00240	dut(13of13)
00240	cmpk2
00240	polr3c
00240	nme4
00240	tymp
00240	entpd5(1of2)
00240	entpd5(2of2)
00240	entpd4
00240	pole
00240	upp2
00240	polr3h
00240	pole4
00240	ak9
00240	dhodh
00240	tyms
00240	nudt2
00240	polr1b
00240	polr2f
00240	cmpk1
00240	nme3
00240	entpd3
00240	nt5c3a
00240	polr1d
00240	upp1
00240	polr3b
00240	pnpt1
00240	pold4
00240	polr3gl
00240	pold1
00240	nt5e
00240	enpp3
00240	polr3a
00240	nt5m
00240	upb1
00240	txnrd3(1of2)
00240	txnrd3(2of2)
00240	znrd1
00240	nt5c1a(1of3)
00240	nt5c1a(2of3)
00240	nt5c1a(3of3)
00240	nt5c1b
00240	rrm2(1of2)
00240	rrm2(2of2)
00240	polr3f
00240	pold2
00240	dpyd
00240	uckl1(1of3)
00240	uckl1(2of3)
00240	uckl1(3of3)
00240	nt5c2(1of3)
00240	nt5c2(2of3)
00240	nt5c2(3of3)
00240	dctpp1
00240	polr2a(2of2)
00240	rrm1(1of2)
00240	rrm1(2of2)
00240	polr3d
00240	dtymk
00240	pnp(1of5)
00240	pnp(2of5)
00240	pnp(3of5)
00240	pnp(4of5)
00240	pnp(5of5)
00240	dck(2of3)
00240	dck(3of3)
00240	rrm2b
00240	enpp1
00240	prim1
00240	dpys
00240	polr2j
00240	polr2g
00240	tk1
00240	uck1
00240	txnrd2
00240	polr1e
00240	pola2
00240	cant1(1of2)
00240	cant1(2of2)
00240	nme2(1of2)
00240	nme2(2of2)
00240	polr3k
00240	polr2c
00240	umps
00240	prim2
00240	twistnb(1of2)
00240	twistnb(2of2)
00240	cda(1of2)
00240	cda(2of2)
00240	pole3
00240	polr2e
00240	polr2k
00240	nme7
00240	polr3g
00240	polr2h
00240	pole2
00240	polr2d
00240	polr2l
00240	nme6
00240	polr1c
00240	polr2i
00240	polr1a(1of2)
00240	polr1a(2of2)
00240	entpd6(1of2)
00240	entpd6(2of2)
00240	uprt
00240	ctps1
00240	nt5c3b(1of2)
00240	nt5c3b(2of2)
00240	pola1
04640	gp9
04640	itgb3(1of2)
04640	itgb3(2of2)
04640	il1rl2
04640	il1r1
04640	cd38(1of2)
04640	cd38(2of2)
04640	lta(2of2)
04640	gp5
04640	anpep(1of7)
04640	anpep(2of7)
04640	anpep(3of7)
04640	anpep(4of7)
04640	anpep(5of7)
04640	anpep(6of7)
04640	anpep(7of7)
04640	il1r2(1of2)
04640	il1r2(2of2)
04640	cd2(1of2)
04640	cd2(2of2)
04640	cd34(1of2)
04640	cd34(2of2)
04640	itga4
04640	il11ra1
04640	cd36
04640	cd9(1of5)
04640	cd9(2of5)
04640	cd9(3of5)
