Condition,FDR,DE,,,,,,
D3d,2.66E-06,-0.661716722,,,,,,
D3d,0.891503583,-0.048167165,,,,,,
D3d,0.971377984,0.016374692,,,,,,
D3d,0.014514028,0.421458553,,,,,,
D3d,0.305330976,-0.180986944,,,,,,
D3d,0.19943345,0.209243186,,,,,,
D3d,0.001915104,0.56843819,,,,,,
D3d,0.701098752,-0.075769216,,,,,,
D3d,4.22E-05,-0.750504996,,,,,,
D3d,0.202945411,-0.174483527,,,,,,
D3d,0.120375309,0.215945858,,,,,,
D3d,0.181385058,0.299326521,,,,,,
D3d,4.20E-05,2.599230746,,,,,,
D3d,0.196701096,-0.210415802,,,,,,
D3d,6.08E-13,1.591082686,,,,,,
D3d,1.32E-12,1.361329639,,,,,,
D3d,0.001199232,-0.432411842,,,,,,
D3d,0.012669083,0.421463479,,,,,,
D3d,0.501336189,0.175426187,,,,,,
D3d,2.99E-06,-0.998172377,,,,,,
D3d,0.011558,0.540231609,,,,,,
D3d,3.78E-33,-2.847412395,,,,,,
D3d,6.77E-14,-3.744371024,,,,,,
D3d,0.212710842,1.270135764,,,,,,
D3d,1.12E-09,1.875707173,,,,,,
D3d,0.056947073,0.309062956,,,,,,
D3d,4.31E-11,1.501669038,,,,,,
D3d,6.60E-19,1.555731076,,,,,,
D3d,0.244067585,-0.386529237,,,,,,
D3d,1.55E-11,-2.657824913,,,,,,
D3d,1.07E-05,0.546862453,,,,,,
D3d,1.16E-10,1.392995931,,,,,,
D3d,2.30E-30,3.028535587,,,,,,
D3d,0.143292915,-0.266165667,,,,,,
D3d,1.91E-05,2.011534013,,,,,,
D3d,4.64E-09,2.222856305,,,,,,
D3d,8.73E-05,-0.617011052,,,,,,
D3d,6.53E-06,-0.915574614,,,,,,
D3d,0.447213484,-0.182018752,,,,,,
D3d,1.37E-05,-1.115189049,,,,,,
D3d,2.93E-11,0.863754929,,,,,,
D3d,0.002415861,-0.480608837,,,,,,
D3d,0.514564719,0.364273595,,,,,,
D3d,0.257081469,-0.451038916,,,,,,
D3d,0.523448932,-0.106869558,,,,,,
D3d,0.174270565,1.070706584,,,,,,
D3d,0.000204247,0.80478529,,,,,,
D3d,0.585441915,-0.225494663,,,,,,
D3d,1.32E-29,3.051331077,,,,,,
D3d,2.94E-36,3.942605869,,,,,,
D3d,8.64E-05,0.634637787,,,,,,
D3d,0.104373588,-0.320087112,,,,,,
D3d,0.039987418,1.064803625,,,,,,
D3d,1.99E-15,-1.14058586,,,,,,
D3d,0.032762084,0.936314459,,,,,,
D3d,2.48E-06,1.131529178,,,,,,
D3d,1.27E-05,1.247450179,,,,,,
D3d,4.61E-44,3.56470928,,,,,,
D3d,0.221413998,0.27283057,,,,,,
D3d,5.91E-07,1.764828344,,,,,,
D3d,1.81E-51,4.401033601,,,,,,
D3d,0.752053676,0.337781214,,,,,,
D3d,0.000222316,-0.484165892,,,,,,
D3d,0.000167232,0.860219394,,,,,,
D3d,0.127800613,0.648847233,,,,,,
D3d,0.000106904,-0.849333276,,,,,,
D3d,2.96E-11,-0.951470798,,,,,,
D3d,0.187626715,0.394545485,,,,,,
D3d,0.593412363,-0.076550493,,,,,,
D3d,3.44E-53,-2.662171782,,,,,,
D3d,0.07998558,0.542665946,,,,,,
D3d,0.40022575,-0.246506282,,,,,,
D3d,0.691843527,-0.100147339,,,,,,
D3d,0.614083859,-0.222423597,,,,,,
D3d,8.59E-06,-0.668125796,,,,,,
D3d,2.37E-57,-1.987437398,,,,,,
D3d,1.30E-23,1.679290668,,,,,,
D3d,1.05E-22,1.801333385,,,,,,
D3d,0.016038976,-0.321976102,,,,,,
D3d,3.01E-34,-1.492782559,,,,,,
D3d,4.59E-59,-2.685563046,,,,,,
D3d,0.494108048,-0.821727658,,,,,,
D3d,6.74E-10,-0.831734246,,,,,,
D3d,0.000349526,-0.82805665,,,,,,
D3d,0.339633723,0.129645461,,,,,,
D3d,0.021132596,-0.452223636,,,,,,
D3d,5.01E-34,-2.708585588,,,,,,
D3d,0.758725796,0.049567539,,,,,,
D3d,0.001165964,-0.626832315,,,,,,
D3d,2.53E-15,1.130497097,,,,,,
D3d,1.29E-12,-3.36702175,,,,,,
D3d,0.030915092,-0.594066001,,,,,,
D3d,0.001628554,0.603092945,,,,,,
D3d,0.136579217,0.343670777,,,,,,
D3d,0.149192666,-0.371138522,,,,,,
D3d,0.083630006,0.540712133,,,,,,
D3d,0.036205387,0.457406162,,,,,,
D3d,8.82E-14,-1.736545322,,,,,,
D3d,0.004013667,1.195223482,,,,,,
D3d,0.087524416,-0.298593613,,,,,,
D3d,0.00325943,0.816117553,,,,,,
D3d,4.49E-16,1.501600451,,,,,,
D3d,0.028207844,0.514540762,,,,,,
D3d,5.37E-07,0.609559228,,,,,,
D3d,0.050185973,0.815746184,,,,,,
D3d,0.010589399,0.764284572,,,,,,
D3d,7.91E-05,0.60925325,,,,,,
D3d,0.000901318,-0.783951784,,,,,,
D3d,0.359533093,0.320608241,,,,,,
D3d,0.00250393,-0.705240639,,,,,,
D3d,4.58E-09,-1.219846428,,,,,,
D3d,3.81E-05,2.236747175,,,,,,
D3d,1.68E-15,-2.198377084,,,,,,
D3d,1.68E-11,-1.337465587,,,,,,
D3d,1.35E-18,-3.120339545,,,,,,
D3d,1.98E-137,-3.830073064,,,,,,
D3d,0.000394544,-1.231133011,,,,,,
D3d,0.701630716,0.079682451,,,,,,
D3d,3.71E-39,-1.710844586,,,,,,
D3d,0.007397937,0.387695429,,,,,,
D3d,7.91E-25,-4.149071022,,,,,,
D3d,4.20E-08,0.683355994,,,,,,
D3d,0.816466396,-0.187511849,,,,,,
D3d,0.140522069,-0.329398334,,,,,,
D3d,3.27E-13,-1.468716734,,,,,,
D3d,2.08E-09,-1.25743172,,,,,,
D3d,3.56E-13,2.266387137,,,,,,
D3d,7.04E-21,1.12169778,,,,,,
D3d,5.01E-12,0.834854124,,,,,,
D3d,5.44E-21,-2.320629828,,,,,,
D3d,3.80E-21,2.526112487,,,,,,
D3d,0.918749241,-0.043740188,,,,,,
D3d,2.33E-08,0.77567505,,,,,,
D3d,0.847499066,-0.132992737,,,,,,
D3d,2.22E-10,-1.344640191,,,,,,
D3d,1.69E-08,1.210792481,,,,,,
D3d,0.025079354,2.098157425,,,,,,
D3d,0.794627462,-0.371209472,,,,,,
D3d,2.70E-39,1.830066929,,,,,,
D3d,0.064903518,2.13930977,,,,,,
D3d,9.55E-07,1.03265591,,,,,,
D3d,0.959663147,0.074425992,,,,,,
D3d,0.268667558,-0.657076333,,,,,,
D3d,0.007998461,0.636761652,,,,,,
D3d,6.23E-07,-1.035358073,,,,,,
D3d,2.84E-12,1.748901849,,,,,,
D3d,0.000778441,-0.933697536,,,,,,
D3d,1.41E-31,1.708895581,,,,,,
D3d,1.27E-79,3.417915918,,,,,,
D3d,0.001792204,0.417295158,,,,,,
D3d,0.814125548,-0.043251323,,,,,,
D3d,1.94E-12,0.884564555,,,,,,
D3d,6.86E-19,1.370176072,,,,,,
D3d,0.000597655,-5.606367986,,,,,,
D3d,0.917242657,0.152163561,,,,,,
D3d,5.54E-16,-1.677396389,,,,,,
D3d,0.605659283,0.153679357,,,,,,
D3d,0.751671483,0.201111311,,,,,,
D3d,0.835729925,0.061143561,,,,,,
D3d,8.15E-20,1.486611349,,,,,,
D3d,0.745166213,-0.133915829,,,,,,
D3d,0.867087964,-0.286611846,,,,,,
D3d,0.821421053,0.30432727,,,,,,
D3d,0.995556848,0.008928274,,,,,,
D3d,5.53E-33,-1.430058126,,,,,,
D3d,0.006348087,-1.200327735,,,,,,
D3d,0.942132547,-0.018986807,,,,,,
D3d,6.34E-20,-1.255234301,,,,,,
D3d,2.17E-07,2.393008604,,,,,,
D3d,0.602501689,-0.08580381,,,,,,
D3d,3.80E-09,1.220104714,,,,,,
D3d,0.669569523,0.134994726,,,,,,
D3d,0.704346723,0.071721328,,,,,,
D3d,0.89231462,-0.020800158,,,,,,
D3d,0.136426894,0.749025384,,,,,,
D3d,1.62E-24,-1.489190057,,,,,,
D3d,1.19E-08,-0.747731323,,,,,,
D3d,1.18E-44,-2.507875637,,,,,,
D3d,8.03E-07,-1.043911516,,,,,,
D3d,0.05203629,-0.896947139,,,,,,
D3d,1.03E-11,-1.339659347,,,,,,
D3d,0.000948949,1.656697597,,,,,,
D3d,3.76E-35,-1.686570287,,,,,,
D3d,1.12E-13,-0.892716184,,,,,,
D3d,7.23E-32,-2.267668813,,,,,,
D3d,2.36E-06,-0.776650852,,,,,,
D3d,2.95E-12,-5.327820159,,,,,,
D3d,9.31E-29,-1.795906269,,,,,,
D3d,3.17E-47,1.74828073,,,,,,
D3d,0.150932589,0.229708396,,,,,,
D3d,0.02533444,-0.369787958,,,,,,
D3d,5.37E-07,-1.151200653,,,,,,
D3d,0.481453476,0.113477346,,,,,,
D3d,0.003631728,-0.638729994,,,,,,
D3d,0.052698979,-0.400811611,,,,,,
D3d,0.001071649,-0.558912107,,,,,,
D3d,4.88E-16,-1.556308309,,,,,,
D3d,9.68E-05,-0.997852644,,,,,,
D3d,0.938003803,-0.017050443,,,,,,
D3d,0.000410898,0.508500212,,,,,,
D3d,6.13E-17,-3.637700308,,,,,,
D3d,5.74E-15,0.981975599,,,,,,
D3d,0.396724971,0.331988153,,,,,,
D3d,2.42E-08,0.706180692,,,,,,
D3d,0.099781732,-0.368472547,,,,,,
D3d,0.083985283,0.275768436,,,,,,
D3d,1.06E-12,-4.06003207,,,,,,
D3d,3.28E-09,-4.815024707,,,,,,
D3d,0.380861631,-0.624348915,,,,,,
D3d,0.009996853,0.716779001,,,,,,
D3d,4.60E-06,-0.634057847,,,,,,
D3d,0.93336954,0.019907877,,,,,,
D3d,0.225036929,0.440750334,,,,,,
D3d,0.129678361,0.21349567,,,,,,
D3d,0.015035303,-0.497510414,,,,,,
D3d,4.64E-08,0.726385127,,,,,,
D3d,0.000528106,-0.894695584,,,,,,
D3d,0.170211895,0.354359506,,,,,,
D3d,0.115431747,0.620800163,,,,,,
D3d,0.252673169,-0.209080604,,,,,,
D3d,0.539288069,-0.107635483,,,,,,
D3d,0.087372991,-0.377796516,,,,,,
D3d,0.951679839,-0.019198701,,,,,,
D3d,0.000378527,-0.442450339,,,,,,
D3d,5.15E-06,0.569582487,,,,,,
D3d,0.009387894,0.647475038,,,,,,
D3d,0.059103575,0.248444499,,,,,,
D3d,1.06E-06,1.181352947,,,,,,
D3d,0.258780954,-0.319772631,,,,,,
D3d,0.025230986,-0.528662816,,,,,,
D3d,0.016804541,1.45467742,,,,,,
D3d,0.809300885,0.036468193,,,,,,
D3d,0.577827672,0.161543917,,,,,,
D3d,0.997051454,0.002007046,,,,,,
D3d,0.680094987,0.271950164,,,,,,
D3d,4.70E-11,-0.962408244,,,,,,
D3d,0.226561512,0.195523595,,,,,,
D3d,0.544431689,0.085928201,,,,,,
D3d,0.114716941,-0.319590011,,,,,,
D3d,0.858406411,-0.042959719,,,,,,
D3d,0.000171133,-0.513721005,,,,,,
D3d,0.000116999,0.473400758,,,,,,
D3d,0.197570763,0.253388061,,,,,,
D3d,7.12E-07,1.147778453,,,,,,
D3d,0.698249297,0.057786812,,,,,,
D3d,0.00035436,-0.478425417,,,,,,
D3d,9.39E-70,2.678532052,,,,,,
D3d,0.079761983,0.288951354,,,,,,
D3d,2.24E-25,-1.312604347,,,,,,
D3d,0.064444089,-0.904534523,,,,,,
D3d,0.045582483,-0.415478309,,,,,,
D3d,4.37E-13,1.294046951,,,,,,
D3d,0.081518983,0.270459674,,,,,,
D3d,0.089789027,0.298903006,,,,,,
D3d,0.020405447,0.495637422,,,,,,
D3d,0.018453165,-0.614919275,,,,,,
D3d,0.367597666,-0.246841666,,,,,,
D3d,0.746168678,-0.052687872,,,,,,
D3d,0.372529563,-1.062927014,,,,,,
D3d,7.76E-06,-4.218592214,,,,,,
D3d,0.00109371,-0.682592721,,,,,,
D3d,0.226599889,0.206919521,,,,,,
D3d,0.63760726,-0.168884842,,,,,,
D3d,1.70E-14,1.1875369,,,,,,
D3d,0.493537634,0.115046003,,,,,,
D3d,0.166309682,-0.218348971,,,,,,
D3d,1.09E-06,0.896342169,,,,,,
D3d,0.38064906,-0.191372329,,,,,,
D3d,0.00347605,-0.85879349,,,,,,
D3d,0.104382424,-0.349958035,,,,,,
D3d,0.847104349,-0.066988593,,,,,,
D3d,0.032070668,-0.635402056,,,,,,
D3d,2.70E-05,-0.988271629,,,,,,
D3d,0.049439918,0.253595399,,,,,,
D3d,0.832062482,0.032653482,,,,,,
D3d,0.01172004,0.318733466,,,,,,
D3d,0.48839717,-0.099963683,,,,,,
D3d,3.08E-11,0.843879747,,,,,,
D3d,0.003634042,-0.688213606,,,,,,
D3d,0.022048634,-0.758259005,,,,,,
D3d,0.004558059,0.385710033,,,,,,
D3d,0.014196061,0.322520336,,,,,,
D3d,0.001269802,-0.434736534,,,,,,
D3d,5.94E-05,2.137446999,,,,,,
D3d,0.104673268,-0.274608566,,,,,,
D3d,0.213718207,-0.326588815,,,,,,
D3d,1.72E-06,0.843153058,,,,,,
D3d,0.498561638,0.152448192,,,,,,
D3d,0.393364775,-0.173500316,,,,,,
D3d,2.35E-05,-0.950985519,,,,,,
D3d,0.183915107,0.44520678,,,,,,
D3d,0.115163921,-0.235757725,,,,,,
D3d,3.28E-15,1.351968799,,,,,,
D3d,0.447872752,-0.258438276,,,,,,
D3d,0.007393085,0.359973998,,,,,,
D3d,1.90E-16,1.126845766,,,,,,
D3d,4.24E-05,0.551141181,,,,,,
D3d,5.66E-05,1.928518839,,,,,,
D3d,7.49E-22,-2.269051978,,,,,,
D3d,6.17E-05,-0.859538032,,,,,,
D3d,1.04E-10,-1.087912052,,,,,,
D3d,1.65E-19,1.714256724,,,,,,
D3d,8.30E-21,1.475558465,,,,,,
D3d,0.020559755,-0.880982684,,,,,,
D3d,0.12130079,-0.410511618,,,,,,
D3d,7.53E-06,-1.374570614,,,,,,
D3d,0.30714574,0.175481915,,,,,,
D3d,0.300663413,-0.190652578,,,,,,
D3d,1.90E-09,-0.804283839,,,,,,
D3d,2.81E-19,-3.57184579,,,,,,
D3d,0.073271044,-0.349191278,,,,,,
D3d,1.95E-06,-0.798993136,,,,,,
D3d,0.002138883,1.327613128,,,,,,
D3d,0.033615484,0.966399934,,,,,,
D3d,0.066927322,-0.443582047,,,,,,
D3d,3.75E-07,-0.959294819,,,,,,
D3d,1.30E-08,-2.222194161,,,,,,
D3d,2.75E-10,-1.875785672,,,,,,
D3d,1.62E-05,-0.865017622,,,,,,
D3d,7.91E-06,-0.661594547,,,,,,
D3d,0.01015058,-0.498958414,,,,,,
D3d,0.574177293,0.122700978,,,,,,
D3d,0.237747239,-2.126056837,,,,,,
D3d,0.059428144,-1.868474733,,,,,,
D3d,6.55E-09,-1.653040668,,,,,,
D3d,0.337730308,0.209154608,,,,,,
D3d,7.02E-31,-2.505317,,,,,,
D3d,0.173338131,-0.269999944,,,,,,
D3d,0.068118456,-0.235701267,,,,,,
D3d,1.31E-76,3.645228056,,,,,,
D3d,9.15E-11,1.08510427,,,,,,
D3d,0.034965945,-0.270504483,,,,,,
D3d,4.63E-09,-0.841506723,,,,,,
D3d,2.89E-06,-0.914671808,,,,,,
D3d,6.87E-06,0.60683621,,,,,,
D3d,9.40E-32,-1.990536668,,,,,,
D3d,0.284202947,-0.349911016,,,,,,
D3d,0.008877207,0.489716797,,,,,,
D3d,1.75E-19,-2.749182593,,,,,,
D3d,8.61E-22,3.013190353,,,,,,
D3d,0.312398295,-0.298928072,,,,,,
D3d,0.670416338,-0.103961015,,,,,,
D3d,0.049779474,0.680920069,,,,,,
D3d,0.130833911,0.3386525,,,,,,
D3d,0.026138802,0.429154039,,,,,,
D3d,0.005457661,3.689724124,,,,,,
D3d,4.40E-13,1.245650603,,,,,,
D3d,6.42E-05,1.973909401,,,,,,
D3d,1.02E-08,1.121453118,,,,,,
D3d,9.73E-43,1.933595275,,,,,,
D3d,1.51E-09,1.440112583,,,,,,
D3d,3.72E-54,3.986411458,,,,,,
D3d,0.121917498,0.36367322,,,,,,
D3d,1.25E-05,-1.962615791,,,,,,
D3d,5.90E-05,-1.135666478,,,,,,
D3d,0.170225342,-0.671868452,,,,,,
D3d,2.42E-09,-1.965828371,,,,,,
D3d,0.463110292,-0.325523405,,,,,,
D3d,0.067559256,-0.358879892,,,,,,
D3d,0.003336351,-1.295544812,,,,,,
D3d,4.32E-07,2.359151534,,,,,,
D3d,0.001992952,1.293129451,,,,,,
D3d,0.161305742,-0.92255793,,,,,,
D3d,7.29E-06,1.535251519,,,,,,
D3d,0.083066298,-0.818936347,,,,,,
D3d,8.87E-06,0.549819268,,,,,,
D3d,0.814137307,0.108085953,,,,,,
D3d,0.237961128,-0.223355245,,,,,,
D3d,0.002282504,-0.594261503,,,,,,
D3d,0.952120171,-0.012511983,,,,,,
D3d,1.50E-13,0.888323785,,,,,,
D3d,5.69E-06,1.078057225,,,,,,
D3d,0.001660046,0.478832217,,,,,,
D3d,0.011839304,0.966150095,,,,,,
D3d,1.27E-32,1.896828898,,,,,,
D3d,1.37E-09,-1.810850393,,,,,,
D3d,9.68E-15,2.012064267,,,,,,
D3d,4.71E-11,1.271825152,,,,,,
D3d,0.283282656,0.240907195,,,,,,
D3d,0.004995676,-1.189097576,,,,,,
D3d,0.703361873,-0.215456104,,,,,,
D3d,0.478984525,-0.533424853,,,,,,
D3d,0.644505399,-0.149698004,,,,,,
D3d,0.004827665,2.550530141,,,,,,
D3d,0.456050731,-0.246040573,,,,,,
D3d,3.36E-05,0.808965769,,,,,,
D3d,0.000459754,0.784054804,,,,,,
D3d,1.02E-14,-1.207617399,,,,,,
D3d,1.84E-06,-0.747519539,,,,,,
D3d,5.51E-33,-1.568861138,,,,,,
D3d,0.021098686,-1.354106749,,,,,,
D3d,2.58E-21,1.726247008,,,,,,
D3d,0.003880081,-0.519459648,,,,,,
D3d,2.48E-77,-3.714520564,,,,,,
D3d,0.00182457,0.550584823,,,,,,
D3d,1.60E-15,1.200438878,,,,,,
D3d,2.86E-95,-3.451989219,,,,,,
D3d,0.307100686,0.650771605,,,,,,
D3d,0.047002058,0.403821809,,,,,,
D3d,0.072795759,-0.261871272,,,,,,
D3d,0.011964297,-0.628196515,,,,,,
D3d,0.22165314,0.208328171,,,,,,
D3d,0.014132458,-0.32758182,,,,,,
D3d,0.000448519,2.012376945,,,,,,
D3d,9.30E-05,1.470532994,,,,,,
D3d,0.001084603,-2.206536184,,,,,,
D3d,0.003847072,-0.491414126,,,,,,
D3d,3.41E-18,1.038356231,,,,,,
D3d,6.76E-06,0.890821686,,,,,,
D3d,9.64E-67,-3.29818964,,,,,,
D3d,0.193462905,1.02618351,,,,,,
D3d,2.66E-08,-0.741423936,,,,,,
D3d,2.82E-05,0.973250766,,,,,,
D3d,0.25159085,-0.953336681,,,,,,
D3d,5.29E-22,2.197332532,,,,,,
D3d,1.91E-05,0.645222224,,,,,,
D3d,0.000358931,2.14926223,,,,,,
D3d,0.003415647,2.204424397,,,,,,
D3d,6.61E-10,-1.688321665,,,,,,
D3d,4.13E-05,3.562033124,,,,,,
D3d,0.057460563,0.253386948,,,,,,
D3d,0.013411571,-0.432513266,,,,,,
D3d,2.60E-05,0.676619753,,,,,,
D3d,0.126222255,-0.487138044,,,,,,
D3d,9.19E-26,-2.942305881,,,,,,
D3d,2.28E-16,-1.027596507,,,,,,
D3d,7.37E-26,-4.26353263,,,,,,
D3d,1.74E-36,-2.254022264,,,,,,
D3d,1.31E-86,-4.590825699,,,,,,
D3d,0.00057191,-1.218106788,,,,,,
D3d,0.604233588,0.265804831,,,,,,
D3d,0.000175367,0.579170582,,,,,,
D3d,1.16E-07,1.006446931,,,,,,
D3d,1.35E-06,2.027766876,,,,,,
D3d,0.818430054,-0.059971829,,,,,,
D3d,0.868787205,0.034964139,,,,,,
D3d,4.32E-08,2.571782199,,,,,,
D3d,2.09E-05,0.746800924,,,,,,
D3d,0.604136947,0.118735579,,,,,,
D3d,0.014578713,0.34317646,,,,,,
D3d,0.81763486,0.05404883,,,,,,
D3d,0.12210824,0.380436545,,,,,,
D3d,0.644644758,-0.156623724,,,,,,
D3d,6.53E-32,-1.483114222,,,,,,
D3d,0.012425594,0.425879553,,,,,,
D3d,2.87E-20,1.202907009,,,,,,
D3d,0.462732657,-0.219271458,,,,,,
D3d,1.67E-09,0.863662965,,,,,,
D3d,4.13E-29,2.108039673,,,,,,
D3d,0.66444519,0.064227427,,,,,,
D3d,0.628239752,-0.189077191,,,,,,
D3d,0.008896327,0.794562291,,,,,,
D3d,1.56E-07,0.72636808,,,,,,
D3d,0.281617561,0.15672993,,,,,,
D3d,6.22E-08,1.045284759,,,,,,
D3d,0.135380283,0.234664301,,,,,,
D3d,0.3700012,-0.224373799,,,,,,
D3d,0.008588475,0.531024793,,,,,,
D3d,5.40E-06,-1.253288398,,,,,,
D3d,0.001341531,-0.645557182,,,,,,
D3d,1.53E-26,1.526562282,,,,,,
D3d,0.72573335,0.056805462,,,,,,
D3d,1.63E-34,2.004025556,,,,,,
D3d,2.77E-45,1.686904631,,,,,,
D3d,0.001169169,0.402400143,,,,,,
D3d,0.005540807,0.987595216,,,,,,
D3d,0.035946613,-0.319167032,,,,,,
D3d,8.79E-13,-1.601758126,,,,,,
D3d,0.002415769,0.394161808,,,,,,
D3d,3.46E-104,-2.6531961,,,,,,
D3d,8.32E-05,0.682822649,,,,,,
D3d,0.183899875,0.30171328,,,,,,
D3d,0.458569349,0.443639247,,,,,,
D3d,0.855804248,0.256570771,,,,,,
D3d,6.47E-48,2.136622317,,,,,,
D3d,0.683768567,-0.070812148,,,,,,
D3d,0.00090924,-0.715091755,,,,,,
D3d,1.84E-09,-1.445385422,,,,,,
D3d,0.124821965,-0.57495744,,,,,,
D3d,0.903520269,-0.023892537,,,,,,
D3d,1.64E-08,0.695103522,,,,,,
D3d,0.900583767,-0.023481431,,,,,,
D3d,7.05E-21,-3.032385453,,,,,,
D3d,1.64E-06,0.804216553,,,,,,
D3d,0.028557486,-0.525364424,,,,,,
D3d,2.52E-09,1.182822497,,,,,,
D3d,1.86E-14,1.02911152,,,,,,
D3d,9.69E-14,-0.894999984,,,,,,
D3d,5.07E-12,1.408292347,,,,,,
D3d,0.063962255,-0.456637357,,,,,,
D3d,0.164304075,-0.348624962,,,,,,
D3d,0.011329143,0.415065447,,,,,,
D3d,1.27E-35,-1.757301792,,,,,,
D3d,2.15E-05,1.219996571,,,,,,
D3d,0.884067258,0.07844936,,,,,,
D3d,1.26E-05,-2.353631527,,,,,,
D3d,0.274156693,-0.751742577,,,,,,
D3d,2.75E-07,1.302693813,,,,,,
D3d,3.02E-18,3.644980348,,,,,,
D3d,8.63E-16,-1.752647868,,,,,,
D3d,9.48E-105,-4.29239886,,,,,,
D3d,0.298978071,-0.162059246,,,,,,
D3d,0.000409296,0.565686413,,,,,,
D3d,0.922895421,-0.055244091,,,,,,
D3d,0.805710875,0.039592945,,,,,,
D3d,0.321543954,-0.135376239,,,,,,
D3d,0.004208837,-0.4936012,,,,,,
D3d,1.05E-09,-0.741959391,,,,,,
D3d,8.42E-11,-1.175986744,,,,,,
D3d,5.52E-14,-1.269090864,,,,,,
D3d,5.71E-06,-0.6749721,,,,,,
D3d,0.004232043,-0.505863655,,,,,,
D3d,5.24E-07,-2.518680447,,,,,,
D3d,3.14E-19,-1.223186825,,,,,,
D3d,2.95E-37,-2.069447513,,,,,,
D3d,0.162992087,0.221725605,,,,,,
D3d,7.09E-110,-2.916396406,,,,,,
D3d,0.23903601,0.333167728,,,,,,
D3d,9.58E-25,-1.401781398,,,,,,
D3d,8.75E-07,-0.660445523,,,,,,
D3d,3.47E-10,-1.324221248,,,,,,
D3d,0.620354052,-0.10356872,,,,,,
D3d,0.931563705,-0.025826182,,,,,,
D3d,0.769541082,-0.072895828,,,,,,
D3d,0.000657166,-0.634790439,,,,,,
D3d,0.837194799,-0.046422361,,,,,,
D3d,0.021204605,-0.408155855,,,,,,
D3d,2.00E-13,0.983094438,,,,,,
D3d,4.90E-21,1.241311309,,,,,,
D3d,0.542510916,0.095737613,,,,,,
D3d,0.077128642,0.327038306,,,,,,
D3d,0.027749927,-0.59275931,,,,,,
D3d,0.001015915,0.622267258,,,,,,
D3d,5.30E-11,-0.879397313,,,,,,
D3d,0.279089688,0.182624585,,,,,,
D3d,3.41E-05,-0.707069724,,,,,,
D3d,0.836957376,0.083176993,,,,,,
D3d,0.836957376,0.046814531,,,,,,
D3d,3.77E-09,-1.352433977,,,,,,
D3d,1.21E-11,-3.160339153,,,,,,
D3d,0.34348621,-0.32561121,,,,,,
D3d,0.914413086,-0.20991078,,,,,,
D3d,0.001896401,1.208486736,,,,,,
D3d,0.889281701,-0.031250605,,,,,,
D3d,0.357538636,0.210494198,,,,,,
D3d,9.01E-05,0.674212512,,,,,,
D3d,0.011159554,-0.428616534,,,,,,
D3d,1.70E-26,2.005890519,,,,,,
D3d,0.040933119,-0.984150805,,,,,,
D3d,0.086715001,-0.494702341,,,,,,
D3d,0.00136556,0.445181926,,,,,,
D3d,4.55E-08,-0.858588325,,,,,,
D3d,0.600835181,0.403185555,,,,,,
D3d,0.00015469,-1.010914247,,,,,,
D3d,5.28E-24,-2.06217501,,,,,,
D3d,0.643455004,0.18899375,,,,,,
D3d,0.030093468,0.3603991,,,,,,
D3d,6.69E-10,1.362115319,,,,,,
D3d,0.954810642,0.025947046,,,,,,
D3d,0.454274453,0.132450559,,,,,,
D3d,0.893399355,0.036444531,,,,,,
D3d,0.636578598,-0.084513749,,,,,,
D3d,0.530904698,0.125420559,,,,,,
D3d,1.05E-09,-0.814691469,,,,,,
D3d,1.89E-08,-1.13917626,,,,,,
D3d,1.67E-06,-0.822755791,,,,,,
D3d,0.36912888,-0.264670302,,,,,,
D3d,2.08E-28,-1.445020403,,,,,,
D3d,0.0044519,0.869885985,,,,,,
D3d,2.61E-16,-1.486068862,,,,,,
D3d,6.11E-11,-0.868581232,,,,,,
D3d,0.780346827,0.042893098,,,,,,
D3d,0.139801369,-0.194061625,,,,,,
D3d,5.32E-58,-2.284833479,,,,,,
D3d,0.00453205,0.734129662,,,,,,
D3d,0.084829879,0.368651179,,,,,,
D3d,2.80E-16,-1.883796,,,,,,
D3d,0.517085852,0.182294327,,,,,,
D3d,1.84E-07,-1.778748014,,,,,,
D3d,4.89E-19,-2.717068917,,,,,,
D3d,0.000836267,0.524230313,,,,,,
D3d,0.175893403,-0.217101593,,,,,,
D3d,0.039028178,0.536613187,,,,,,
D3d,0.035893528,-0.808177037,,,,,,
D3d,0.002134074,-0.511753116,,,,,,
D3d,2.51E-10,-1.101263254,,,,,,
D3d,2.62E-29,-4.343211326,,,,,,
D3d,0.698168316,-0.062802793,,,,,,
D3d,1.59E-60,-3.463218351,,,,,,
D3d,0.001804177,-0.546887762,,,,,,
D3d,1.71E-60,-3.15256177,,,,,,
D3d,0.939518936,0.01736002,,,,,,
D3d,0.854862201,-0.092867885,,,,,,
D3d,0.000295747,-0.710742901,,,,,,
D3d,5.89E-11,1.124789517,,,,,,
D3d,1.60E-07,1.982500125,,,,,,
D3d,0.00137693,0.402297831,,,,,,
D3d,0.35113245,0.190642143,,,,,,
D3d,0.816595313,0.035559884,,,,,,
D3d,0.036508776,0.270497533,,,,,,
D3d,1.40E-05,0.575228179,,,,,,
D3d,0.18544845,0.296156984,,,,,,
D3d,1.77E-14,-1.164192584,,,,,,
D3d,2.85E-08,0.923411243,,,,,,
D3d,1.08E-14,1.899882187,,,,,,
D3d,0.676577785,-0.516102579,,,,,,
D3d,0.349790656,0.175226378,,,,,,
D3d,6.87E-08,-4.738661458,,,,,,
D3d,0.885336416,0.039616945,,,,,,
