"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
"camta1(1of2)",0.00531001423368923,0.00701592992089809,0.00082567430856357,0.00193513324575555,0.0027803246327355
"pias1(2of2)",0.00655535713501536,0.00273723555282958,0.00225176441418266,0.00395539535973567,2.75169686608121e-05
"cdca7l",0.00822831467730805,4.19668744492725e-05,4.17975434448161e-06,0.000846059926461861,0.000649734064440873
"abcc1(3of3)",0.00685992433277854,0.00158526993451534,0.00340700959576836,0.00216752714571835,0.00414129040016432
"wdr75",0.00623878680205502,0.00828886715695103,3.08798026076801e-05,0.00194275814764681,0.000341711338953062
"srp54a",0.00457908770790728,0.00344061439857593,0.00198950585269562,0.00891976566931994,0.0116724294258299
"mrpl1",0.00783343136172437,0.000322959675712499,0.000272399250129663,0.00221164758190956,0.0020504456477789
"med20",0.00753921376541229,0.000763393792990432,0.000563369792865767,0.000800717188062627,0.000951976594425995
"kctd9(2of2)",0.00765236316989164,1.66259775558006e-05,0.000307340267848893,7.79604792937598e-05,0.00204983228575175
"slc18b1",0.00349161231033649,0.018910404396218,0.00230872628590579,0.000537999544821469,0.00200838053149343
"rlbp1(2of3)",0.00255714762684859,0.001038818612828,0.0123739456508806,0.00334120606225969,0.00174013288407306
"ano10(3of3)",0.000399461021417394,0.0220294042521112,0.0130375528057603,0.0106832424098653,0.0019090851239178
"rccd1",0.00650771498561352,0.000201983825622428,0.00580756910218143,0.00347619998464652,6.01585370695337e-05
"ttll9",0.00242652566378859,0.0120818039246842,0.000579946059307741,0.00343158793336469,0.00224326400551489
"khdc3",0.000436135394900613,0.000209408812643023,0.000731892623597808,0.0328897035575288,0.000188959311522371
"draxin",0.003891249187736,0.000511405900363652,0.0236721196020163,0.00262732232051797,0.00992302135797923
"tmem74(1of2)",0.00506121330785928,7.25135454086449e-05,0.0124364679952439,0.000950581039144832,0.000187587845931604
"cacna1d(5of5)",0.00313301564945288,1.18310537387217e-07,0.00173899443210625,0.0147999115348855,0.000239127184589541
"stub1",0.00660954723765353,0.00752193399354022,0.000561395247652241,8.97225413980379e-05,4.62102371711252e-05
"fbxo32",0.00802204362695141,0.000152477038300754,0.00185271878197324,0.000212558908159197,1.48359410069852e-06
"ppm1d(1of2)",0.0067049058314622,0.0045308575623334,0.00174185854783152,0.0036925019068222,1.57917066557726e-06
"apof",0.00228773347324506,0.00745156482491731,0.0266946450083022,0.000312112574132259,4.10582807423443e-05
"phyhip",0.00526186707859694,0.000533523664364805,0.00147576662831902,8.77922171059446e-05,0.00161352845530089
"cfhr1(1of2)",0.0037202636797121,0.00016774121277061,0.000967786861413165,0.00218443921441938,0.00231905643973729
"tbc1d10a(3of3)",0.00804074284976798,0.000231245898249225,0.000393565616245211,0.000108321849958269,0.000171611250910165
"c10orf71",0.00116683488473884,0.027007417177699,0.00123554111901251,5.50914065161785e-05,0.000442095912154472
"mfap3l(2of2)",0.00390463046852961,0.0115640747062351,0.00445595539634305,0.000123835700001889,0.00102616895756144
"ebf3(3of3)",0.00577363327459063,0.000375523573552948,0.0107141567465222,0.000311968701941511,2.70425403458688e-05
"pard6g",0.0058508971471291,1.11590789231058e-05,0.0092539304116047,0.00474284156202951,0.000107346621642323
"hps3",0.00762121294300091,0.000517038865295684,0.00335400676349101,1.15804995674343e-06,0.000491002068840456
"nat8l(2of2)",0.00809378005011702,0.000530924017892676,0.000673536314980591,0.000186500605665542,8.42319401181471e-05
"jtb",0.00555503891513619,0.00196761105398587,0.00862849941228968,0.000253322985129976,0.0145336404889113
"sec14l2(2of2)",4.69516618371281e-06,0.00314146890648607,0.0173462899037275,0.00150803136073797,0.00509699904726506
"yrdc(1of2)",0.00672558128953904,0.00431694015469228,0.0013958009415158,0.00159278626557932,0.0019909665651669
"adal(1of3)",0.00460536914304045,0.00202529301692042,0.0058007455961294,8.9192575214716e-05,0.0370157330882537
"ppp1r1a",0.00664178384403829,0.0020841396738108,0.00640820771400107,0.000549083589133689,0.000401795580096261
"sgcb",0.00650787040577867,0.00193099370231008,0.0075919362777646,0.000169407109010007,0.000152362694184933
"march7",0.00227474701765192,0.00549580328890513,0.00143630581729579,0.000690034444660544,0.00495965140294844
"tollip",0.00789589976748303,4.0993094485012e-05,0.000861065586171879,0.00195515419705157,0.000135844497716958
"pkd1l2(5of5)",0.000208564872745713,0.0216404729984425,0.00523890247892271,0.00101459716615717,0.000390867961180627
"apoc2",0.000164962625792282,0.0183514802274521,0.0111757172081043,0.00528361430202638,0.00066174505330312
"scn4b(1of2)",0.00282772542699209,0.000110938067585358,0.00729924557953645,0.000557588321731849,0.000818797914560369
"hoxb1(2of3)",0.00679008392784686,0.00605925947542153,0.000271887333558644,0.000958945530227013,0.000802705955710381
"LOC107372801",0.00262014182779955,0.00669051202393893,0.00329985652791378,0.0024008295825891,0.0118682333832729
"sirt7",0.00800653106742125,6.43073346160783e-05,0.000125441795701575,4.64274086964458e-06,0.00125633055790468
"ubxn11",2.61734006060126e-05,0.0280769697065557,0.00164323781313794,0.00311272151504676,0.000194718027359767
"plcd1(2of2)",0.0066974471759805,0.00460338271881679,0.0023473497029728,0.00372943325381082,0.000378524674887423
"dnajc15",0.00570138736708222,0.00363365549996361,0.000259817698736316,0.0131130843273598,0.004692401518102
"cacna2d1(1of2)",0.00163017144613907,0.0201422041386195,0.00847877501427435,0.00117730088286087,0.00758089454785574
"pawr",0.00310968115584125,0.00487377993231763,0.00675953326559801,0.0049295381671585,0.0311257464545431
"slc24a5",0.00127039282198967,0.0216616277953485,0.0115092707668999,0.00194627385830923,0.00266727650343562
"slc5a7(3of3)",0.00291284739845404,0.0202491480055007,0.00338053360926142,0.000414117573882062,0.000126476801275744
"clca3b",0.00208212621296458,1.97328915288332e-05,0.000440163405338681,0.000232542817109083,0.00839958633268332
"pcdhb16(1of3)",0.00560515623116719,0.00730889745242496,0.00287816789099908,0.000668863041409036,0.000603810536838623
"slbp(1of2)",0.00818725703162741,0.000115093734708963,0.000125175864096856,0.00130873591823236,9.82363425972143e-05
"gfpt2",0.00123960091617038,0.0062245249516068,0.033372465165752,0.000102048747775724,0.00245088281609723
"slc9a7",0.00621361442042542,0.000503300734199531,0.0114701980137898,0.000893113794687128,0.000503151473343424
"erc2(2of2)",0.00264523408820368,6.09613380016981e-05,0.0343564834360909,0.000672338607127994,0.00255446028479698
"hist1h4c(4of12)",0.00807654035304353,0.000779955906108608,9.82871558975731e-05,0.000990942013471524,1.83395883428595e-05
"tmf1",0.00156406779785183,0.0036625831511224,0.0289541050289824,7.98166751933049e-05,0.00805875030837304
"gpr176",0.00182979533809655,0.0044614451118838,0.000845321529138507,0.000941220697959409,0.0444143692462384
"pgrmc2",0.00814640080658106,1.40190589697408e-06,4.72085172357807e-09,0.00139721637342572,4.36470577408375e-06
"gnat1",0,0,0,0,0
"ehmt1(2of2)",0.00688213264618602,0.00581010878641165,0.000463188705344445,0.000741927417376535,0.000964170855561233
"prkag2(3of3)",0.00396201468417945,0.00269824132390117,0.00118748510645105,0.00179843473030906,0.00708529518244262
"kcnj3(3of3)",0.00149151522272637,0.00051754829341893,0.00439995013952983,0.00564244446271279,3.13169954776293e-06
"cthrc1",0.00794468912132652,9.59486268439364e-06,0.000437876383914826,0.000858347716130924,0.000563884058093221
"gsx2",0.00677375587952768,0.00379219902850447,0.0025328957763869,1.00835467895483e-05,0.00162105224888501
"ngfr(2of2)",0.00613413412996625,0.00453424556385276,0.00209754085525513,0.000578594418312141,0.00468133716050242
"slc6a11(2of4)",1.15338432999193e-05,0.0123603523152281,0.000724560674421975,0.00693630795828699,0.00486495145874959
"tlr13(2of5)",0,0,0,0,0
"apoe(2of2)",0.000217501211984594,2.66132630942182e-05,0.0123865231781073,0.000280289618928299,0.0241089136669705
"znf235(29of148)",0.0063227030718463,0.000754606345074487,0.00450063751663414,0.00425518908840638,0.00169046889580451
"erbb3(2of2)",0.00144273050788796,0.0193215284828599,0.0155170143878186,0.00070272758289801,0.0030314189527521
"slc7a2(2of3)",0.00813393804525181,0.000329665466793687,4.08305347390585e-05,0.00136774186772724,0.000105475181670678
"thap6(2of2)",0.00481206646204383,0.00969431454419881,0.00116721895312936,0.00211933778209674,3.60322324469491e-05
"nfil3(2of5)",0.000555341418552349,0.00347037811841034,0.0330489458682596,0.00271289260057925,0.00447754254000898
"drgx",0.00174086876825017,0.00742601275214472,8.36117828764142e-05,0.0054792851399184,0.00653899286734122
"hsd17b12(1of3)",0.00296283238196247,0.0119222654295983,0.0173204606882078,0.00238017414854924,7.66801661958035e-05
"cep78",0.0079390060744094,0.000912187249408825,0.000243770822768705,4.43512261400137e-06,0.000128808031481271
"sv2a(2of2)",0.00769828493720977,1.18141104760279e-05,0.00214082025287375,0.00245749981434279,0.000326902022595865
"stra6(3of3)",0.00442736120477078,0.00121854122873793,0.0228889726115169,7.92444565129875e-05,0.000256984459001771
"ikbkg",0.00110220154154475,8.18126674422371e-05,0.0353687342048151,0.000727350401326257,0.00997692301875336
"znf235(95of148)",0.00595792019668831,0.00082722913216966,0.000268966279440513,0.00295475688557976,0.00016446924316919
"zc3hc1",0.0079820949808689,0.00146997452195884,0.000244800070646169,0.000109371153508112,7.94295480617778e-06
"bdp1",0.00715353595886886,0.00202887709426857,4.46927562856408e-05,0.007025811188707,0.000472585804396076
"etaa1(2of2)",0.00780732310432812,0.001547653862498,7.35606508136321e-05,0.00103689750798078,0.000232650805142102
"nim1k(1of4)",0.000499866335488436,0.00608600014150215,0.00104130294608296,0.000114568690999204,0.00345502495082914
"tmem60(1of2)",0.00587695428268859,0.00583525057175743,0.000223429345957785,0.00283151294936575,0.000834380192699386
"tmem42(1of2)",0.00106447753598662,0.0164877730401838,0.0087909282162684,0.00874680278108074,0.00239683893555274
"igsf9(2of2)",0.00677665397842523,3.28693910477571e-06,0.000876690425074903,0.00708673868369176,0.00119004343194361
"ndufa8",0.00736369741093968,0.00251028999797981,0.00257749966616826,0.000491619796340777,0.000629735273165232
"mrpl12",0.00815882341563707,1.49554796374046e-10,0.000317698962635129,0.00133758179063179,3.84395292199835e-05
"pitx2(1of2)",0.00613744986936944,0.00424813844221461,0.00618767208139076,0.000497840300478103,0.00355607204495958
"dennd1a",1.08554148341353e-05,0.0292037860375146,0.00973966473348753,0.00853081313035517,0.00119002782884532
"col5a1",0.00786910966098149,0.00192202807395244,0.000423166470510691,8.81571834966284e-05,5.56780809373132e-05
"chaf1b",0.00828944187179156,4.90161781043818e-05,3.51120875345017e-05,0.000131443682962681,0.000181851857525572
"mettl23",0.00775994834701511,0.00129945894355887,3.03715860527563e-05,0.000344525141023757,0.00212369570141495
"rab8b(1of2)",0.00491606060906552,0.00201658701355114,0.0141833812714524,0.00562470719074673,0.00224010064171786
"dna2",0.00809454877683241,0.000822920570958354,4.09819661260057e-06,0.000584217086803254,1.87736523482628e-05
"lmbrd1",0.0035542091639131,0.0151085866737277,0.00488126430804484,0.000163695471912267,0.00474829134672464
"zdhhc14(2of2)",0.00416940431215998,0.0107128182721049,0.000842617538343596,0.000601324764321545,0.00266827614928052
"atf7ip(1of2)",0.00703384723086138,0.00023084718795398,1.82966308564528e-05,0.0107392053709715,0.00479304138383391
"slc6a11(4of4)",0.000745873143459204,0.00830889465856674,0.00675697536363845,0.000402062166565156,0.0140411077819057
"natd1(2of2)",9.34369423023701e-07,0.0199535564027839,0.0256205941624345,0.00252514343897113,0.000318039928980284
"hsd17b12(3of3)",4.47578174802296e-05,0.012032058118172,0.00190157361773324,0.0023428424694523,0.00011644208152965
"pdcd11",0.000104621710151416,0.0314434757242373,0.00356316335250444,0.000391501866359028,0.00032597635482077
"rc3h1",0.00679207951855168,0.00198418775598685,1.91881512846241e-05,0.0114771665986172,0.000941366640491587
"mtch1",0.00673638300786935,0.00462508962309876,0.00193743467744545,0.00285782559654512,0.000716707595068495
"hla-f",0.000197219533143304,9.57592593779839e-05,0.000330268765799732,0.00673999653303365,3.40006084356154e-05
"chrnb3(2of2)",0.00527117011446469,0.000955193898288282,9.93678854951208e-05,0.00455042722450717,0.00182399333812864
"setdb1(4of4)",0.00639831028542592,0.00836258228595711,1.65911023789308e-07,0.000216231743485242,0.00183085849340439
"LOC107377331",0.00112592457107219,0.00113179541937641,0.00161927410463116,0.00891056243778411,0.00293341998764588
"bub1b(2of2)",0.00758402539482487,0.0021676869620043,2.77074926554241e-05,0.000143711440825517,0.00413205399371714
"cryab",0.000368750542584426,0.000860258248356929,0.00867700188280934,0.00269908514654851,0.0155625129379322
"alkbh3",0.00792159936965008,0.000326230952073765,0.000140142825818517,0.000720196033011987,0.0038742003511088
"rxfp3(5of6)",0,0,0,0,0
"ttll5",0.00472494822830671,0.00688254873223035,1.8600997624326e-05,0.00587186585764902,0.00321227362047962
"nup107",0.00821327857209736,0.000207786527208924,1.83040327400997e-05,0.000939949925756923,0.000185033479616148
"lrrc10",0.00652572420255787,0.0011950980498649,0.00452015217482494,0.00114888308993352,0.00327644397315589
"rax(3of3)",0.00754154962180521,0.00146177686790861,7.49020015692801e-06,0.00155800859754939,0.000216419547083552
"wdfy4",0.00543109640317929,0.00331993598265486,0.00630300529970005,1.36305557846797e-06,0.00016213930484075
"slc30a2(1of2)",0.0063596613692295,0.000438471953094549,0.000543499599465968,2.66222363410227e-07,0.0102087273685756
"gmeb2",0.006631935642076,0.000883088792387413,0.00212168102987607,0.0110936881099772,0.00061801333175128
"trim54(2of2)",0.00137057190561285,0.0222133889033773,0.0012796198586081,0.00397934181005948,0.000368964432114441
"LOC107394637",0.00809438443896177,6.75460780458382e-05,0.000420155128842034,0.00184079931103654,9.47974614577319e-06
"lrrc28",0.00654976996338886,0.000118434267476016,0.00713002971577417,0.00417109586020648,0.000165862105355725
"rspo3(2of2)",0.00639166829951847,0.00305092569629475,0.00468840149792221,0.000611139616874802,0.00546049189978726
"mid1ip1(3of4)",0.00337824372491753,0.01701974442259,0.00603837883247719,0.00069812554866028,0.00183553251532004
"lao1(2of3)",0.000416402983140456,0.00538924815279609,0.00347411281298546,3.54647820847701e-05,0.0201595166667889
"dnmt3a(1of2)",0.00685279616622482,0.0030920950064292,0.0057605436056729,6.41465069892584e-06,0.000190571404363496
"slc7a4",0.00634853819921262,0.000374914022826597,0.00144993600958467,7.31812560226012e-07,0.000123329130053648
"son(2of2)",0.00740516749840198,0.00387759713299158,0.000244201926487653,0.000330791349696238,0.00140098060815433
"c7orf73",0.00725253086443706,0.00175247242863334,0.00012881556324949,0.00143006470766084,0.0041992765449334
"dnali1(1of2)",0.00736970355144979,1.64531482391522e-05,6.49116292690879e-05,5.98508659469142e-05,0.0052965003239093
"wnt3a",0.00622420935567186,0.00101378581453886,0.0104932301450418,0.000588335455459304,4.44378163779228e-05
"ruvbl1",0.00796047170530044,0.000299729622370678,0.000114669093229177,0.00345589036360304,0.000419458382852444
"clasp2",0.00746067419833281,0.00121849059118875,0.000148548064447022,0.00458494769629531,0.00114092526975582
"slc45a4(1of2)",0.00479408823822292,0.00427091186121491,0.00991902581373937,0.000287942653847588,0.00130257776492129
"cttn(1of2)",0.00432404974806897,0.0112563953842608,4.24647636296711e-05,1.31009602816653e-06,0.0137836754915435
"LOC107388682",0.00539206964781593,0.0013026013246858,0.00764634439931864,0.00203644945864578,0.000952473190225385
"art4(2of2)",0.00189904619302082,0.0274430164351494,0.000975753872262845,2.57988186875035e-06,3.38385917910733e-05
"LOC107383192",0.00812272387289438,0.000387859439374028,0.000535261883831897,4.7802124777017e-05,2.36065147697233e-05
"LOC107374011",4.1823666307412e-05,0.00697287122093875,0.00321710877184918,0.0518969736470703,0.000137893759940705
"nop9",0.00679634251598996,0.000861937249760885,0.00076143536494153,0.000313661901034895,0.00754803479815667
"slc25a44(1of2)",0.00699197943622037,0.000127564743336572,0.00808203582934443,0.000127662925690578,8.1615387353563e-06
"gcnt2",0.0070714428562767,0.00342948280088072,0.000390156753961234,0.000133478222303363,0.00292409311814785
"LOC107374475",0.0057822798414334,0.00499926804620879,0.00198551852072768,0.00132093070010924,0.00588484293967464
"fam213a(2of2)",0.0068841695241259,6.8723375151066e-07,0.000924403263351869,0.0111492510510459,0.00432878351767093
"cxxc4(1of2)",0.00110088099691497,0.00101391227952613,0.0195372107639944,0.000206192440655761,0.0122032647523998
"krt8(1of7)",0.00172088167582562,0.0202480055315098,0.0155041334642168,8.58266536636161e-05,0.00221464191963795
"tmem238(2of4)",0.000610926031318023,0.0150195283460376,0.00115166679593137,0.0342352704885335,0.00679146269067214
"gabrg2",0.000533996734151371,0.0105781715490995,0.00859788572580663,2.78241372001527e-05,0.000651153265536827
"grm2(1of2)",0.000245923846456089,0.00649248508071804,0.00274333985880352,0.0361619872786009,0.0210877146302984
"slc1a3(1of3)",0.00603977571701229,0.00913062201616674,0.0020156540476436,0.0003125142560775,0.000626658106040583
"otud3",0.00815290928190208,2.36081232621487e-05,0.000251400371666751,5.0103560408893e-05,2.88379412708255e-05
"tmem147",0.00807223333734962,1.71613953145709e-07,0.000267444170756875,0.00136164467038354,8.67871345522318e-05
"plekhg4(5of5)",0.00631264438094561,0.0023815325931936,0.00536939690582799,0.00462141754931705,0.000237599298683216
"znf740",0.00777733837189052,0.00112875184461852,2.98710917857824e-05,0.000106268621875143,0.00333904988623966
"emx1(2of2)",0.00193440613909606,0.00320793825869089,0.000139335363587946,0.0367442016987424,0.000908509561896666
"pdzd7(1of3)",0.00291138107195441,0.00704958101163518,0.00580871684033373,2.05060764219175e-05,0.015203061147444
"notum(1of2)",0.000556221841843412,0.0203653978284587,0.0219914522723983,0.00257202340489192,0.000209359648664973
"olfm4(1of2)",0.00161116057529559,0.00734766779212577,0.00113250048215696,0.023131519004664,0.00164409313074372
"stk19",0.00626320296007012,0.000664888742808173,2.05500853386783e-05,0.00083580935239354,0.0197584435660553
"fgl2(3of3)",0.00339351702574962,0.00115410724852901,0.0222016258967745,0.00229557949970884,5.37024441388923e-06
"rnf25",0.00332158875039419,0.000178713977247677,0.0163034132005275,0.0053469131438269,0.0253184788202184
"nmrk2(2of3)",0.00137520283924194,0.00168750105488194,0.0385566588362075,3.04506259385025e-05,0.000762347122236802
"znf235(132of148)",0.00700555964483566,0.00504624224938517,2.58885628497912e-05,0.00135902517954256,0.000367558571855712
"pigx",0.000263312584867811,0.0125771212896762,0.00838363238768983,2.56762163621872e-05,0.0147690827742692
"phgdh",0.00785983109866035,5.88336253661037e-05,0.00128113730766614,0.00195595893809491,0.00022454036224702
"marco",9.85396808867974e-05,0.00891474881258019,0.0177286743994626,0.00229394598909522,0.00688861883649356
"tmem243",0.00812914533997673,9.01726095865744e-05,2.12276861326561e-05,0.00214281168384524,0.000159483627081739
"uggt1(1of2)",0.00820699028127065,0.000455634865439311,0.000142545350061511,3.37972488776533e-06,1.8376903238926e-05
"pbx2",0.00676371518341803,8.60108806161767e-05,0.00277764217685314,0.000147550214068202,0.00452541212266196
"me3(2of2)",0.00329454916101863,0.00166191320784971,0.0158903724740968,2.65846818620168e-06,0.00276306358965076
"hnrnpa1(2of2)",0.00433064149924313,0.000127160596980551,0.0124810946576624,0.00349828345741299,0.0139041423234292
"leo1",0.00812632978880348,0.000300505278242756,0.000440098380764059,0.000816736805935614,7.96045143021362e-05
"trim16(5of15)",3.16023618043911e-05,0.00597517654694678,0.00498064011876728,0.0277600072457391,0.00546961189797587
"pid1",0.00695118590897551,0.000269306200430002,0.000115998440309658,0.00243180950233914,0.00829159182823909
"tlr1(1of2)",0.000318112640438204,0.00914540509216775,0.00109827976547358,0.000586280452938288,0.0485486972492106
"znf595(10of11)",0.00809299880150896,9.19339395332412e-05,4.06096398125888e-05,0.00161793895321139,0.000168782820439735
"fhod3(3of5)",1.77477083811444e-05,0.0208425160613167,0.00873641577261814,0.0211053701831632,0.00213742061540922
"nxf1",0.00765976009872021,0.000527272570177104,1.20017754740122e-08,0.00109019242393063,0.00159102248978557
"ifit1",0.00553343617751237,0.00516399867311616,0.000104564424538101,0.000336018676498217,0.000231646036520125
"rcor3",0.00121922031304577,0.0137796832864756,0.00963014481904084,0.0152622331189606,0.0189550572134195
"rtel1",0.00828304616769155,0.000100459984704243,9.06116550027861e-06,3.50260408218561e-05,4.95505709062043e-05
"chchd3(1of3)",0.00540180061487896,0.0113114928005504,0.00179399192028807,3.64949157289261e-05,0.00335174580137124
"spata22",3.43567648369302e-06,0.000337809591976336,0.00507884827660321,3.44270525119892e-07,0.00540750501770744
"rnf115(1of2)",0.00520636183613463,0.00319629284798384,0.000185533062148055,0.000776133381747012,0.0214487005451581
"pkd1l2(2of5)",0.00053777219218924,0.00452409429045935,0.00536312077273643,0.00198823471343775,0.0319604713081192
"cd200(4of4)",0.00785929730044052,0.00139763795369254,0.000496417284329024,6.82970345151663e-07,0.000256861389717024
"sco1",0.00768519662682349,0.002054407334416,0.000469591192909737,0.00143766667285275,0.000150574171164489
"wdr37(2of2)",0.00319358277591774,0.000526680609028813,0.00143586970319264,0.0250328710391133,0.00462579768671272
"or10ag1",0.000822444314797457,0.000535540343923693,0.00998186283166765,0.00134260440927674,0.000178070973037741
"mrc2(7of12)",0.00128639328174851,0.000155463130167827,0.00774878057319228,0.00594254033107197,8.5388892398033e-05
"nipal4",0.00631374159861234,0.00153983088017365,0.00423898048832378,0.00111511522613417,3.92001041999132e-05
"rnpepl1",0.0081125966794264,0.000454488281996709,3.74568364667473e-05,0.000913119555433665,0.000610188809118446
"mettl1",0.00782206917085578,0.000759455022846599,0.000201828207100047,0.00254609407721834,5.05794468460375e-05
"git2(2of2)",0.00454319793649379,0.00334934511000947,0.000180742077637228,0.0189370719746234,0.000443621440373666
"stradb",0.00503865881924639,0.00467185813788588,0.00300419821902709,0.0162839768197449,0.00361627643349042
"zfp513(2of2)",0.00794463593135483,0.000558277140648078,0.0011277647067656,0.000448143952641426,0.000186392849703557
"pfkfb4(2of2)",0.000345550627615616,0.0386558955457773,0.000144876065907188,9.66195899327605e-06,3.30826131159485e-05
"gtse1",0.00782985117219135,0.00118986519406899,0.000119094267890475,0.000141202067798378,0.00394618390740353
"sh2d7",7.00778058615657e-05,0.00186680983352888,3.48105007833052e-06,0.0291529448978676,0.000322402840415801
"znf846(5of13)",0.00675248761386999,0.00527025051080442,0.000445343697019642,0.000236238201934987,0.000923702652060296
"rac2(6of6)",3.84669917202672e-05,0.0308322934029004,0.0019374480778859,5.59779993923016e-05,0.0053935425846975
"hn1(2of2)",0.00783180996663056,0.000109836514245681,7.31923975811796e-05,0.00218055452953882,0.00192917269452668
"gtf2ird1",0.00795833251191919,4.38293714179235e-05,0.00128084860719633,0.00075060210188017,5.47268056523442e-05
"ankrd6(1of2)",0.00225134148479432,0.00834663274367814,0.0179710580330108,0.0161360834517053,2.99477769581077e-05
"patl2",0.00303976770704533,0.000938574228997597,0.00311711465029559,0.00443477897954565,1.94890246101332e-06
"hip1r(1of2)",0.00517057219914073,0.000935877258340877,0.0128917330111033,0.00170545809151596,0.00586650496772677
"nanos1(2of2)",0.00781677840118741,0.000726766015569635,0.000425348279989027,5.81754446070955e-07,1.06013925551901e-10
"pitpnc1(1of3)",0.00448041225045628,0.00730588004848975,4.50459093862453e-05,0.00129148715087838,0.000618791779190537
"LOC107396753",0.0059579315292802,0.0101025820866193,0.000514714030593818,4.67253651738997e-07,0.00300002205132585
"stag2(1of4)",0.00670278099493106,0.00403911596924966,0.0016149752953087,0.00289464866785153,0.00411642160078057
"smpx",5.27763855258585e-05,0.0237293181457666,0.00602775766563527,0.00274985659978547,0.0273739096227744
"arhgef3(1of2)",0.00479050962465197,0.00563065463513057,0.00995122147252979,0.00292774342885222,0.00261564971089562
"adra1d",0.00406608333638735,0.00324908396229128,0.00224191583771979,0.00268469584301961,0.000596411485017747
"tomm70a",0.00785991872535971,0.00132513545065767,9.37831640763029e-07,0.000616427886185008,0.000891513607301405
"pecr(2of2)",0.00612275777319501,0.00449382296214571,0.0043477564072972,0.00142665624918426,0.00292802751455423
"thop1(3of3)",5.24833797004594e-05,0.00912760055900496,0.0196473642931906,0.011352162570089,0.0247940935547506
"srsf1(2of2)",0.0079027815419144,0.00194230542316145,5.73321964622191e-06,3.2326052258978e-05,0.000125709376236309
"dkc1",0.00464269200396053,0.0105724506495299,0.00379273870518756,0.00808587303672234,0.00325998523185103
"tcn2",0.00760599560415672,0.000186448811560819,0.00351045332554633,0.00132423871900103,0.000491376316956974
"tmem56(2of2)",0.00143354940976974,0.00240679399402743,0.00491107163367196,0.00212392550337871,0.00096605014160986
"itpr3",0.00674600314307488,0.00644724121580255,2.21425407628007e-05,0.000392084426026209,0.00199586182418028
"plxna2(1of2)",0.0080368835306496,0.000621310934557472,0.0011901866179632,3.27384142540738e-05,7.32597711096499e-05
"emp3(1of2)",0.000240977538671797,0.0114264508439743,0.00313566719260826,0.00617675208911879,6.4037877593388e-05
"myl3(1of2)",0.00154442706711034,0.020004990658912,0.00144956006596076,0.00266604864642637,0.000511596055278826
"gnrhr(1of3)",0.00020981861479923,0.00431804753511265,0.00245307909724985,0.00469536000221477,0.00150045735175223
"trmt10b",0.00722833198070471,5.00326023882176e-05,0.00485691186359354,0.00139612995730178,1.25953818269807e-05
"slc29a1(2of2)",0.00212964134771974,0.00282911754130959,0.00138289982839888,0.0127557550188537,0.00018437191811719
"rmnd1",0.00627916473375505,0.000185196326869728,0.00750184996898497,0.00127343156883006,0.00401880323293229
"rab5a(2of2)",0.00268288775188533,0.0145900847503032,0.000337474049085766,0.0168234121071284,0.00127801720395841
"zc3h15",0.00757048881963376,0.000367079100536412,0.000456516133200221,0.00607215286911955,0.000450794312330872
"bahd1(1of2)",2.75536407982412e-05,0.00359519418907821,0.000254182803845083,0.0694613887497956,0.00063828101354378
"sh3gl1(1of2)",0.00785529986565892,0.00154077285982151,0.000372220469377845,7.10572687154329e-05,0.00061594131598451
"unk(2of2)",2.56240894488478e-05,0.00747407534174565,0.00381087023877372,0.0281887522373352,0.00576498563811875
"nsun2",0.00787158772658107,0.000914270936641026,0.000614456532973892,0.00106317255492924,1.47944700523029e-05
"stat3(1of2)",0.00372976834294861,0.0170821473932683,0.00115201944805112,1.93583148910861e-05,0.00937848023666494
"LOC107383568",0.000183198063387366,4.79215803027647e-06,0.00887808508707802,0.000819574553663334,0.0230806022107589
"epn2",0.00743017303704164,0.000585639037933168,9.19053596794492e-05,0.0037930629557859,0.00526480220952195
"nme6",0.00807927542409148,0.000262187499523278,0.000403398803173208,0.000271354003199605,8.4482333218492e-06
"tm4sf5(2of4)",9.0126373584571e-06,0.000128861226079629,0.00250167322696046,0.0189034716193929,4.43651818599701e-05
"ncan(6of6)",0.000388693648857819,0.00911276858794215,0.000591039100830257,0.0332791612646903,0.0240001486570139
"mcmbp",0.00547722813247277,0.00414913452171157,0.000270666901830594,0.0138447393647774,0.00657754911438004
"zc3h13",0.00815261229547147,0.000198395272969106,8.32453288955504e-05,3.0043492022425e-05,0.000289575571690236
"erich1",0.0065931551176317,0.000880659149649073,0.00713768429034528,0.000565501364716725,0.0063024740628697
"pabpc1(2of3)",0.0068636663964772,0.00490305288109544,0.000936773835253846,0.00355616425132695,0.000421619832308185
"sox17(3of3)",0.00256429542305415,0.00118932510168871,0.0233424031485513,0.0020209144282463,0.0218944547013275
"myct1(1of2)",0.00346431777727571,0.00165682513335494,0.00591509830197432,0.00225148930419141,0.00159298145061342
"pkn2(4of6)",0.00430390657677897,0.00320297125236802,0.000188956429507765,0.00793804632477262,9.92392654332652e-05
"dedd",0.00663448058220292,4.65520671990029e-05,0.00274082705152702,0.000288250200213927,0.00262292478317797
"cog5",0.00408819868759298,0.00793620915424638,0.000211475099471083,6.22646754758005e-05,0.0301047595772213
"dlgap1(3of3)",0.00312815934745913,0.000390242387014549,5.58708696868361e-05,0.00027372104529428,0.00139251035389735
