id,PreD_Lib1,PreD_Lib2,PreD_Lib3,D3d_Lib11,D3d_Lib12,D3d_Lib24,D6d_Lib14,D6d_Lib15,D6d_Lib16,D1m_Lib18,D1m_Lib19,D1m_Lib26,NonD_Lib21,NonD_Lib22,NonD_Lib23
acat2,13.22507828,10.89606775,13.25450821,5.191839692,2.749037642,2.464399313,2.931888991,2.393520124,2.207841373,3.185695423,4.455158577,4.116318058,12.19939017,12.8153548,15.13857858
acbd3,25.33501229,20.76585946,16.48908877,7.082397948,8.458261195,7.471149457,7.139979445,8.107724718,9.379264377,8.014397817,11.42753721,10.60543131,19.6388035,21.00095819,21.40587192
acbd4,7.478122455,6.925790749,6.116973111,3.62175365,3.432940248,3.489251877,3.724594917,3.987155959,3.934888009,5.253484885,5.27597344,6.175463557,7.810928785,7.945501074,8.09793996
acbd5(1of2),9.974710984,10.92458803,12.23132879,31.16690809,31.8160383,29.19869387,27.00432458,29.51797965,30.23845138,28.95787828,39.438297,33.50524393,8.745180817,9.391191427,8.482539981
acbd5(2of2),5.182131112,6.105879171,6.914399929,4.461149593,5.639290771,4.051624085,3.814430336,3.176514863,3.085051848,2.521693069,4.559996496,2.947637719,3.482241898,3.189752716,3.064956502
acbd6,21.43834465,22.14185363,21.51219987,24.90257933,23.80420095,20.86755702,20.25205863,18.78691027,18.72199515,17.05556996,24.6834281,25.48051505,23.39185454,23.49299728,27.51580654
acbd7,13.00970802,20.7627422,24.13678348,28.9607628,25.91162118,21.16008197,19.03051653,22.69583428,26.73681043,4.048783623,8.514339718,8.218721382,78.74767759,78.4098964,97.98817057
accs,4.504147334,4.123447884,2.986649346,2.082926994,2.843523946,2.656392667,1.790238952,2.496423071,1.775393526,1.032554943,2.174978462,1.192893795,3.542963455,3.882398104,3.957635119
ace(1of6),2.859295318,2.286345226,1.818482102,7.763523515,4.045069653,3.248290041,3.197443933,3.948134052,3.758542028,1.015181774,0.223919567,0.604118194,4.034579896,4.387147493,4.563475254
ace(5of6),27.78780276,10.11469115,8.463576121,85.44790793,47.99073107,39.61652931,34.59980988,37.45071539,33.38704252,4.080631898,2.433786582,3.943466138,3.53669488,3.174690425,5.645786292
ace(6of6),2.982392649,1.938251894,1.118657821,7.834904572,4.861147089,4.908625338,3.196783247,4.71380163,3.42218278,0.979665081,0.264846835,0.891660214,0.41687219,0.693831298,1.11357062
ace2,0.938443994,0.695138587,0.69793742,0.821338122,0.690823051,1.242941724,0.732652019,0.58956152,0.936804323,0.524938319,0.483010575,0.641470667,0.877748481,0.848891136,0.592053658
acer1,0.196744903,0.229807641,0.427084806,0.213299964,0.286275543,0.161491904,0.30106971,0.372807172,0.137340799,0.069549544,0.201522387,0.037187827,0.556198151,0.566051103,0.421943879
acer2,13.87045587,11.92477501,12.83132047,11.50967679,12.11921905,16.55280306,11.60339118,12.74808981,13.35123934,14.77547571,10.66576923,18.42434514,15.47618207,11.56907436,8.661240592
acer3,1.944774955,1.704830494,1.957523505,3.031042236,3.015588312,3.200002026,3.701014731,4.061861563,3.729630613,7.904693332,7.329265136,6.889346684,1.741138214,1.449845996,1.374881732
ache(1of2),1.698861657,1.944941391,1.862222564,0.844492336,0.930563708,1.29258276,1.264038255,1.03299436,1.221617077,0.749390085,1.378560143,1.487784413,1.751142599,1.671412494,2.163614773
ache(2of2),0.039357327,0.03446234,0,0.440643211,0.230071875,0.310675089,0.26355241,0.538253629,0.248011459,0.083640733,0,0.267619688,0.759464277,0.472717164,0.420841747
acin1(1of2),68.5940558,70.83857109,47.47259255,26.29497862,33.21198975,32.4408715,29.41119948,30.01972159,30.71533695,30.23829076,35.82001915,35.9162914,66.29404194,60.67255235,62.35731769
acin1(2of2),39.49381117,36.71912515,27.65904329,21.20021519,26.00879367,22.82670568,17.7046265,19.66698938,22.18473678,19.73220381,21.15274507,20.36593808,42.95023834,42.54102299,39.00090243
ackr3(2of3),5.521422269,5.904991537,6.092569103,4.751975134,4.890594579,4.060404998,5.179562056,3.236293511,2.879652051,3.753142317,1.531732533,3.222629878,6.756392162,7.047201794,6.477148129
ackr4(1of2),0.123563387,0.378080492,0.402785764,1.285751278,2.42898954,1.717205144,0.522198415,1.845915043,0.874155383,0.925264805,0.254713454,1.047717884,0.794090123,0.898137892,1.472204054
acly(1of2),28.47055775,26.41354424,25.99521049,13.70384258,12.15515415,11.70250104,12.82969977,10.75739048,12.4258221,11.03697525,13.30792407,12.6882577,29.10537325,30.63352369,32.30073247
acly(2of2),2.136302607,2.312280604,2.41739882,7.183883643,6.166352163,5.318522095,5.142912063,5.34473818,5.732918647,4.471308902,4.427433689,3.226921181,2.260983058,2.660635754,2.402219812
acmsd,0.643200747,1.078380871,0.698672089,1.109853941,0.71175323,0.743262638,1.218873871,2.087884179,1.133286966,1.773123619,1.213257262,1.152376071,1.709576359,1.673248587,0.911437459
aco1,22.81990108,23.14213969,21.23176407,17.63163112,17.05476961,15.01361735,23.15242401,21.75412541,19.76562963,16.96779647,17.64571889,13.84435866,23.29759201,24.57299122,24.82152946
aco2(1of2),96.42449242,87.25711577,62.67021812,22.23107639,21.82681678,18.55880692,25.10932999,24.23030156,25.81870169,34.07804378,31.37147668,32.24803028,109.3087772,112.6354456,117.6910664
aco2(2of2),1.85680069,1.27702417,2.928305722,1.820283197,2.333477849,4.848350455,2.410412401,2.877047864,3.660752649,2.352217853,2.269718939,5.408215677,2.196951025,1.729330813,1.769030463
acot1(1of2),15.69428527,14.74402022,21.12670822,29.29608442,25.71408227,30.07670603,34.63298687,32.99537665,31.45676975,31.48149845,36.35615088,34.29365296,12.15556138,15.20508382,15.040401
acot1(2of2),7.737320273,8.623556371,9.410845404,8.294070202,7.300341265,9.338156189,8.842436755,9.614922657,10.48237406,9.328831631,10.09796402,7.541677239,8.515603506,8.163317691,7.159482411
acot11(1of2),6.936202447,6.666478984,7.585241056,16.6063723,15.52241025,17.38662702,20.08406604,17.63214147,20.32629532,16.48159138,17.58235815,16.9847592,4.572613553,3.943206569,4.170071083
acot11(2of2),6.128472222,6.713554441,9.441079085,19.99345783,19.69432822,15.52669273,16.65442098,16.2357691,15.22188588,5.156253647,9.069069773,7.295835109,5.794077736,6.349093264,6.99875416
acot13,15.74714312,13.419126,14.3263551,14.72982167,13.04405817,9.95731763,19.07352864,15.11713911,20.8721181,27.07878651,56.95375481,29.52740696,15.5362148,15.82206747,18.88023874
acot7,0.387653272,0.726542084,0.360955055,0,0.57264497,0,0.140033541,0,0.195310692,0.059127435,0,0.187957174,0.938510911,1.065592432,0.558702419
acot8,6.205196128,5.550871763,6.3105231,4.277811237,5.394315305,5.278827431,5.114203334,4.635619214,4.577689644,5.557791087,3.276153222,5.875324709,5.512255469,6.25459946,5.546027069
acot9,43.63182139,44.47079063,53.15707287,108.5263173,94.64481778,105.1224764,112.6099157,126.8566426,117.7783387,122.9495684,157.6918194,132.6224406,28.70994162,32.833547,38.41178672
acox1,11.3923647,10.88514723,9.032507905,11.40331435,10.7514536,12.03973333,11.28193775,11.34032461,12.00730926,12.39541599,9.589962148,12.67299622,14.45303257,13.12314322,13.50119645
acox3,10.15304446,8.593716379,7.878921375,1.883833877,2.806990791,2.228129323,2.729450038,2.676606722,2.077091012,2.73947196,2.745791086,3.077978853,9.161172462,9.970080154,11.2733777
acp1,19.78510613,14.96255708,14.75885514,1.322196727,0.231639896,1.195553623,0.90444443,1.920174205,0.216852193,0.969380321,0.463409705,3.132921304,26.57176308,30.57640129,31.74324045
acp2(2of2),12.24079801,10.43254897,12.54575543,7.55818096,6.392677618,6.887910404,5.118227508,6.18014584,6.825490281,4.636881721,2.119093207,5.243938472,14.07069197,16.15703448,17.08554748
acp5,0.585962681,0.598195496,0.318190663,1.512185247,1.184955884,0.724557637,1.313317118,1.172747744,1.064504033,1.04066361,0.602265876,0.939800898,1.084624325,1.195547984,1.742052872
acrc,19.92933618,18.31898358,15.31998076,3.104413818,1.275059963,0.560307671,0.373539621,0.693475324,0.284060251,0.129302565,0.49922283,0.413520772,19.34670782,20.78712461,20.8008689
acsbg1,40.00395571,37.78301123,35.4949568,26.2258196,21.3905832,19.85559586,18.75864521,20.9759511,17.84542999,11.80686186,11.14749873,13.79648359,27.47886197,28.45474525,31.75922201
acsbg2,0.085688163,0.205828858,0.162087294,0.157592671,0.384879184,0.251233218,0.159595961,0.193123797,0.074116974,0.588798404,0.371723936,0.46259301,0.349842967,0.224259891,0.25319335
acsf2(1of2),10.1577468,11.99598974,13.92965983,46.69507552,41.13664194,41.73901155,49.38711201,49.98013367,50.28579151,63.49528659,60.77603003,56.48944393,12.38931926,13.49726332,14.20530128
acsf2(2of2),0.259940774,0.234196885,0.405551239,0.345888906,0.27086359,0.109825104,0.34148728,0.042273898,0.162329835,0.332312554,0.162548131,0.288627132,0.716551355,0.615662903,0.337216413
acsf3,6.66012471,5.944839707,5.387665522,3.772794917,4.098829247,3.706081488,4.027247781,3.780799489,2.960127675,2.634630369,2.76832145,3.516524366,7.363003664,6.408109338,7.286628287
acsl1,36.97686986,39.42226821,34.93026097,33.83739402,31.78700129,29.37765742,32.14082171,33.21005861,30.38460238,27.05593927,29.26098303,23.85681991,44.86068336,49.05921236,54.7980517
acsl3(1of2),19.80503372,19.99954509,16.33208264,5.048503932,3.907204702,3.564187826,6.044033336,5.507757363,5.856521797,6.033791197,8.239866783,6.197185435,13.89865117,15.26905894,15.05037092
acsl3(2of2),1.543294528,0.956895639,0.883761207,0.539226577,0.93266605,0.926716606,1.165122411,0.907469468,1.314314282,1.011797726,1.200689309,1.06136519,0.833511699,0.732793449,0.659332582
acsl4,43.68101748,45.03622001,36.42705592,37.17490319,33.21124204,38.22501594,55.94627108,55.51498471,50.96369883,55.34427303,52.48671994,46.00094502,27.98739244,28.63070559,29.90198094
acsl6(1of2),14.31473743,13.54671181,15.13284837,2.855075486,3.317514517,2.899271246,2.429698046,1.507702544,1.670745154,1.200585665,1.722868468,2.274736064,14.81558032,15.85802224,18.16312705
acsl6(2of2),0.137008395,0.106706143,0.198256557,0.282524227,0.243277947,0.149851577,0.050774861,0.207512533,0.212307259,0.225861189,0.093509799,0.103613004,0.320572516,0.573709031,0.718981694
acss1,8.32801213,7.715866948,8.981955615,15.93665246,14.29873413,13.46527967,12.48902233,9.904553862,9.97200699,9.880503542,9.906307363,12.3734227,10.07469898,10.51473166,11.87949419
acss2(1of2),0.38114374,0.254333287,0.669865182,0.202824282,0.899998605,0.787331897,0.151721812,0.082645881,0.177660865,0.500966814,0.186044423,0.37036191,0.148599471,0.208682137,0.155461955
acss2(2of2),26.61079246,26.75341853,25.64554036,17.69413576,14.93351573,17.78233999,12.02003783,12.09123893,12.21506179,14.01985511,12.70304842,12.93721983,23.784874,25.45403175,28.9887559
acss3,6.490918333,6.100130124,5.385036958,8.475441441,8.484378034,9.248157654,12.0152307,11.45494854,8.54304558,13.87689617,12.50552126,12.66955862,5.076729049,5.052899279,5.154971402
acta2,5.749537887,8.041445084,9.927531241,45.71641455,51.80599587,55.72092697,100.3747735,112.9884366,108.3671611,233.2178837,178.7852322,110.0361321,5.090376948,5.13886619,5.817139069
actb,123.4707984,110.4384121,130.2338924,698.5786874,586.6618514,623.7040438,541.8482853,623.8289463,652.8502844,201.764786,187.2565576,141.9484045,169.5209585,165.080367,180.5268453
actc1(1of5),3.447007412,3.705712896,3.544217817,7.558254877,6.134075342,5.671486861,4.737112212,6.72953759,4.944154454,5.88671303,7.299665225,8.045462844,3.01355672,3.090945374,3.010392629
actc1(2of5),18.85269256,23.003327,29.56178765,110.5791932,128.7108644,86.35937369,110.3697753,129.890948,105.550398,71.16643103,79.6465136,44.67309114,20.66683688,19.1174504,25.24016068
actc1(3of5),161.2585881,236.0698943,260.8742737,624.2264028,701.2475206,403.6610073,315.52415,349.5780265,323.4565041,40.43993354,36.87214768,23.66120175,177.2027867,157.5165165,203.4711724
actc1(4of5),68.15243665,98.40445432,90.38239357,219.3279102,251.4625092,158.1260845,160.6085146,184.540256,166.0134406,90.38155068,98.49566202,55.94624077,100.9861031,102.6848175,129.8304995
actc1(5of5),167.3522603,204.2928069,188.3267462,221.4838196,277.668984,186.930657,245.4789565,270.7517351,230.0969304,148.4119185,170.6947751,104.7327366,132.3209502,120.6741068,170.1546941
actg1(1of2),804.813206,813.1649301,844.3854508,1224.116259,1233.103803,1269.523989,1089.750596,1354.053653,1347.723905,1982.656164,1020.956818,928.3045739,859.491194,855.8752129,869.9964799
actg1(2of2),535.7354923,534.266229,481.0605918,377.3748469,351.572847,309.3338657,522.2852407,548.3322895,551.3487048,372.0006319,459.1591223,290.4836955,475.6573025,537.8591985,576.1935669
actl6a,86.38666392,79.28717921,73.09688847,14.07093961,10.04529112,11.02297428,12.3649872,11.43545527,10.17795118,12.12728086,19.5792306,17.6372541,75.87923774,86.65506294,103.7179416
actn1,27.4212881,30.34881631,26.77689985,45.51065612,53.29636912,42.65323327,46.24955628,47.63272816,45.72949131,29.71598539,33.66404189,34.29496487,33.27427837,33.67091397,33.43808709
actn2,5.555738026,5.743969098,6.061187599,5.479231686,5.633222382,5.640913156,5.39002169,4.739792832,5.470319935,6.508776152,6.378507487,8.203942806,7.239340645,6.002303367,9.722729453
actn3,4.067614028,5.795631997,5.908313738,8.275225649,11.44217718,5.942999728,4.833596486,6.853375447,5.508060424,4.810019119,2.252771313,2.262275896,8.587220765,8.003285856,8.645216726
actn4,73.5626681,68.32249366,61.82120159,58.49310981,61.2854516,54.1328939,50.35573622,54.26457925,55.40709148,54.43336742,51.00379637,54.18706766,73.79373028,78.12049975,77.66932585
actr10,24.40725007,25.89501978,28.48255411,26.2942102,25.53458786,30.27562314,34.40871646,34.981503,32.30764915,46.49026426,37.41646827,42.11921181,26.1555119,27.41665844,30.80233977
actr1b,40.43364033,35.32014957,34.20141663,15.31668837,14.62991299,14.91584391,13.08113522,16.49895854,14.96151851,19.85324996,18.92012323,20.20330521,40.26840799,44.95688343,47.8545986
actr2(1of2),49.61208267,47.11516258,45.95369936,36.76585215,35.71166469,37.57077345,45.54756315,46.94030002,44.34637123,69.34431832,84.90988076,85.06945276,57.46117844,58.37571916,63.31761997
actr2(2of2),14.56587503,15.45501235,18.54914665,41.36894919,37.49250259,39.3548366,36.51671343,35.36885404,37.7926831,16.13847679,19.58889894,14.81034809,20.56472879,20.9254874,23.0280886
actr3(1of3),86.27614327,77.09757944,72.93368888,26.64849841,22.50196453,35.58879323,31.36385833,29.39755611,20.97295366,53.08472431,69.66883085,66.34118225,67.27502862,60.52471801,71.32052479
actr3(2of3),52.89830002,49.77848495,46.75294751,20.99266043,19.73816766,16.38040254,16.52072995,16.9270921,15.86529009,12.05627122,18.0527206,12.56301997,54.37608872,58.17372656,60.71471911
actr3(3of3),48.11582632,50.07635302,47.34179158,46.03362707,32.40917952,22.79433227,18.5122326,16.28605082,29.39750128,25.07728288,38.48946326,35.66770068,41.58596647,44.50147781,50.25497674
actr5,8.855972432,7.624120939,6.988928398,1.887238,2.032649674,2.949502734,3.737235619,2.495752552,3.775194291,4.652984259,4.879201967,3.908519367,7.945265718,8.562303488,8.043108322
actr6,29.99387877,29.34391876,27.20477814,15.38935084,12.31506858,8.879609191,7.843859996,6.956498814,8.382127375,12.17385733,15.99573491,17.44897678,32.08624604,31.11344095,34.07467158
actr8,11.83309786,12.60401817,12.04606457,4.486956183,5.299391094,4.631372762,6.363573643,5.923713037,5.43150937,4.822520801,5.292131113,4.836806709,12.88618255,12.5834978,13.17468401
acvr1(1of3),8.236554503,8.858593658,10.85641092,9.868952387,11.55106177,9.90393731,12.84462176,11.65937548,10.11998947,9.800505207,7.274692397,6.150123395,6.414326006,6.680606531,7.068312761
acvr1(2of3),21.90082,26.96958187,29.387576,72.48028401,69.80985996,67.71038067,77.44143517,76.53709188,77.41531944,59.02527111,67.49255803,66.99921659,18.99238625,20.82755439,21.82723736
acvr1(3of3),12.04050737,11.78844566,12.8130966,15.85923718,16.24566395,18.24222325,20.60100728,20.73406954,17.36009321,21.87117205,22.84338517,19.64736046,8.109747754,8.467155713,8.966147935
acvr1b,16.23978662,17.10001867,15.8976498,18.95398453,19.61984914,15.2988541,17.9530148,16.8598712,15.37822041,13.18336151,16.41114581,14.04963337,17.40282235,19.41014666,18.89785146
acvr1c,1.914560105,1.026052769,1.291617319,1.385703303,0.94976053,1.804544691,1.613963565,1.060437971,1.78826866,1.399326346,1.297202339,2.008343903,1.920335273,1.497397719,1.101752524
acvr2a,11.71536332,10.55888835,10.75898596,7.40237473,9.19398136,10.20247791,7.941643444,7.243091985,9.177197614,9.168872691,7.334781145,8.782104309,9.339890896,9.754764501,9.419537682
acvr2b(1of2),53.46999811,58.83185639,61.58835087,83.78723777,86.39548996,74.17766571,79.97913474,73.77786921,73.25731793,49.69418951,46.38723842,48.14301508,45.39827188,50.61690099,51.58264522
acvr2b(2of2),2.567441453,2.625893777,3.661939209,15.68334531,11.05086592,6.173043204,2.695927504,4.055215565,4.405029821,1.313539201,2.382643758,1.104618579,13.52367771,15.74438613,14.74046189
acy1,10.60726336,9.236811016,6.388195696,0.613834909,0.592052959,0.19899482,0.972413578,0.862859193,1.16740218,2.036495708,1.964073284,1.422629377,9.608403344,9.712098388,9.496839833
acy3,0.099728697,0.399509632,0.278293966,0.396140455,0.392752971,0.504608998,0.284874105,0.226411083,0.238218742,0.331971962,0.291589139,0.387956594,0.300038427,0.193986196,0.153055432
acyp1,3.205587582,4.024545273,3.63459236,1.158349829,0.36631058,0.229642649,3.812414948,4.040045642,1.858116113,5.21233172,3.305286752,5.420244849,3.606053542,5.754526939,6.49903411
adad1,5.832802601,4.047860698,5.158618586,2.854967957,3.354548704,3.435068054,3.519944286,4.21079143,4.164065398,6.677220019,6.356913064,3.171877751,3.546716194,3.364500885,4.34877967
adad2,9.905214325,8.078809123,9.869462604,3.653294598,3.074665853,4.945793648,3.999652313,2.748802513,5.002714858,3.995635753,7.263775602,4.681965739,7.673243972,7.215287361,8.78471112
adal(1of3),3.773793894,4.288510062,4.169660608,5.451766106,5.791612315,4.317118346,3.554118004,3.023486847,3.128178347,2.301390888,3.852213715,4.749558761,2.786907055,3.361040957,3.862133696
adal(2of3),3.868127937,4.05638398,4.021148808,2.554157632,6.561619465,7.82465944,6.782600064,5.035127224,4.914470272,3.604110412,4.026322968,7.600988891,4.440231606,3.278465387,3.731674103
